Data Mode	Binding Type	Cell Line	Feature	Zero Cutoff	# Non-Zeros	% Non-Zeros	Num Positive	Sum Positive	Num Negative	Sum Negative	ARBS	NARBS
Unique Binding	NOT Bound Only	HepG2	PABPN1_3	0.0001	115840	100.0	0	0.0	115840	-368.5500183105469	-42692834.12109375	-1.0
Unique Binding	NOT Bound Only	HepG2	PABPN1_3	0.001	115840	100.0	0	0.0	115840	-368.5500183105469	-42692834.12109375	-1.0
Unique Binding	NOT Bound Only	HepG2	PABPN1_3	0.005	573	0.4946477900552486	0	0.0	573	-3.1787710189819336	-1821.435793876648	-1.0
Unique Binding	NOT Bound Only	HepG2	PABPN1_4	0.0	115712	100.0	46	0.0283218063414096	115666	-380.9418029785156	-44062013.2805099	-0.9999999408650256
Unique Binding	NOT Bound Only	HepG2	PABPN1_4	1e-05	115712	100.0	46	0.0283218063414096	115666	-380.9418029785156	-44062013.2805099	-0.9999999408650256
Unique Binding	NOT Bound Only	HepG2	PABPN1_4	0.0001	115710	99.99827157079646	44	0.0282112210988998	115666	-380.9418029785156	-44062013.34201926	-0.9999999436569704
Unique Binding	NOT Bound Only	HepG2	PABPN1_4	0.001	115494	99.81160121681415	13	0.0155650619417428	115481	-380.84075927734375	-43979871.51976113	-0.999999990798254
Unique Binding	NOT Bound Only	HepG2	PABPN1_4	0.005	0	0.0	0	0.0	0	0.0		
Unique Binding	NOT Bound Only	HepG2	PABPN1_5	0.0	114421	100.0	113454	160.82833862304688	967	-1.035643458366394	18245616.86291492	0.99989023585154
Unique Binding	NOT Bound Only	HepG2	PABPN1_5	1e-05	114405	99.9860165529055	113442	160.82830810546875	963	-1.0356324911117554	18243687.614011645	0.9998906794412288
Unique Binding	NOT Bound Only	HepG2	PABPN1_5	0.0001	114312	99.9047377666687	113406	160.8265380859375	906	-1.033315896987915	18237758.19397116	0.999897346144214
Unique Binding	NOT Bound Only	HepG2	PABPN1_5	0.001	32932	28.7814299822585	32392	124.8605499267578	540	-0.8730387687683105	4044011.492292404	0.9997668992569378
Unique Binding	NOT Bound Only	HepG2	PABPN1_5	0.005	10721	9.369783518759668	10721	81.48941040039062	0	0.0	873647.9689025879	1.0
Unique Binding	NOT Bound Only	HepG2	PABPN1_6	0.0	114341	100.0	111015	50.57538604736328	3326	-0.6389257907867432	5612501.414867878	0.9992433109559746
Unique Binding	NOT Bound Only	HepG2	PABPN1_6	1e-05	114204	99.88018296149238	111002	50.575313568115234	3202	-0.6377718448638916	5611918.811240673	0.9992727406270564
Unique Binding	NOT Bound Only	HepG2	PABPN1_6	0.0001	99697	87.19269553353564	98646	49.38743209838867	1051	-0.593712329864502	4871248.635118961	0.9997438718966672
Unique Binding	NOT Bound Only	HepG2	PABPN1_6	0.001	8017	7.011483195004417	7981	30.29480743408203	36	-0.0477892719209194	241781.13771761957	0.9999857690362264
Unique Binding	NOT Bound Only	HepG2	PABPN1_6	0.005	519	0.453905423251502	519	13.553462982177734	0	0.0	7034.247287750244	1.0
Unique Binding	NOT Bound Only	HepG2	PCBP1_1	0.0	117752	100.0	0	0.0	117752	-1.3917720317840576	-163883.94028663635	-1.0
Unique Binding	NOT Bound Only	HepG2	PCBP1_1	1e-05	116237	98.71339764929684	0	0.0	116237	-1.3778949975967407	-160162.38083565235	-1.0
Unique Binding	NOT Bound Only	HepG2	PCBP1_1	0.0001	0	0.0	0	0.0	0	0.0		
Unique Binding	NOT Bound Only	HepG2	PCBP1_1	0.001	0	0.0	0	0.0	0	0.0		
Unique Binding	NOT Bound Only	HepG2	PCBP1_1	0.005	0	0.0	0	0.0	0	0.0		
Unique Binding	NOT Bound Only	HepG2	PCBP1_2	0.0	117849	100.0	117849	88.32197570800781	0	0.0	10408656.515213013	1.0
Unique Binding	NOT Bound Only	HepG2	PCBP1_2	1e-05	117849	100.0	117849	88.32197570800781	0	0.0	10408656.515213013	1.0
Unique Binding	NOT Bound Only	HepG2	PCBP1_2	0.0001	117849	100.0	117849	88.32197570800781	0	0.0	10408656.515213013	1.0
Unique Binding	NOT Bound Only	HepG2	PCBP1_2	0.001	23013	19.52753099305043	23013	43.714942932128906	0	0.0	1006011.9816970824	1.0
Unique Binding	NOT Bound Only	HepG2	PCBP1_2	0.005	87	0.0738232823358704	87	0.5008870363235474	0	0.0	43.57717216014862	1.0
Unique Binding	NOT Bound Only	HepG2	PCBP1_3	0.0	117652	100.0	117652	1.8240611553192136	0	0.0	214604.44304561612	1.0
Unique Binding	NOT Bound Only	HepG2	PCBP1_3	1e-05	517	0.4394315438751572	517	1.5480897426605225	0	0.0	800.3623969554901	1.0
Unique Binding	NOT Bound Only	HepG2	PCBP1_3	0.0001	517	0.4394315438751572	517	1.5480897426605225	0	0.0	800.3623969554901	1.0
Unique Binding	NOT Bound Only	HepG2	PCBP1_3	0.001	517	0.4394315438751572	517	1.5480897426605225	0	0.0	800.3623969554901	1.0
Unique Binding	NOT Bound Only	HepG2	PCBP1_3	0.005	0	0.0	0	0.0	0	0.0		
Unique Binding	NOT Bound Only	HepG2	PCBP1_4	0.0	117736	100.0	117736	26.9163875579834	0	0.0	3169027.8055267334	1.0
Unique Binding	NOT Bound Only	HepG2	PCBP1_4	1e-05	117736	100.0	117736	26.9163875579834	0	0.0	3169027.8055267334	1.0
Unique Binding	NOT Bound Only	HepG2	PCBP1_4	0.0001	5017	4.261228511245498	5017	24.525569915771484	0	0.0	123044.78426742554	1.0
Unique Binding	NOT Bound Only	HepG2	PCBP1_4	0.001	5017	4.261228511245498	5017	24.525569915771484	0	0.0	123044.78426742554	1.0
Unique Binding	NOT Bound Only	HepG2	PCBP1_4	0.005	3056	2.5956376979003872	3056	17.721818923950195	0	0.0	54157.8786315918	1.0
Unique Binding	NOT Bound Only	HepG2	PCBP1_5	0.0	117517	100.0	117517	0.1741187423467636	0	0.0	20461.91224436462	1.0
Unique Binding	NOT Bound Only	HepG2	PCBP1_5	1e-05	357	0.3037858352408588	357	0.0969100594520568	0	0.0	34.59689122438431	1.0
Unique Binding	NOT Bound Only	HepG2	PCBP1_5	0.0001	78	0.0663733757669103	78	0.0935840383172035	0	0.0	7.299554988741875	1.0
Unique Binding	NOT Bound Only	HepG2	PCBP1_5	0.001	78	0.0663733757669103	78	0.0935840383172035	0	0.0	7.299554988741875	1.0
Unique Binding	NOT Bound Only	HepG2	PCBP1_5	0.005	0	0.0	0	0.0	0	0.0		
Unique Binding	NOT Bound Only	HepG2	PCBP1_6	0.0	117574	100.0	117574	81.72270202636719	0	0.0	9608464.968048096	1.0
Unique Binding	NOT Bound Only	HepG2	PCBP1_6	1e-05	117574	100.0	117574	81.72270202636719	0	0.0	9608464.968048096	1.0
Unique Binding	NOT Bound Only	HepG2	PCBP1_6	0.0001	117574	100.0	117574	81.72270202636719	0	0.0	9608464.968048096	1.0
Unique Binding	NOT Bound Only	HepG2	PCBP1_6	0.001	5523	4.697467127085921	5523	6.0946431159973145	0	0.0	33660.71392965317	1.0
Unique Binding	NOT Bound Only	HepG2	PCBP1_6	0.005	0	0.0	0	0.0	0	0.0		
Unique Binding	NOT Bound Only	HepG2	PCBP2_1	0.0	116966	100.0	7649	0.5938959121704102	109317	-13.2371826171875	-1442506.3823308945	-0.9937410643599016
Unique Binding	NOT Bound Only	HepG2	PCBP2_1	1e-05	116966	100.0	7649	0.5938959121704102	109317	-13.2371826171875	-1442506.3823308945	-0.9937410643599016
Unique Binding	NOT Bound Only	HepG2	PCBP2_1	0.0001	3151	2.6939452490467315	1474	0.2847745418548584	1677	-9.33989715576172	-15243.24985551834	-0.9478003105378914
Unique Binding	NOT Bound Only	HepG2	PCBP2_1	0.001	1677	1.4337499786262675	0	0.0	1677	-9.33989715576172	-15663.007530212402	-1.0
Unique Binding	NOT Bound Only	HepG2	PCBP2_1	0.005	1543	1.319186772224407	0	0.0	1543	-8.739311218261719	-13484.757209777832	-1.0
Unique Binding	NOT Bound Only	HepG2	PCBP2_2	0.0	116407	100.0	114292	93.21304321289062	2115	-3.64715576171875	10645791.40045166	0.9985529357326618
Unique Binding	NOT Bound Only	HepG2	PCBP2_2	1e-05	116404	99.99742283539648	114291	93.21302032470705	2113	-3.647136926651001	10645702.905605078	0.9985542975916694
Unique Binding	NOT Bound Only	HepG2	PCBP2_2	0.0001	116222	99.84107484945064	114272	93.21208190917967	1950	-3.639825344085693	10644433.364504814	0.9986681852550026
Unique Binding	NOT Bound Only	HepG2	PCBP2_2	0.001	5398	4.637178176570138	4311	10.119552612304688	1087	-3.4404258728027344	39885.648387908936	0.8420887860191913
Unique Binding	NOT Bound Only	HepG2	PCBP2_2	0.005	507	0.4355408179920451	501	4.340754508972168	6	-0.0414704531431198	2174.469186276197	0.9997711940106576
Unique Binding	NOT Bound Only	HepG2	PCBP2_3	0.0	117004	100.0	116135	68.496826171875	869	-25.31015396118164	7932884.383678436	0.9944854274091736
Unique Binding	NOT Bound Only	HepG2	PCBP2_3	1e-05	117004	100.0	116135	68.496826171875	869	-25.31015396118164	7932884.383678436	0.9944854274091736
Unique Binding	NOT Bound Only	HepG2	PCBP2_3	0.0001	117004	100.0	116135	68.496826171875	869	-25.31015396118164	7932884.383678436	0.9944854274091736
Unique Binding	NOT Bound Only	HepG2	PCBP2_3	0.001	4451	3.804143448087245	3618	13.232275009155272	833	-25.29571533203125	26803.040111541748	0.3887557801358771
Unique Binding	NOT Bound Only	HepG2	PCBP2_3	0.005	1899	1.6230214351646095	1066	7.481688499450684	833	-25.29571533203125	-13095.850931167604	-0.4508533145318301
Unique Binding	NOT Bound Only	HepG2	PCBP2_4	0.0	117193	100.0	111331	11.794132232666016	5862	-8.028905868530273	1265987.0893936155	0.9307921124031217
Unique Binding	NOT Bound Only	HepG2	PCBP2_4	1e-05	117193	100.0	111331	11.794132232666016	5862	-8.028905868530273	1265987.0893936155	0.9307921124031217
Unique Binding	NOT Bound Only	HepG2	PCBP2_4	0.0001	27145	23.16264623313679	23605	4.056219577789307	3540	-7.946309566497803	67617.12726831436	0.5458408567743505
Unique Binding	NOT Bound Only	HepG2	PCBP2_4	0.001	3632	3.0991612127004173	669	1.4208499193191528	2963	-7.633673667907715	-21668.02648198605	-0.9193395045848324
Unique Binding	NOT Bound Only	HepG2	PCBP2_4	0.005	117	0.099835314395911	65	0.5244889855384827	52	-0.2809932827949524	19.48013335466385	0.399974528460309
Unique Binding	NOT Bound Only	HepG2	PCBP2_5	0.0	117344	100.0	0	0.0	117344	-29.068408966064453	-3411003.381713867	-1.0
Unique Binding	NOT Bound Only	HepG2	PCBP2_5	1e-05	117344	100.0	0	0.0	117344	-29.068408966064453	-3411003.381713867	-1.0
Unique Binding	NOT Bound Only	HepG2	PCBP2_5	0.0001	117344	100.0	0	0.0	117344	-29.068408966064453	-3411003.381713867	-1.0
Unique Binding	NOT Bound Only	HepG2	PCBP2_5	0.001	0	0.0	0	0.0	0	0.0		
Unique Binding	NOT Bound Only	HepG2	PCBP2_5	0.005	0	0.0	0	0.0	0	0.0		
Unique Binding	NOT Bound Only	HepG2	PCBP2_6	0.0	116850	100.0	116808	202.6137542724609	42	-0.0605483651161193	23666904.86602628	0.9999997850981528
Unique Binding	NOT Bound Only	HepG2	PCBP2_6	1e-05	116850	100.0	116808	202.6137542724609	42	-0.0605483651161193	23666904.86602628	0.9999997850981528
Unique Binding	NOT Bound Only	HepG2	PCBP2_6	0.0001	116850	100.0	116808	202.6137542724609	42	-0.0605483651161193	23666904.86602628	0.9999997850981528
Unique Binding	NOT Bound Only	HepG2	PCBP2_6	0.001	116850	100.0	116808	202.6137542724609	42	-0.0605483651161193	23666904.86602628	0.9999997850981528
Unique Binding	NOT Bound Only	HepG2	PCBP2_6	0.005	1956	1.673940949935815	1956	11.828250885009766	0	0.0	23136.0587310791	1.0
Unique Binding	NOT Bound Only	HepG2	POLR2G_1	0.0	0	0.0	0	0.0	0	0.0		
Unique Binding	NOT Bound Only	HepG2	POLR2G_1	1e-05	0	0.0	0	0.0	0	0.0		
Unique Binding	NOT Bound Only	HepG2	POLR2G_1	0.0001	0	0.0	0	0.0	0	0.0		
Unique Binding	NOT Bound Only	HepG2	POLR2G_1	0.001	0	0.0	0	0.0	0	0.0		
Unique Binding	NOT Bound Only	HepG2	POLR2G_1	0.005	0	0.0	0	0.0	0	0.0		
Unique Binding	NOT Bound Only	HepG2	POLR2G_2	0.0	0	0.0	0	0.0	0	0.0		
Unique Binding	NOT Bound Only	HepG2	POLR2G_2	1e-05	0	0.0	0	0.0	0	0.0		
Unique Binding	NOT Bound Only	HepG2	POLR2G_2	0.0001	0	0.0	0	0.0	0	0.0		
Unique Binding	NOT Bound Only	HepG2	POLR2G_2	0.001	0	0.0	0	0.0	0	0.0		
Unique Binding	NOT Bound Only	HepG2	POLR2G_2	0.005	0	0.0	0	0.0	0	0.0		
Unique Binding	NOT Bound Only	HepG2	POLR2G_3	0.0	0	0.0	0	0.0	0	0.0		
Unique Binding	NOT Bound Only	HepG2	POLR2G_3	1e-05	0	0.0	0	0.0	0	0.0		
Unique Binding	NOT Bound Only	HepG2	POLR2G_3	0.0001	0	0.0	0	0.0	0	0.0		
Unique Binding	NOT Bound Only	HepG2	POLR2G_3	0.001	0	0.0	0	0.0	0	0.0		
Unique Binding	NOT Bound Only	HepG2	POLR2G_3	0.005	0	0.0	0	0.0	0	0.0		
Unique Binding	NOT Bound Only	HepG2	POLR2G_4	0.0	0	0.0	0	0.0	0	0.0		
Unique Binding	NOT Bound Only	HepG2	POLR2G_4	1e-05	0	0.0	0	0.0	0	0.0		
Unique Binding	NOT Bound Only	HepG2	POLR2G_4	0.0001	0	0.0	0	0.0	0	0.0		
Unique Binding	NOT Bound Only	HepG2	POLR2G_4	0.001	0	0.0	0	0.0	0	0.0		
Unique Binding	NOT Bound Only	HepG2	POLR2G_4	0.005	0	0.0	0	0.0	0	0.0		
Unique Binding	NOT Bound Only	HepG2	POLR2G_5	0.0	0	0.0	0	0.0	0	0.0		
Unique Binding	NOT Bound Only	HepG2	POLR2G_5	1e-05	0	0.0	0	0.0	0	0.0		
Unique Binding	NOT Bound Only	HepG2	POLR2G_5	0.0001	0	0.0	0	0.0	0	0.0		
Unique Binding	NOT Bound Only	HepG2	POLR2G_5	0.001	0	0.0	0	0.0	0	0.0		
Unique Binding	NOT Bound Only	HepG2	POLR2G_5	0.005	0	0.0	0	0.0	0	0.0		
Unique Binding	NOT Bound Only	HepG2	POLR2G_6	0.0	0	0.0	0	0.0	0	0.0		
Unique Binding	NOT Bound Only	HepG2	POLR2G_6	1e-05	0	0.0	0	0.0	0	0.0		
Unique Binding	NOT Bound Only	HepG2	POLR2G_6	0.0001	0	0.0	0	0.0	0	0.0		
Unique Binding	NOT Bound Only	HepG2	POLR2G_6	0.001	0	0.0	0	0.0	0	0.0		
Unique Binding	NOT Bound Only	HepG2	POLR2G_6	0.005	0	0.0	0	0.0	0	0.0		
Unique Binding	NOT Bound Only	HepG2	PPIG_1	0.0	103205	100.0	18620	64.5920639038086	84585	-185.4492034912109	-14483516.64741516	-0.8575748045236242
Unique Binding	NOT Bound Only	HepG2	PPIG_1	1e-05	103077	99.8759750012112	18565	64.59180450439453	84512	-185.4488067626953	-14473502.706504822	-0.8578519060278551
Unique Binding	NOT Bound Only	HepG2	PPIG_1	0.0001	102395	99.21515430453952	18322	64.57869720458984	84073	-185.42926025390625	-14406383.307144163	-0.8589131771329481
Unique Binding	NOT Bound Only	HepG2	PPIG_1	0.001	88861	86.10144857322804	10583	61.23696899414063	78278	-182.08786010742188	-13605402.67062378	-0.9130196404658336
Unique Binding	NOT Bound Only	HepG2	PPIG_1	0.005	4411	4.274017731699046	3853	45.32897567749024	558	-8.532402038574219	169891.46294784546	0.9469262117181064
Unique Binding	NOT Bound Only	HepG2	PPIG_2	0.0	96699	100.0	96607	1729.3280029296875	92	-0.2629521489143371	167065166.18743062	0.9999997103933604
Unique Binding	NOT Bound Only	HepG2	PPIG_2	1e-05	96698	99.99896586314232	96606	1729.327880859375	92	-0.2629521489143371	167063425.06670308	0.999999710390342
Unique Binding	NOT Bound Only	HepG2	PPIG_2	0.0001	96695	99.99586345256932	96604	1729.3277587890625	91	-0.2628849446773529	167059954.88752863	0.999999713605536
Unique Binding	NOT Bound Only	HepG2	PPIG_2	0.001	96599	99.89658631423282	96524	1729.2894287109375	75	-0.2539766430854797	166917913.7686463	0.9999997717651334
Unique Binding	NOT Bound Only	HepG2	PPIG_2	0.005	95951	99.22646563046152	95935	1727.33349609375	16	-0.0921040251851081	165711737.4740895	0.999999982214122
Unique Binding	NOT Bound Only	HepG2	PPIG_3	0.0	104313	100.0	858	7.084238529205322	103455	-3234.572265625	-334626595.4635763	-0.9999636726074226
Unique Binding	NOT Bound Only	HepG2	PPIG_3	1e-05	104312	99.99904134671613	858	7.084238529205322	103454	-3234.572021484375	-334623335.6339865	-0.9999636722535418
Unique Binding	NOT Bound Only	HepG2	PPIG_3	0.0001	104296	99.98370289417426	849	7.083657264709473	103447	-3234.57177734375	-334600732.6258612	-0.9999640538214646
Unique Binding	NOT Bound Only	HepG2	PPIG_3	0.001	104083	99.77950974471062	743	7.022786140441895	103340	-3234.519287109375	-334250005.19978046	-0.9999687792543694
Unique Binding	NOT Bound Only	HepG2	PPIG_3	0.005	102950	98.69335557408952	436	6.129888534545898	102514	-3232.02783203125	-331325428.5414505	-0.999983867291466
Unique Binding	NOT Bound Only	HepG2	PPIG_4	0.0	99556	100.0	1662	29.95734024047852	97894	-6209.61279296875	-607834045.6554031	-0.999836202185482
Unique Binding	NOT Bound Only	HepG2	PPIG_4	1e-05	99556	100.0	1662	29.95734024047852	97894	-6209.61279296875	-607834045.6554031	-0.999836202185482
Unique Binding	NOT Bound Only	HepG2	PPIG_4	0.0001	99546	99.98995540198482	1659	29.9571533203125	97887	-6209.61279296875	-607790668.5479736	-0.9998364871541524
Unique Binding	NOT Bound Only	HepG2	PPIG_4	0.001	99416	99.85937562778736	1613	29.930274963378903	97803	-6209.5615234375	-607265468.1432419	-0.9998410255114052
Unique Binding	NOT Bound Only	HepG2	PPIG_4	0.005	98797	99.23761501064727	1383	29.24051856994629	97414	-6208.37255859375	-604741964.7856693	-0.999866276091985
Unique Binding	NOT Bound Only	HepG2	PPIG_5	0.0	101708	100.0	93974	577.579345703125	7734	-37.196136474609375	53989766.51361084	0.9894557204776886
Unique Binding	NOT Bound Only	HepG2	PPIG_5	1e-05	101636	99.92920910842804	93932	577.5791625976562	7704	-37.19601440429688	53966607.80615234	0.9894917658552423
Unique Binding	NOT Bound Only	HepG2	PPIG_5	0.0001	101179	99.47988358831164	93639	577.5624389648438	7540	-37.187984466552734	53801971.8193512	0.9896842114452538
Unique Binding	NOT Bound Only	HepG2	PPIG_5	0.001	94328	92.743933613875	88688	574.4481201171875	5640	-36.1259994506836	50742904.24005127	0.9920332738380084
Unique Binding	NOT Bound Only	HepG2	PPIG_5	0.005	21399	21.03964289928029	19024	418.8718566894531	2375	-26.89342498779297	7904746.317314148	0.9840966166998992
Unique Binding	NOT Bound Only	HepG2	PPIG_6	0.0	96886	100.0	12694	70.95355987548828	84192	-317.9102478027344	-25864815.093948364	-0.934889142159015
Unique Binding	NOT Bound Only	HepG2	PPIG_6	1e-05	96808	99.91949301240632	12650	70.95332336425781	84158	-317.9101257324219	-25857120.8208313	-0.9350823265138342
Unique Binding	NOT Bound Only	HepG2	PPIG_6	0.0001	96197	99.2888549429226	12448	70.94438934326172	83749	-317.8900756835937	-25739860.18988037	-0.9357876234869722
Unique Binding	NOT Bound Only	HepG2	PPIG_6	0.001	81908	84.5405941002828	10562	70.021240234375	71346	-309.466796875	-21339653.75048828	-0.9351793338097556
Unique Binding	NOT Bound Only	HepG2	PPIG_6	0.005	24717	25.511425799393106	4784	53.81329727172852	19933	-213.9655914306641	-4007533.3198394775	-0.8861481799451179
Unique Binding	NOT Bound Only	HepG2	PRPF4_1	0.0	114725	100.0	89675	19.341896057128903	25050	-6.965967178344727	1559987.0511054993	0.8171826898300886
Unique Binding	NOT Bound Only	HepG2	PRPF4_1	1e-05	97157	84.6868598823273	73277	19.238370895385746	23880	-6.962344169616699	1243469.3253307345	0.7890079434120819
Unique Binding	NOT Bound Only	HepG2	PRPF4_1	0.0001	16840	14.678579211157114	1605	17.99907684326172	15235	-6.317960739135742	-67365.61352729797	-0.5383105873399295
Unique Binding	NOT Bound Only	HepG2	PRPF4_1	0.001	2003	1.745914142514709	1605	17.99907684326172	398	-0.4495172798633575	28709.61045604944	0.9876901466206172
Unique Binding	NOT Bound Only	HepG2	PRPF4_1	0.005	1581	1.3780780126389192	1581	17.913118362426758	0	0.0	28320.640130996704	1.0
Unique Binding	NOT Bound Only	HepG2	PRPF4_2	0.0	111299	100.0	109215	236.98724365234372	2084	-9.695344924926758	25862356.71666717	0.998439927372208
Unique Binding	NOT Bound Only	HepG2	PRPF4_2	1e-05	111299	100.0	109215	236.98724365234372	2084	-9.695344924926758	25862356.71666717	0.998439927372208
Unique Binding	NOT Bound Only	HepG2	PRPF4_2	0.0001	111299	100.0	109215	236.98724365234372	2084	-9.695344924926758	25862356.71666717	0.998439927372208
Unique Binding	NOT Bound Only	HepG2	PRPF4_2	0.001	110867	99.6118563509106	108821	236.65028381347656	2046	-9.669164657592772	25732737.4239769	0.9984647774478094
Unique Binding	NOT Bound Only	HepG2	PRPF4_2	0.005	1172	1.0530193442888076	91	1.9476475715637207	1081	-5.97805118560791	-6285.037402629852	-0.9466117382913845
Unique Binding	NOT Bound Only	HepG2	PRPF4_3	0.0	114703	100.0	114243	104.39501190185548	460	-0.2159740924835205	11926299.996621132	0.9999833399415702
Unique Binding	NOT Bound Only	HepG2	PRPF4_3	1e-05	114701	99.99825636644204	114243	104.39501190185548	458	-0.2159686386585235	11926300.431067169	0.9999834127948768
Unique Binding	NOT Bound Only	HepG2	PRPF4_3	0.0001	114631	99.93722919191302	114243	104.39501190185548	388	-0.213941752910614	11926316.335303543	0.9999860798183966
Unique Binding	NOT Bound Only	HepG2	PRPF4_3	0.001	19110	16.66041864641727	19110	89.60768127441406	0	0.0	1712402.7891540527	1.0
Unique Binding	NOT Bound Only	HepG2	PRPF4_3	0.005	7125	6.2116945502733145	7125	69.81137084960938	0	0.0	497406.0173034668	1.0
Unique Binding	NOT Bound Only	HepG2	PRPF4_4	0.0	115384	100.0	111501	21.23227882385254	3883	-2.069037914276123	2359386.246917248	0.9932357579780704
Unique Binding	NOT Bound Only	HepG2	PRPF4_4	1e-05	115369	99.9869999306663	111486	21.2321891784668	3883	-2.069037914276123	2359057.768529415	0.993234822487746
Unique Binding	NOT Bound Only	HepG2	PRPF4_4	0.0001	22007	19.072835055120294	18336	19.16035270690918	3671	-2.057584047317505	343770.83619618416	0.95790547722602
Unique Binding	NOT Bound Only	HepG2	PRPF4_4	0.001	6655	5.767697427719615	6169	15.60710620880127	486	-0.6069588661193848	95985.256193161	0.9938911449895852
Unique Binding	NOT Bound Only	HepG2	PRPF4_4	0.005	206	0.1785342855161894	206	3.656218528747559	0	0.0	753.1810169219971	1.0
Unique Binding	NOT Bound Only	HepG2	PRPF4_5	0.0	115176	100.0	5786	5.344409465789795	109390	-127.95269775390624	-13965822.854130743	-0.9955911770403408
Unique Binding	NOT Bound Only	HepG2	PRPF4_5	1e-05	115153	99.98003056192265	5768	5.344292163848877	109385	-127.95265197753906	-13965274.95936203	-0.9956047567895494
Unique Binding	NOT Bound Only	HepG2	PRPF4_5	0.0001	113744	98.75668542057372	4388	5.238842964172363	109356	-127.9505615234375	-13969173.563030245	-0.9967195437076736
Unique Binding	NOT Bound Only	HepG2	PRPF4_5	0.001	17001	14.760887684934362	1279	4.16270112991333	15722	-54.53058624267578	-852005.7821621895	-0.9876564765940616
Unique Binding	NOT Bound Only	HepG2	PRPF4_5	0.005	1443	1.2528651802458846	0	0.0	1443	-11.00235366821289	-15876.3963432312	-1.0
Unique Binding	NOT Bound Only	HepG2	PRPF4_6	0.0	116189	100.0	115213	24.088106155395508	976	-0.5198014974594116	2774755.6482200623	0.999634460919634
Unique Binding	NOT Bound Only	HepG2	PRPF4_6	1e-05	116189	100.0	115213	24.088106155395508	976	-0.5198014974594116	2774755.6482200623	0.999634460919634
Unique Binding	NOT Bound Only	HepG2	PRPF4_6	0.0001	38476	33.11501088743341	37923	17.77305030822754	553	-0.4818330705165863	673740.9331509173	0.9992096573469692
Unique Binding	NOT Bound Only	HepG2	PRPF4_6	0.001	2370	2.0397800135985333	2044	6.0682759284973145	326	-0.3729868233203888	12281.962293446064	0.9805840716809008
Unique Binding	NOT Bound Only	HepG2	PRPF4_6	0.005	193	0.1661086677740577	193	1.2375586032867432	0	0.0	238.84881043434143	1.0
Unique Binding	NOT Bound Only	HepG2	PRPF8_1	0.0	114825	100.0	114765	308.9550476074219	60	-0.2916759550571441	35457208.53810847	0.999999012864196
Unique Binding	NOT Bound Only	HepG2	PRPF8_1	1e-05	114825	100.0	114765	308.9550476074219	60	-0.2916759550571441	35457208.53810847	0.999999012864196
Unique Binding	NOT Bound Only	HepG2	PRPF8_1	0.0001	114825	100.0	114765	308.9550476074219	60	-0.2916759550571441	35457208.53810847	0.999999012864196
Unique Binding	NOT Bound Only	HepG2	PRPF8_1	0.001	114573	99.7805355976486	114515	308.751708984375	58	-0.2909563779830932	35356685.07887578	0.999999045416516
Unique Binding	NOT Bound Only	HepG2	PRPF8_1	0.005	5040	4.389288047028087	5005	52.02592468261719	35	-0.2274801731109619	260381.7912304401	0.9999388488791948
Unique Binding	NOT Bound Only	HepG2	PRPF8_2	0.0	77649	100.0	77275	5395.8779296875	374	-6.036312103271484	416964209.4358749	0.9999891714625416
Unique Binding	NOT Bound Only	HepG2	PRPF8_2	1e-05	77649	100.0	77275	5395.8779296875	374	-6.036312103271484	416964209.4358749	0.9999891714625416
Unique Binding	NOT Bound Only	HepG2	PRPF8_2	0.0001	77646	99.99613646022486	77273	5395.8779296875	373	-6.036294937133789	416953423.7227306	0.9999892001668904
Unique Binding	NOT Bound Only	HepG2	PRPF8_2	0.001	77578	99.90856289198832	77236	5395.85693359375	342	-6.019493103027344	416752347.4564056	0.9999901205293013
Unique Binding	NOT Bound Only	HepG2	PRPF8_2	0.005	77308	99.56084431222553	77089	5395.42822265625	219	-5.663077354431152	415926926.04240704	0.9999940364209824
Unique Binding	NOT Bound Only	HepG2	PRPF8_3	0.0	114317	100.0	623	1.6159448623657229	113694	-238.1975860595703	-27080629.615807533	-0.9999256546972788
Unique Binding	NOT Bound Only	HepG2	PRPF8_3	1e-05	114316	99.9991252394657	622	1.615938425064087	113694	-238.1975860595703	-27080631.2357564	-0.9999257743228808
Unique Binding	NOT Bound Only	HepG2	PRPF8_3	0.0001	114293	99.97900574717671	606	1.6146471500396729	113687	-238.19711303710935	-27078936.71367693	-0.9999277367885276
Unique Binding	NOT Bound Only	HepG2	PRPF8_3	0.001	110800	96.92346720085376	540	1.5910011529922483	110260	-236.0106964111328	-26021680.245668888	-0.9999339716815444
Unique Binding	NOT Bound Only	HepG2	PRPF8_3	0.005	0	0.0	0	0.0	0	0.0		
Unique Binding	NOT Bound Only	HepG2	PRPF8_4	0.0	88597	100.0	775	20.831329345703125	87822	-11865.6552734375	-1042049433.1435852	-0.999969015327864
Unique Binding	NOT Bound Only	HepG2	PRPF8_4	1e-05	88597	100.0	775	20.831329345703125	87822	-11865.6552734375	-1042049433.1435852	-0.999969015327864
Unique Binding	NOT Bound Only	HepG2	PRPF8_4	0.0001	88593	99.99548517444155	775	20.831329345703125	87818	-11865.6552734375	-1042001970.5224916	-0.9999690139165728
Unique Binding	NOT Bound Only	HepG2	PRPF8_4	0.001	88541	99.936792442182	743	20.814193725585938	87798	-11865.646484375	-1041764565.089218	-0.9999703109755944
