Cell Line	Column	Column Type	Sorted RBP Pair	RBP 1	Position 1	RBP 2	Position 2	# UBPs - Bound-Only	Value - Bound-Only	PPI	Abs. SHAP Value
K562	SRSF9_1-FXR2_3-interaction-shap	interaction	FXR2-SRSF9	SRSF9	1	FXR2	3	1	0.006648004055023193	false	0.006648004055023193
K562	XRCC6_2-BUD13_6-interaction-shap	interaction	BUD13-XRCC6	XRCC6	2	BUD13	6	41	0.006643951404839754	false	0.006643951404839754
K562	FMR1_5-FXR1_6-interaction-shap	interaction	FMR1-FXR1	FMR1	5	FXR1	6	675	0.006643594708293676	false	0.006643594708293676
K562	PUM2_1-U2AF1_5-interaction-shap	interaction	PUM2-U2AF1	PUM2	1	U2AF1	5	7	0.006631732918322086	false	0.006631732918322086
K562	IGF2BP2_3-AKAP1_6-interaction-shap	interaction	AKAP1-IGF2BP2	IGF2BP2	3	AKAP1	6	4	0.006625063717365265	false	0.006625063717365265
K562	LIN28B_3-NOLC1_5-interaction-shap	interaction	LIN28B-NOLC1	LIN28B	3	NOLC1	5	70	0.0066186306066811085	false	0.0066186306066811085
K562	ELAC2_3-SRSF7_5-interaction-shap	interaction	ELAC2-SRSF7	ELAC2	3	SRSF7	5	21	0.006618340965360403	false	0.006618340965360403
K562	IGF2BP2_1-RPS3_6-interaction-shap	interaction	IGF2BP2-RPS3	IGF2BP2	1	RPS3	6	105	0.0066122752614319324	false	0.0066122752614319324
K562	EIF4E_1-FXR1_4-interaction-shap	interaction	EIF4E-FXR1	EIF4E	1	FXR1	4	50	0.00661201449111104	false	0.00661201449111104
K562	RBM15_1-SF3B4_3-interaction-shap	interaction	RBM15-SF3B4	RBM15	1	SF3B4	3	751	0.006604013964533806	false	0.006604013964533806
K562	NONO_4-CPSF6_5-interaction-shap	interaction	CPSF6-NONO	NONO	4	CPSF6	5	19	0.006603526882827282	true	0.006603526882827282
K562	LIN28B_4-EFTUD2_6-interaction-shap	interaction	EFTUD2-LIN28B	LIN28B	4	EFTUD2	6	400	0.006601639091968536	false	0.006601639091968536
K562	NONO_2-SMNDC1_3-interaction-shap	interaction	NONO-SMNDC1	NONO	2	SMNDC1	3	220	0.006594800390303135	false	0.006594800390303135
K562	SF3B4_1-EWSR1_3-interaction-shap	interaction	EWSR1-SF3B4	SF3B4	1	EWSR1	3	194	0.006593479309231043	false	0.006593479309231043
K562	FAM120A_3-UCHL5_5-interaction-shap	interaction	FAM120A-UCHL5	FAM120A	3	UCHL5	5	53	0.006586427800357342	false	0.006586427800357342
K562	NONO_2-IGF2BP2_3-interaction-shap	interaction	IGF2BP2-NONO	NONO	2	IGF2BP2	3	103	0.0065838671289384365	false	0.0065838671289384365
K562	SRSF1_2-UCHL5_3-interaction-shap	interaction	SRSF1-UCHL5	SRSF1	2	UCHL5	3	1162	0.006582855712622404	false	0.006582855712622404
K562	BUD13_1-ELAVL1_5-interaction-shap	interaction	BUD13-ELAVL1	BUD13	1	ELAVL1	5	73	0.006582303438335657	false	0.006582303438335657
K562	IGF2BP1_2-SRSF1_6-interaction-shap	interaction	IGF2BP1-SRSF1	IGF2BP1	2	SRSF1	6	53	0.006570884492248297	false	0.006570884492248297
K562	BUD13_3-HNRNPK_4-interaction-shap	interaction	BUD13-HNRNPK	BUD13	3	HNRNPK	4	37	0.006569596938788891	false	0.006569596938788891
K562	FMR1_5-MBNL1_6-interaction-shap	interaction	FMR1-MBNL1	FMR1	5	MBNL1	6	1	0.006557635962963104	false	0.006557635962963104
K562	UCHL5_2-IGF2BP1_4-interaction-shap	interaction	IGF2BP1-UCHL5	UCHL5	2	IGF2BP1	4	146	0.00655587762594223	false	0.00655587762594223
K562	DDX3X_2-IGF2BP2_6-interaction-shap	interaction	DDX3X-IGF2BP2	DDX3X	2	IGF2BP2	6	214	0.006544703152030706	false	0.006544703152030706
K562	RPS3_4-KHDRBS1_6-interaction-shap	interaction	KHDRBS1-RPS3	RPS3	4	KHDRBS1	6	11	0.006539447698742151	false	0.006539447698742151
K562	FMR1_3-RPS3_6-interaction-shap	interaction	FMR1-RPS3	FMR1	3	RPS3	6	99	0.0065393587574362755	false	0.0065393587574362755
K562	RBM15_5-MBNL1_6-interaction-shap	interaction	MBNL1-RBM15	RBM15	5	MBNL1	6	11	0.006533835083246231	false	0.006533835083246231
K562	FAM120A_3-CSTF2T_4-interaction-shap	interaction	CSTF2T-FAM120A	FAM120A	3	CSTF2T	4	91	0.0065263863652944565	false	0.0065263863652944565
K562	FXR2_2-AKAP1_6-interaction-shap	interaction	AKAP1-FXR2	FXR2	2	AKAP1	6	20	0.006523111369460821	false	0.006523111369460821
K562	BUD13_1-RBM22_4-interaction-shap	interaction	BUD13-RBM22	BUD13	1	RBM22	4	283	0.0065155294723808765	false	0.0065155294723808765
K562	FASTKD2_1-BUD13_5-interaction-shap	interaction	BUD13-FASTKD2	FASTKD2	1	BUD13	5	8	0.006510414648801088	false	0.006510414648801088
K562	LIN28B_4-ZC3H11A_6-interaction-shap	interaction	LIN28B-ZC3H11A	LIN28B	4	ZC3H11A	6	47	0.00650762626901269	false	0.00650762626901269
K562	TIA1_2-LIN28B_3-interaction-shap	interaction	LIN28B-TIA1	TIA1	2	LIN28B	3	275	0.006501038558781147	false	0.006501038558781147
K562	DDX3X_3-TIA1_4-interaction-shap	interaction	DDX3X-TIA1	DDX3X	3	TIA1	4	100	0.006498320493847132	false	0.006498320493847132
K562	SF3B4_3-CSTF2T_4-interaction-shap	interaction	CSTF2T-SF3B4	SF3B4	3	CSTF2T	4	403	0.0064895316027104855	false	0.0064895316027104855
K562	RPS3_3-FXR1_6-interaction-shap	interaction	FXR1-RPS3	RPS3	3	FXR1	6	138	0.006489371415227652	false	0.006489371415227652
K562	NONO_4-RPS3_6-interaction-shap	interaction	NONO-RPS3	NONO	4	RPS3	6	25	0.006476988084614277	false	0.006476988084614277
K562	SMNDC1_3-EWSR1_5-interaction-shap	interaction	EWSR1-SMNDC1	SMNDC1	3	EWSR1	5	116	0.006476688664406538	false	0.006476688664406538
K562	GTF2F1_3-BUD13_5-interaction-shap	interaction	BUD13-GTF2F1	GTF2F1	3	BUD13	5	133	0.006465681362897158	false	0.006465681362897158
K562	RBM22_2-XRN2_4-interaction-shap	interaction	RBM22-XRN2	RBM22	2	XRN2	4	82	0.006465267855674028	false	0.006465267855674028
K562	FMR1_1-YWHAG_4-interaction-shap	interaction	FMR1-YWHAG	FMR1	1	YWHAG	4	5	0.00645957188680768	false	0.00645957188680768
K562	DDX3X_2-SRSF1_4-interaction-shap	interaction	DDX3X-SRSF1	DDX3X	2	SRSF1	4	263	0.00643831305205822	false	0.00643831305205822
K562	PUM2_1-BUD13_2-interaction-shap	interaction	BUD13-PUM2	PUM2	1	BUD13	2	32	0.00642955768853426	false	0.00642955768853426
K562	SMNDC1_3-RPS3_4-interaction-shap	interaction	RPS3-SMNDC1	SMNDC1	3	RPS3	4	98	0.006428299471735954	false	0.006428299471735954
K562	XRN2_2-RBM15_4-interaction-shap	interaction	RBM15-XRN2	XRN2	2	RBM15	4	89	0.006428298074752092	false	0.006428298074752092
K562	RBM22_2-APOBEC3C_5-interaction-shap	interaction	APOBEC3C-RBM22	RBM22	2	APOBEC3C	5	90	0.00642755813896656	false	0.00642755813896656
K562	XRN2_2-TIA1_3-interaction-shap	interaction	TIA1-XRN2	XRN2	2	TIA1	3	42	0.006416499614715576	false	0.006416499614715576
K562	PUM2_1-LIN28B_4-interaction-shap	interaction	LIN28B-PUM2	PUM2	1	LIN28B	4	11	0.00641460670158267	false	0.00641460670158267
K562	LIN28B_2-IGF2BP1_6-interaction-shap	interaction	IGF2BP1-LIN28B	LIN28B	2	IGF2BP1	6	199	0.00640138890594244	false	0.00640138890594244
K562	TIA1_3-SF3B4_5-interaction-shap	interaction	SF3B4-TIA1	TIA1	3	SF3B4	5	384	0.006393097806721926	false	0.006393097806721926
K562	XRN2_2-LIN28B_6-interaction-shap	interaction	LIN28B-XRN2	XRN2	2	LIN28B	6	285	0.006387127097696066	false	0.006387127097696066
K562	SF3B4_1-ZC3H11A_5-interaction-shap	interaction	SF3B4-ZC3H11A	SF3B4	1	ZC3H11A	5	124	0.006381714250892401	false	0.006381714250892401
K562	UCHL5_2-NONO_4-interaction-shap	interaction	NONO-UCHL5	UCHL5	2	NONO	4	45	0.006376719567924738	false	0.006376719567924738
K562	DDX3X_3-U2AF1_5-interaction-shap	interaction	DDX3X-U2AF1	DDX3X	3	U2AF1	5	18	0.00637413002550602	false	0.00637413002550602
K562	U2AF1_1-SF3B4_5-interaction-shap	interaction	SF3B4-U2AF1	U2AF1	1	SF3B4	5	698	0.006372191943228245	false	0.006372191943228245
K562	RBM22_4-AKAP1_6-interaction-shap	interaction	AKAP1-RBM22	RBM22	4	AKAP1	6	4	0.006368845701217651	false	0.006368845701217651
K562	GTF2F1_2-EWSR1_5-interaction-shap	interaction	EWSR1-GTF2F1	GTF2F1	2	EWSR1	5	116	0.006367852911353111	false	0.006367852911353111
K562	RBM22_2-IGF2BP2_3-interaction-shap	interaction	IGF2BP2-RBM22	RBM22	2	IGF2BP2	3	70	0.006365793291479349	false	0.006365793291479349
K562	UCHL5_3-MTPAP_4-interaction-shap	interaction	MTPAP-UCHL5	UCHL5	3	MTPAP	4	346	0.006349030416458845	false	0.006349030416458845
K562	EFTUD2_4-TRA2A_6-interaction-shap	interaction	EFTUD2-TRA2A	EFTUD2	4	TRA2A	6	135	0.006347892805933952	false	0.006347892805933952
K562	HNRNPK_4-SMNDC1_5-interaction-shap	interaction	HNRNPK-SMNDC1	HNRNPK	4	SMNDC1	5	35	0.006336814723908901	false	0.006336814723908901
K562	EIF4E_1-SF3B4_3-interaction-shap	interaction	EIF4E-SF3B4	EIF4E	1	SF3B4	3	789	0.006331798154860735	false	0.006331798154860735
K562	IGF2BP2_4-MTPAP_5-interaction-shap	interaction	IGF2BP2-MTPAP	IGF2BP2	4	MTPAP	5	3	0.006325615104287863	false	0.006325615104287863
K562	FXR2_4-RBM15_6-interaction-shap	interaction	FXR2-RBM15	FXR2	4	RBM15	6	44	0.006324802525341511	false	0.006324802525341511
K562	DDX6_4-KHDRBS1_6-interaction-shap	interaction	DDX6-KHDRBS1	DDX6	4	KHDRBS1	6	20	0.006310686469078064	false	0.006310686469078064
K562	RBM22_2-FXR1_3-interaction-shap	interaction	FXR1-RBM22	RBM22	2	FXR1	3	87	0.006306596100330353	false	0.006306596100330353
K562	RBM22_4-KHDRBS1_6-interaction-shap	interaction	KHDRBS1-RBM22	RBM22	4	KHDRBS1	6	32	0.006303801201283932	false	0.006303801201283932
K562	FXR1_3-ELAC2_4-interaction-shap	interaction	ELAC2-FXR1	FXR1	3	ELAC2	4	1	0.006296217441558838	false	0.006296217441558838
K562	RBFOX2_3-RPS3_6-interaction-shap	interaction	RBFOX2-RPS3	RBFOX2	3	RPS3	6	62	0.006293134763836861	false	0.006293134763836861
K562	FUS_2-EFTUD2_4-interaction-shap	interaction	EFTUD2-FUS	FUS	2	EFTUD2	4	116	0.006289877463132143	false	0.006289877463132143
K562	QKI_3-RBM15_6-interaction-shap	interaction	QKI-RBM15	QKI	3	RBM15	6	8	0.0062879640609025955	false	0.0062879640609025955
K562	SRSF9_1-LIN28B_3-interaction-shap	interaction	LIN28B-SRSF9	SRSF9	1	LIN28B	3	11	0.0062852296978235245	false	0.0062852296978235245
K562	SF3B4_1-LIN28B_6-interaction-shap	interaction	LIN28B-SF3B4	SF3B4	1	LIN28B	6	833	0.006284656468778849	false	0.006284656468778849
K562	FXR1_4-PCBP1_6-interaction-shap	interaction	FXR1-PCBP1	FXR1	4	PCBP1	6	8	0.006284458562731743	false	0.006284458562731743
K562	RBM15_4-SF3B4_6-interaction-shap	interaction	RBM15-SF3B4	RBM15	4	SF3B4	6	90	0.006279061548411846	false	0.006279061548411846
K562	UCHL5_2-PUM2_6-interaction-shap	interaction	PUM2-UCHL5	UCHL5	2	PUM2	6	316	0.006276569329202175	false	0.006276569329202175
K562	ELAC2_2-UCHL5_3-interaction-shap	interaction	ELAC2-UCHL5	ELAC2	2	UCHL5	3	45	0.006275225896388292	false	0.006275225896388292
K562	CPSF6_4-SRSF7_5-interaction-shap	interaction	CPSF6-SRSF7	CPSF6	4	SRSF7	5	121	0.006264321506023407	false	0.006264321506023407
K562	SF3B4_3-TIA1_4-interaction-shap	interaction	SF3B4-TIA1	SF3B4	3	TIA1	4	1135	0.006258800625801086	false	0.006258800625801086
K562	U2AF2_1-QKI_3-interaction-shap	interaction	QKI-U2AF2	U2AF2	1	QKI	3	54	0.0062565128318965435	false	0.0062565128318965435
K562	PUM2_1-IGF2BP1_5-interaction-shap	interaction	IGF2BP1-PUM2	PUM2	1	IGF2BP1	5	35	0.006255229003727436	false	0.006255229003727436
K562	FXR2_2-EXOSC5_5-interaction-shap	interaction	EXOSC5-FXR2	FXR2	2	EXOSC5	5	6	0.006254935171455145	false	0.006254935171455145
K562	RBM15_1-UCHL5_5-interaction-shap	interaction	RBM15-UCHL5	RBM15	1	UCHL5	5	393	0.006245110649615526	false	0.006245110649615526
K562	RPS3_1-DDX3X_3-interaction-shap	interaction	DDX3X-RPS3	RPS3	1	DDX3X	3	166	0.00624474510550499	false	0.00624474510550499
K562	LIN28B_2-BUD13_5-interaction-shap	interaction	BUD13-LIN28B	LIN28B	2	BUD13	5	416	0.0062402645125985146	false	0.0062402645125985146
K562	SRSF1_3-PUM2_6-interaction-shap	interaction	PUM2-SRSF1	SRSF1	3	PUM2	6	70	0.006239267997443676	false	0.006239267997443676
K562	DDX6_3-DDX3X_5-interaction-shap	interaction	DDX3X-DDX6	DDX6	3	DDX3X	5	44	0.0062360442243516445	false	0.0062360442243516445
K562	RPS3_4-IGF2BP1_6-interaction-shap	interaction	IGF2BP1-RPS3	RPS3	4	IGF2BP1	6	90	0.006234330590814352	false	0.006234330590814352
K562	FXR1_2-SRSF1_6-interaction-shap	interaction	FXR1-SRSF1	FXR1	2	SRSF1	6	86	0.006233505439013243	false	0.006233505439013243
K562	FUS_3-ELAC2_4-interaction-shap	interaction	ELAC2-FUS	FUS	3	ELAC2	4	135	0.006230538710951805	false	0.006230538710951805
K562	ELAC2_2-SRSF1_3-interaction-shap	interaction	ELAC2-SRSF1	ELAC2	2	SRSF1	3	11	0.006227362435311079	false	0.006227362435311079
K562	CSTF2T_3-FXR1_4-interaction-shap	interaction	CSTF2T-FXR1	CSTF2T	3	FXR1	4	24	0.006219171918928623	false	0.006219171918928623
K562	HNRNPK_4-EFTUD2_5-interaction-shap	interaction	EFTUD2-HNRNPK	HNRNPK	4	EFTUD2	5	46	0.006211088038980961	false	0.006211088038980961
K562	DDX3X_4-MBNL1_6-interaction-shap	interaction	DDX3X-MBNL1	DDX3X	4	MBNL1	6	1	0.006205916404724121	false	0.006205916404724121
K562	IGF2BP2_1-RBM15_4-interaction-shap	interaction	IGF2BP2-RBM15	IGF2BP2	1	RBM15	4	46	0.006202381104230881	false	0.006202381104230881
K562	BUD13_1-TIA1_2-interaction-shap	interaction	BUD13-TIA1	BUD13	1	TIA1	2	354	0.006198476999998093	false	0.006198476999998093
K562	PUM2_1-FXR1_3-interaction-shap	interaction	FXR1-PUM2	PUM2	1	FXR1	3	5	0.0061960890889167786	false	0.0061960890889167786
K562	PTBP1_1-NONO_3-interaction-shap	interaction	NONO-PTBP1	PTBP1	1	NONO	3	19	0.006192388013005257	false	0.006192388013005257
K562	U2AF2_3-RBM22_4-interaction-shap	interaction	RBM22-U2AF2	U2AF2	3	RBM22	4	484	0.006179690361022949	false	0.006179690361022949
K562	BUD13_1-ZC3H11A_5-interaction-shap	interaction	BUD13-ZC3H11A	BUD13	1	ZC3H11A	5	15	0.006175737362354994	false	0.006175737362354994
K562	RBM15_1-UCHL5_3-interaction-shap	interaction	RBM15-UCHL5	RBM15	1	UCHL5	3	344	0.006174932233989239	false	0.006174932233989239
K562	TRA2A_3-ZC3H11A_4-interaction-shap	interaction	TRA2A-ZC3H11A	TRA2A	3	ZC3H11A	4	3	0.006170506123453379	false	0.006170506123453379
K562	EFTUD2_4-IGF2BP1_6-interaction-shap	interaction	EFTUD2-IGF2BP1	EFTUD2	4	IGF2BP1	6	272	0.006168758030980825	false	0.006168758030980825
K562	DDX3X_1-BUD13_4-interaction-shap	interaction	BUD13-DDX3X	DDX3X	1	BUD13	4	504	0.006162513513118029	false	0.006162513513118029
K562	HNRNPK_3-NOLC1_5-interaction-shap	interaction	HNRNPK-NOLC1	HNRNPK	3	NOLC1	5	6	0.006147945299744606	false	0.006147945299744606
K562	CPSF6_5-UCHL5_6-interaction-shap	interaction	CPSF6-UCHL5	CPSF6	5	UCHL5	6	430	0.006139587610960007	false	0.006139587610960007
K562	LIN28B_3-RPS3_4-interaction-shap	interaction	LIN28B-RPS3	LIN28B	3	RPS3	4	349	0.0061337752267718315	false	0.0061337752267718315
K562	DDX3X_5-SRSF7_6-interaction-shap	interaction	DDX3X-SRSF7	DDX3X	5	SRSF7	6	6	0.006131059490144253	false	0.006131059490144253
K562	RBFOX2_4-EFTUD2_5-interaction-shap	interaction	EFTUD2-RBFOX2	RBFOX2	4	EFTUD2	5	58	0.006128313485532999	false	0.006128313485532999
K562	DDX3X_1-SF3B4_6-interaction-shap	interaction	DDX3X-SF3B4	DDX3X	1	SF3B4	6	150	0.006124991923570633	false	0.006124991923570633
K562	U2AF2_3-LIN28B_6-interaction-shap	interaction	LIN28B-U2AF2	U2AF2	3	LIN28B	6	360	0.0061245872639119625	false	0.0061245872639119625
K562	SRSF7_3-FXR2_6-interaction-shap	interaction	FXR2-SRSF7	SRSF7	3	FXR2	6	12	0.006123093888163567	false	0.006123093888163567
K562	XRN2_1-HNRNPK_2-interaction-shap	interaction	HNRNPK-XRN2	XRN2	1	HNRNPK	2	23	0.0061225006356835365	false	0.0061225006356835365
K562	RPS3_3-ELAVL1_6-interaction-shap	interaction	ELAVL1-RPS3	RPS3	3	ELAVL1	6	35	0.00611612293869257	false	0.00611612293869257
K562	NONO_3-GTF2F1_6-interaction-shap	interaction	GTF2F1-NONO	NONO	3	GTF2F1	6	22	0.006113624665886164	false	0.006113624665886164
K562	RBM15_1-TARDBP_5-interaction-shap	interaction	RBM15-TARDBP	RBM15	1	TARDBP	5	33	0.00610490795224905	false	0.00610490795224905
K562	EFTUD2_2-SRSF1_4-interaction-shap	interaction	EFTUD2-SRSF1	EFTUD2	2	SRSF1	4	383	0.006099317688494921	false	0.006099317688494921
K562	DHX30_3-FXR2_4-interaction-shap	interaction	DHX30-FXR2	DHX30	3	FXR2	4	14	0.0060934582725167274	false	0.0060934582725167274
K562	FXR1_4-SRSF1_6-interaction-shap	interaction	FXR1-SRSF1	FXR1	4	SRSF1	6	110	0.006092400755733252	false	0.006092400755733252
K562	DDX47_2-SF3B4_3-interaction-shap	interaction	DDX47-SF3B4	DDX47	2	SF3B4	3	99	0.006092384457588196	false	0.006092384457588196
K562	SRSF9_1-UCHL5_2-interaction-shap	interaction	SRSF9-UCHL5	SRSF9	1	UCHL5	2	14	0.006089336704462767	false	0.006089336704462767
K562	U2AF1_2-DDX3X_6-interaction-shap	interaction	DDX3X-U2AF1	U2AF1	2	DDX3X	6	13	0.006083020009100437	false	0.006083020009100437
K562	RPS3_3-TRA2A_6-interaction-shap	interaction	RPS3-TRA2A	RPS3	3	TRA2A	6	14	0.006082627456635237	false	0.006082627456635237
K562	ILF3_1-APOBEC3C_6-interaction-shap	interaction	APOBEC3C-ILF3	ILF3	1	APOBEC3C	6	1	0.006077924743294716	false	0.006077924743294716
K562	BUD13_1-UCHL5_4-interaction-shap	interaction	BUD13-UCHL5	BUD13	1	UCHL5	4	840	0.006076071877032518	false	0.006076071877032518
K562	LIN28B_4-UCHL5_6-interaction-shap	interaction	LIN28B-UCHL5	LIN28B	4	UCHL5	6	497	0.006074697710573673	false	0.006074697710573673
K562	DDX3X_4-PCBP1_5-interaction-shap	interaction	DDX3X-PCBP1	DDX3X	4	PCBP1	5	24	0.006064333487302065	false	0.006064333487302065
K562	NONO_4-DDX3X_6-interaction-shap	interaction	DDX3X-NONO	NONO	4	DDX3X	6	24	0.00606372207403183	false	0.00606372207403183
K562	PUM2_1-SRSF1_6-interaction-shap	interaction	PUM2-SRSF1	PUM2	1	SRSF1	6	8	0.006063022650778294	false	0.006063022650778294
K562	ILF3_2-EFTUD2_4-interaction-shap	interaction	EFTUD2-ILF3	ILF3	2	EFTUD2	4	9	0.006060336250811815	false	0.006060336250811815
K562	SRSF9_1-CPSF6_3-interaction-shap	interaction	CPSF6-SRSF9	SRSF9	1	CPSF6	3	1	0.0060561299324035645	false	0.0060561299324035645
K562	XRCC6_2-CPSF6_3-interaction-shap	interaction	CPSF6-XRCC6	XRCC6	2	CPSF6	3	1	0.006055746227502823	false	0.006055746227502823
K562	EIF4E_1-DDX3X_6-interaction-shap	interaction	DDX3X-EIF4E	EIF4E	1	DDX3X	6	60	0.006054723635315895	false	0.006054723635315895
K562	BUD13_1-RPS3_3-interaction-shap	interaction	BUD13-RPS3	BUD13	1	RPS3	3	257	0.006053530611097813	false	0.006053530611097813
K562	FXR2_2-RBFOX2_4-interaction-shap	interaction	FXR2-RBFOX2	FXR2	2	RBFOX2	4	28	0.006052486132830381	false	0.006052486132830381
K562	IGF2BP2_1-U2AF2_3-interaction-shap	interaction	IGF2BP2-U2AF2	IGF2BP2	1	U2AF2	3	91	0.006049534305930138	false	0.006049534305930138
K562	APOBEC3C_1-LIN28B_5-interaction-shap	interaction	APOBEC3C-LIN28B	APOBEC3C	1	LIN28B	5	115	0.006046685855835676	false	0.006046685855835676
K562	IGF2BP2_3-U2AF2_6-interaction-shap	interaction	IGF2BP2-U2AF2	IGF2BP2	3	U2AF2	6	18	0.00603833980858326	false	0.00603833980858326
K562	RBM22_2-LIN28B_4-interaction-shap	interaction	LIN28B-RBM22	RBM22	2	LIN28B	4	417	0.0060377465561032295	false	0.0060377465561032295
K562	BUD13_1-TRA2A_3-interaction-shap	interaction	BUD13-TRA2A	BUD13	1	TRA2A	3	42	0.00602848082780838	false	0.00602848082780838
K562	FXR1_4-UCHL5_6-interaction-shap	interaction	FXR1-UCHL5	FXR1	4	UCHL5	6	286	0.006026583723723888	false	0.006026583723723888
K562	ELAVL1_3-HNRNPK_4-interaction-shap	interaction	ELAVL1-HNRNPK	ELAVL1	3	HNRNPK	4	9	0.00602365517988801	false	0.00602365517988801
K562	CSTF2T_3-RPS3_6-interaction-shap	interaction	CSTF2T-RPS3	CSTF2T	3	RPS3	6	70	0.006001145113259554	false	0.006001145113259554
K562	SERBP1_2-FXR1_4-interaction-shap	interaction	FXR1-SERBP1	SERBP1	2	FXR1	4	15	0.006000780966132879	false	0.006000780966132879
K562	SF3B4_1-FXR1_4-interaction-shap	interaction	FXR1-SF3B4	SF3B4	1	FXR1	4	433	0.005999626591801643	false	0.005999626591801643
K562	ELAC2_2-TIA1_6-interaction-shap	interaction	ELAC2-TIA1	ELAC2	2	TIA1	6	26	0.005998305045068264	false	0.005998305045068264
K562	SF3B4_1-PTBP1_3-interaction-shap	interaction	PTBP1-SF3B4	SF3B4	1	PTBP1	3	121	0.005993126425892115	false	0.005993126425892115
K562	EFTUD2_2-SF3B4_3-interaction-shap	interaction	EFTUD2-SF3B4	EFTUD2	2	SF3B4	3	5081	0.005986718460917473	false	0.005986718460917473
K562	SF3B4_1-NONO_3-interaction-shap	interaction	NONO-SF3B4	SF3B4	1	NONO	3	165	0.005985253490507603	false	0.005985253490507603
K562	BUD13_1-ILF3_3-interaction-shap	interaction	BUD13-ILF3	BUD13	1	ILF3	3	12	0.0059800767339766026	false	0.0059800767339766026
K562	HNRNPK_1-UCHL5_5-interaction-shap	interaction	HNRNPK-UCHL5	HNRNPK	1	UCHL5	5	52	0.0059751952067017555	false	0.0059751952067017555
K562	UCHL5_4-U2AF1_6-interaction-shap	interaction	U2AF1-UCHL5	UCHL5	4	U2AF1	6	32	0.005971339996904135	false	0.005971339996904135
K562	FXR1_1-FMR1_5-interaction-shap	interaction	FMR1-FXR1	FXR1	1	FMR1	5	354	0.005967458710074425	false	0.005967458710074425
K562	SF3B4_3-RBFOX2_4-interaction-shap	interaction	RBFOX2-SF3B4	SF3B4	3	RBFOX2	4	194	0.005966037977486849	true	0.005966037977486849
K562	XRN2_2-NONO_3-interaction-shap	interaction	NONO-XRN2	XRN2	2	NONO	3	163	0.0059630717150866985	false	0.0059630717150866985
K562	FAM120A_3-GTF2F1_5-interaction-shap	interaction	FAM120A-GTF2F1	FAM120A	3	GTF2F1	5	36	0.005962340626865625	false	0.005962340626865625
K562	TIA1_2-AKAP1_6-interaction-shap	interaction	AKAP1-TIA1	TIA1	2	AKAP1	6	8	0.005954102613031864	false	0.005954102613031864
K562	SRSF7_3-LIN28B_4-interaction-shap	interaction	LIN28B-SRSF7	SRSF7	3	LIN28B	4	57	0.005949313286691904	false	0.005949313286691904
K562	FXR2_4-EFTUD2_5-interaction-shap	interaction	EFTUD2-FXR2	FXR2	4	EFTUD2	5	135	0.005938699468970299	false	0.005938699468970299
K562	NONO_2-U2AF1_5-interaction-shap	interaction	NONO-U2AF1	NONO	2	U2AF1	5	83	0.005931395571678877	false	0.005931395571678877
K562	BUD13_2-FUS_5-interaction-shap	interaction	BUD13-FUS	BUD13	2	FUS	5	53	0.005929259583353996	false	0.005929259583353996
K562	EFTUD2_3-UCHL5_4-interaction-shap	interaction	EFTUD2-UCHL5	EFTUD2	3	UCHL5	4	442	0.005928874481469393	false	0.005928874481469393
K562	IGF2BP2_3-FAM120A_5-interaction-shap	interaction	FAM120A-IGF2BP2	IGF2BP2	3	FAM120A	5	1	0.005918622016906738	false	0.005918622016906738
K562	NOLC1_3-TIA1_4-interaction-shap	interaction	NOLC1-TIA1	NOLC1	3	TIA1	4	30	0.005917567294090986	false	0.005917567294090986
K562	DDX6_2-EFTUD2_5-interaction-shap	interaction	DDX6-EFTUD2	DDX6	2	EFTUD2	5	263	0.005917183589190245	false	0.005917183589190245
K562	XRN2_2-U2AF1_3-interaction-shap	interaction	U2AF1-XRN2	XRN2	2	U2AF1	3	212	0.005915413610637188	false	0.005915413610637188
K562	PTBP1_1-SF3B4_5-interaction-shap	interaction	PTBP1-SF3B4	PTBP1	1	SF3B4	5	247	0.005915371235460043	false	0.005915371235460043
K562	IGF2BP1_2-FMR1_4-interaction-shap	interaction	FMR1-IGF2BP1	IGF2BP1	2	FMR1	4	36	0.005909142550081015	false	0.005909142550081015
K562	SF3B4_1-XRCC6_2-interaction-shap	interaction	SF3B4-XRCC6	SF3B4	1	XRCC6	2	65	0.005907342303544283	false	0.005907342303544283
K562	PUM2_1-RBM15_2-interaction-shap	interaction	PUM2-RBM15	PUM2	1	RBM15	2	58	0.005905373953282833	false	0.005905373953282833
K562	XRCC6_3-UCHL5_4-interaction-shap	interaction	UCHL5-XRCC6	XRCC6	3	UCHL5	4	42	0.005891917739063501	false	0.005891917739063501
K562	UCHL5_2-SRSF1_4-interaction-shap	interaction	SRSF1-UCHL5	UCHL5	2	SRSF1	4	840	0.005890837404876947	false	0.005890837404876947
K562	IGF2BP1_2-RBM15_6-interaction-shap	interaction	IGF2BP1-RBM15	IGF2BP1	2	RBM15	6	51	0.005886877421289682	false	0.005886877421289682
K562	FXR1_2-PUM2_3-interaction-shap	interaction	FXR1-PUM2	FXR1	2	PUM2	3	13	0.005882629193365574	false	0.005882629193365574
K562	EFTUD2_2-IGF2BP1_5-interaction-shap	interaction	EFTUD2-IGF2BP1	EFTUD2	2	IGF2BP1	5	399	0.005873624235391617	false	0.005873624235391617
K562	XRN2_4-BUD13_5-interaction-shap	interaction	BUD13-XRN2	XRN2	4	BUD13	5	162	0.005871959496289492	false	0.005871959496289492
