Cell Line	Column	Column Type	Sorted RBP Pair	RBP 1	Position 1	RBP 2	Position 2	# UBPs - Bound-Only	Value - Bound-Only	PPI	Abs. SHAP Value
K562	FXR2_2-RBM15_6-interaction-shap	interaction	FXR2-RBM15	FXR2	2	RBM15	6	88	0.015482019633054733	false	0.015482019633054733
K562	SF3B4_3-EXOSC5_4-interaction-shap	interaction	EXOSC5-SF3B4	SF3B4	3	EXOSC5	4	10	0.015469292178750038	false	0.015469292178750038
K562	LIN28B_3-FAM120A_5-interaction-shap	interaction	FAM120A-LIN28B	LIN28B	3	FAM120A	5	1	0.015456482768058777	false	0.015456482768058777
K562	RPS3_3-TIA1_4-interaction-shap	interaction	RPS3-TIA1	RPS3	3	TIA1	4	111	0.015393863432109356	false	0.015393863432109356
K562	HNRNPK_2-PTBP1_3-interaction-shap	interaction	HNRNPK-PTBP1	HNRNPK	2	PTBP1	3	21	0.015276195481419563	false	0.015276195481419563
K562	ELAVL1_5-KHDRBS1_6-interaction-shap	interaction	ELAVL1-KHDRBS1	ELAVL1	5	KHDRBS1	6	9	0.015217090956866741	false	0.015217090956866741
K562	TRA2A_2-RBM15_4-interaction-shap	interaction	RBM15-TRA2A	TRA2A	2	RBM15	4	73	0.015185777097940445	false	0.015185777097940445
K562	SMNDC1_4-PTBP1_5-interaction-shap	interaction	PTBP1-SMNDC1	SMNDC1	4	PTBP1	5	15	0.015168879181146622	false	0.015168879181146622
K562	ILF3_1-ZC3H11A_5-interaction-shap	interaction	ILF3-ZC3H11A	ILF3	1	ZC3H11A	5	1	0.015115991234779358	false	0.015115991234779358
K562	CSTF2T_2-ELAC2_4-interaction-shap	interaction	CSTF2T-ELAC2	CSTF2T	2	ELAC2	4	96	0.015112879686057568	false	0.015112879686057568
K562	RBM22_2-HNRNPC_5-interaction-shap	interaction	HNRNPC-RBM22	RBM22	2	HNRNPC	5	31	0.015098289586603642	false	0.015098289586603642
K562	FUS_3-NONO_4-interaction-shap	interaction	FUS-NONO	FUS	3	NONO	4	248	0.015051559545099735	false	0.015051559545099735
K562	PUM2_3-GTF2F1_4-interaction-shap	interaction	GTF2F1-PUM2	PUM2	3	GTF2F1	4	10	0.014983165077865124	false	0.014983165077865124
K562	APOBEC3C_1-KHDRBS1_6-interaction-shap	interaction	APOBEC3C-KHDRBS1	APOBEC3C	1	KHDRBS1	6	8	0.014876915141940117	false	0.014876915141940117
K562	SRSF9_1-RBFOX2_2-interaction-shap	interaction	RBFOX2-SRSF9	SRSF9	1	RBFOX2	2	50	0.014831732958555222	false	0.014831732958555222
K562	SF3B4_3-DDX42_5-interaction-shap	interaction	DDX42-SF3B4	SF3B4	3	DDX42	5	41	0.014782789163291454	false	0.014782789163291454
K562	LARP4_1-RBM22_2-interaction-shap	interaction	LARP4-RBM22	LARP4	1	RBM22	2	18	0.014779183082282543	false	0.014779183082282543
K562	RBM15_2-PTBP1_3-interaction-shap	interaction	PTBP1-RBM15	RBM15	2	PTBP1	3	49	0.014529740437865257	false	0.014529740437865257
K562	ZRANB2_2-BUD13_5-interaction-shap	interaction	BUD13-ZRANB2	ZRANB2	2	BUD13	5	77	0.01442655734717846	false	0.01442655734717846
K562	FMR1_5-EIF4E_6-interaction-shap	interaction	EIF4E-FMR1	FMR1	5	EIF4E	6	1	0.014245472848415375	false	0.014245472848415375
K562	SRSF7_5-SRSF1_6-interaction-shap	interaction	SRSF1-SRSF7	SRSF7	5	SRSF1	6	57	0.014236567541956902	false	0.014236567541956902
K562	QKI_3-ZC3H11A_6-interaction-shap	interaction	QKI-ZC3H11A	QKI	3	ZC3H11A	6	14	0.01418606098741293	false	0.01418606098741293
K562	LIN28B_3-EXOSC5_4-interaction-shap	interaction	EXOSC5-LIN28B	LIN28B	3	EXOSC5	4	9	0.014184617437422276	false	0.014184617437422276
K562	U2AF2_1-RBM22_2-interaction-shap	interaction	RBM22-U2AF2	U2AF2	1	RBM22	2	296	0.014162689447402954	false	0.014162689447402954
K562	SF3B4_3-U2AF2_5-interaction-shap	interaction	SF3B4-U2AF2	SF3B4	3	U2AF2	5	1861	0.014127543196082115	false	0.014127543196082115
K562	EIF4E_2-NONO_4-interaction-shap	interaction	EIF4E-NONO	EIF4E	2	NONO	4	170	0.014125297777354717	false	0.014125297777354717
K562	RBFOX2_2-TARDBP_6-interaction-shap	interaction	RBFOX2-TARDBP	RBFOX2	2	TARDBP	6	1	0.014037951827049255	false	0.014037951827049255
K562	U2AF2_3-BUD13_5-interaction-shap	interaction	BUD13-U2AF2	U2AF2	3	BUD13	5	546	0.013901276513934135	false	0.013901276513934135
K562	RBM22_2-IGF2BP2_4-interaction-shap	interaction	IGF2BP2-RBM22	RBM22	2	IGF2BP2	4	186	0.013867255300283432	false	0.013867255300283432
K562	SF3B4_1-EIF4E_6-interaction-shap	interaction	EIF4E-SF3B4	SF3B4	1	EIF4E	6	26	0.013813388533890247	false	0.013813388533890247
K562	DDX52_2-SF3B4_3-interaction-shap	interaction	DDX52-SF3B4	DDX52	2	SF3B4	3	430	0.013799227774143219	false	0.013799227774143219
K562	FASTKD2_1-CSTF2T_4-interaction-shap	interaction	CSTF2T-FASTKD2	FASTKD2	1	CSTF2T	4	14	0.013742310926318169	false	0.013742310926318169
K562	NONO_3-TIA1_4-interaction-shap	interaction	NONO-TIA1	NONO	3	TIA1	4	20	0.01373367477208376	false	0.01373367477208376
K562	CPSF6_3-DDX3X_4-interaction-shap	interaction	CPSF6-DDX3X	CPSF6	3	DDX3X	4	44	0.01371738314628601	false	0.01371738314628601
K562	QKI_1-SERBP1_4-interaction-shap	interaction	QKI-SERBP1	QKI	1	SERBP1	4	13	0.01371453795582056	false	0.01371453795582056
K562	FXR1_4-RPS6_6-interaction-shap	interaction	FXR1-RPS6	FXR1	4	RPS6	6	10	0.013635986484587193	false	0.013635986484587193
K562	FXR1_3-ZC3H11A_5-interaction-shap	interaction	FXR1-ZC3H11A	FXR1	3	ZC3H11A	5	3	0.01363110076636076	false	0.01363110076636076
K562	EFTUD2_4-AKAP1_6-interaction-shap	interaction	AKAP1-EFTUD2	EFTUD2	4	AKAP1	6	3	0.013622641563415527	false	0.013622641563415527
K562	U2AF2_1-ELAVL1_3-interaction-shap	interaction	ELAVL1-U2AF2	U2AF2	1	ELAVL1	3	69	0.013612359762191772	false	0.013612359762191772
K562	FXR1_3-U2AF1_6-interaction-shap	interaction	FXR1-U2AF1	FXR1	3	U2AF1	6	5	0.013574707321822643	false	0.013574707321822643
K562	XRN2_2-EXOSC5_4-interaction-shap	interaction	EXOSC5-XRN2	XRN2	2	EXOSC5	4	20	0.013555711135268211	false	0.013555711135268211
K562	BUD13_3-KHDRBS1_6-interaction-shap	interaction	BUD13-KHDRBS1	BUD13	3	KHDRBS1	6	63	0.013478478416800499	false	0.013478478416800499
K562	PCBP1_1-SERBP1_3-interaction-shap	interaction	PCBP1-SERBP1	PCBP1	1	SERBP1	3	11	0.01345648430287838	false	0.01345648430287838
K562	IGF2BP1_2-HNRNPK_4-interaction-shap	interaction	HNRNPK-IGF2BP1	IGF2BP1	2	HNRNPK	4	9	0.013431217521429062	false	0.013431217521429062
K562	RPS3_3-RBFOX2_6-interaction-shap	interaction	RBFOX2-RPS3	RPS3	3	RBFOX2	6	74	0.013395870104432106	false	0.013395870104432106
K562	SRSF9_1-GTF2F1_2-interaction-shap	interaction	GTF2F1-SRSF9	SRSF9	1	GTF2F1	2	79	0.013363797217607498	false	0.013363797217607498
K562	DDX3X_2-TARDBP_5-interaction-shap	interaction	DDX3X-TARDBP	DDX3X	2	TARDBP	5	9	0.013337715528905392	false	0.013337715528905392
K562	EFTUD2_5-EIF4E_6-interaction-shap	interaction	EFTUD2-EIF4E	EFTUD2	5	EIF4E	6	5	0.01330615859478712	false	0.01330615859478712
K562	SAFB2_3-EIF4E_5-interaction-shap	interaction	EIF4E-SAFB2	SAFB2	3	EIF4E	5	6	0.013300538063049316	false	0.013300538063049316
K562	DHX30_3-CSTF2T_4-interaction-shap	interaction	CSTF2T-DHX30	DHX30	3	CSTF2T	4	84	0.01323620229959488	false	0.01323620229959488
K562	APOBEC3C_1-PUM2_3-interaction-shap	interaction	APOBEC3C-PUM2	APOBEC3C	1	PUM2	3	4	0.013214968144893646	false	0.013214968144893646
K562	DDX1_1-CSTF2T_3-interaction-shap	interaction	CSTF2T-DDX1	DDX1	1	CSTF2T	3	57	0.013207334093749523	false	0.013207334093749523
K562	FXR1_3-SRSF7_5-interaction-shap	interaction	FXR1-SRSF7	FXR1	3	SRSF7	5	4	0.013094557449221611	false	0.013094557449221611
K562	FMR1_1-SRSF7_5-interaction-shap	interaction	FMR1-SRSF7	FMR1	1	SRSF7	5	9	0.013019311241805553	false	0.013019311241805553
K562	FMR1_3-ELAC2_4-interaction-shap	interaction	ELAC2-FMR1	FMR1	3	ELAC2	4	11	0.012762229889631271	false	0.012762229889631271
K562	FASTKD2_1-FAM120A_3-interaction-shap	interaction	FAM120A-FASTKD2	FASTKD2	1	FAM120A	3	11	0.012756824493408203	false	0.012756824493408203
K562	ELAC2_2-AKAP1_6-interaction-shap	interaction	AKAP1-ELAC2	ELAC2	2	AKAP1	6	4	0.012709591537714005	false	0.012709591537714005
K562	LIN28B_3-KHDRBS1_6-interaction-shap	interaction	KHDRBS1-LIN28B	LIN28B	3	KHDRBS1	6	8	0.01269608736038208	false	0.01269608736038208
K562	PUM2_5-NOLC1_6-interaction-shap	interaction	NOLC1-PUM2	PUM2	5	NOLC1	6	39	0.012633522972464561	false	0.012633522972464561
K562	FXR2_4-MBNL1_6-interaction-shap	interaction	FXR2-MBNL1	FXR2	4	MBNL1	6	4	0.012626059353351593	false	0.012626059353351593
K562	FASTKD2_1-PUM2_3-interaction-shap	interaction	FASTKD2-PUM2	FASTKD2	1	PUM2	3	1	0.012450069189071655	false	0.012450069189071655
