Cell Line	Sorted RBP Pair	PPI	Abs. SHAP Sum Value
HepG2	DDX3X-HNRNPK	false	0.19804277271032333
HepG2	PPIG-PTBP1	false	0.196697506995406
HepG2	HNRNPC-RBM22	false	0.19356124103069305
HepG2	EFTUD2-G3BP1	false	0.19186650402843952
HepG2	RBM22-SF3B4	false	0.1898517182271462
HepG2	U2AF2-UCHL5	false	0.18829168076626956
HepG2	TRA2A-UCHL5	false	0.18794121965765953
HepG2	QKI-RPS3	false	0.18748160016548354
HepG2	FXR2-QKI	false	0.1844373585554422
HepG2	EFTUD2-SF3A3	false	0.18441675510257483
HepG2	QKI-RBM5	false	0.18247090280056
HepG2	G3BP1-RBM22	false	0.17812302336096764
HepG2	EFTUD2-RBFOX2	false	0.17743016430176795
HepG2	LIN28B-PPIG	false	0.17688457025815296
HepG2	DDX3X-RBM22	false	0.17459558323025703
HepG2	G3BP1-SF3A3	false	0.17369093251181766
HepG2	DDX3X-TIA1	false	0.17324427608400583
HepG2	DDX3X-U2AF2	false	0.17299595003714785
HepG2	RBFOX2-SF3A3	false	0.1723838895559311
HepG2	IGF2BP1-U2AF1	false	0.17234775074757636
HepG2	G3BP1-RBFOX2	false	0.16788807744160295
HepG2	HNRNPK-PCBP2	false	0.16771334037184715
HepG2	PCBP1-SF3A3	false	0.1673764274455607
HepG2	PCBP1-SF3B4	false	0.16704780259169638
HepG2	RPS3-SF3B4	false	0.16634390008402988
HepG2	BUD13-ZC3H11A	false	0.1654711849987507
HepG2	BUD13-IGF2BP1	false	0.16311239097558428
HepG2	RBM22-TARDBP	false	0.16248331079259515
HepG2	PRPF4-U2AF2	false	0.15860275807790458
HepG2	TIAL1-U2AF2	false	0.15755519276717678
HepG2	LARP4-SF3B4	false	0.15549737319815904
HepG2	PRPF4-RBM5	false	0.15513718128204346
HepG2	BUD13-SF3B4	false	0.15305270766839385
HepG2	DDX3X-FKBP4	false	0.15095425420440733
HepG2	LARP4-RBFOX2	false	0.1494406834244728
HepG2	G3BP1-SF3B4	false	0.1493288359779399
HepG2	PTBP1-RPS3	false	0.1454680271417601
HepG2	SF3A3-TIA1	false	0.1452360434923321
HepG2	DDX3X-RBFOX2	false	0.14458300732076168
HepG2	HNRNPK-XRN2	false	0.14442841708660126
HepG2	DDX3X-PCBP2	false	0.1442568888887763
HepG2	PCBP2-XRN2	false	0.14413969218730927
HepG2	BUD13-RBFOX2	false	0.1433626910438761
HepG2	NKRF-PPIG	false	0.14167844597250223
HepG2	IGF2BP1-RPS3	false	0.13805914763361216
HepG2	FUS-SF3A3	false	0.1353132575750351
HepG2	CSTF2T-DDX3X	false	0.13241353118792176
HepG2	CSTF2T-IGF2BP1	false	0.1314587821252644
HepG2	SF3A3-UCHL5	false	0.131196522492246
HepG2	DKC1-SF3A3	false	0.128472238779068
HepG2	FXR2-G3BP1	false	0.12262081913650036
HepG2	TARDBP-U2AF2	false	0.12247399019543082
HepG2	SF3B4-U2AF2	false	0.12199012573728396
HepG2	LIN28B-XRN2	false	0.1219380795955658
HepG2	FKBP4-RBM22	false	0.12157387845218182
HepG2	G3BP1-U2AF2	false	0.12156666373630287
HepG2	BUD13-RPS3	false	0.1215438200160861
HepG2	TARDBP-UCHL5	false	0.12152771279215813
HepG2	BUD13-QKI	false	0.12142212310573086
HepG2	EFTUD2-PCBP2	false	0.11903784761670977
HepG2	FKBP4-SF3B4	false	0.11807066202163696
HepG2	RBM22-SUB1	false	0.11749398382380605
HepG2	IGF2BP1-ILF3	false	0.11617407947778702
HepG2	TRA2A-U2AF1	false	0.11334546725265682
HepG2	BUD13-U2AF2	false	0.11269408441148698
HepG2	CSTF2T-EFTUD2	false	0.11264498252421618
HepG2	FAM120A-FKBP4	false	0.11227221041917801
HepG2	LIN28B-RBM22	false	0.11219097301363945
HepG2	RPS3-U2AF1	false	0.1116972342133522
HepG2	GTF2F1-SF3B4	false	0.1110145803540945
HepG2	LARP4-NOLC1	false	0.10923314094543457
HepG2	LARP4-PPIG	false	0.10853806381783215
HepG2	RBFOX2-U2AF2	false	0.10836654156446457
HepG2	HNRNPC-UCHL5	false	0.10800328105688095
HepG2	DDX3X-GTF2F1	false	0.10678671859204769
HepG2	EFTUD2-RBM5	false	0.10521782282739878
HepG2	BUD13-G3BP1	false	0.10519067553104833
HepG2	EIF3H-PPIG	false	0.10506415693089366
HepG2	CSTF2T-SF3B4	false	0.10336429531162139
HepG2	SF3A3-TRA2A	false	0.10293502733111382
HepG2	IGF2BP1-XRN2	false	0.10220717638731003
