Cell Line	Sorted RBP Pair	PPI	Abs. SHAP Sum Value
HepG2	RPS3-U2AF2	false	0.0
HepG2	SMNDC1-SUB1	false	0.0
HepG2	SUGP2-U2AF2	false	0.0
HepG2	DKC1-QKI	false	0.0
HepG2	FAM120A-UCHL5	false	0.0
HepG2	FAM120A-G3BP1	false	0.0
HepG2	EXOSC5-GTF2F1	false	0.0
HepG2	BUD13-ZC3H11A	false	0.0
HepG2	FUS-RBFOX2	false	0.0
HepG2	PCBP1-XRN2	false	0.0
HepG2	NOLC1-RBM5	false	0.0
HepG2	FASTKD2-PCBP2	false	0.0
HepG2	LARP4-NKRF	false	0.0
HepG2	LARP7-SMNDC1	false	0.0
HepG2	PRPF4-SRSF1	false	0.0
HepG2	CSTF2T-SMNDC1	false	0.0
HepG2	AKAP1-DKC1	false	0.0
HepG2	FASTKD2-RBM5	false	0.0
HepG2	DKC1-FAM120A	false	0.0
HepG2	EIF3H-SUB1	false	0.0
HepG2	NKRF-ZC3H11A	false	0.0
HepG2	LARP4-RBM5	false	0.0
HepG2	EIF3D-GTF2F1	false	0.0
HepG2	RBFOX2-RBM15	false	0.0
HepG2	AKAP1-HNRNPK	false	0.0
HepG2	FASTKD2-NOLC1	false	0.0
HepG2	EXOSC5-FASTKD2	false	0.0
HepG2	EIF3H-PCBP1	false	0.0
HepG2	CSTF2T-TAF15	true	0.0
HepG2	BUD13-TARDBP	false	0.0
HepG2	FXR2-XRN2	false	0.0
HepG2	CSTF2T-EIF3H	false	0.0
HepG2	SUB1-U2AF1	false	0.0
HepG2	U2AF1-XPO5	false	0.0
HepG2	DKC1-SUPV3L1	false	0.0
HepG2	PCBP1-PRPF4	false	0.0
HepG2	TAF15-TIA1	false	0.0
HepG2	DKC1-EIF3D	false	0.0
HepG2	LARP4-SRSF1	false	0.0
HepG2	GTF2F1-PRPF4	false	0.0
HepG2	PCBP2-XRN2	false	0.0
HepG2	NSUN2-TIAL1	false	0.0
HepG2	IGF2BP3-NIP7	false	0.0
HepG2	IGF2BP3-RBM22	false	0.0
HepG2	LARP4-PRPF4	false	0.0
HepG2	PTBP1-TRA2A	false	0.0
HepG2	EIF3H-SRSF7	false	0.0
HepG2	IGF2BP3-UCHL5	false	0.0
HepG2	GTF2F1-NKRF	false	0.0
HepG2	FASTKD2-SRSF9	false	0.0
HepG2	SF3A3-UTP18	false	0.0
HepG2	EIF3H-SUPV3L1	false	0.0
HepG2	EIF3D-EIF3H	false	0.0
HepG2	DDX6-FUS	false	0.0
HepG2	FXR2-SRSF1	false	0.0
HepG2	DKC1-SRSF1	false	0.0
HepG2	EIF3D-TIA1	false	0.0
HepG2	DDX3X-ZC3H11A	false	0.0
HepG2	FUS-RBM22	false	0.0
HepG2	BUD13-HNRNPK	false	0.0
HepG2	IGF2BP1-XPO5	false	0.0
HepG2	SMNDC1-SRSF1	false	0.0
HepG2	NIP7-ZC3H11A	false	0.0
HepG2	DDX3X-PRPF4	false	0.0
HepG2	HNRNPU-RBFOX2	false	0.0
HepG2	BUD13-XPO5	false	0.0
HepG2	RBFOX2-TARDBP	false	0.0
HepG2	QKI-XPO5	false	0.0
HepG2	QKI-ZC3H11A	false	0.0
