Cell Line	Column	Column Type	Sorted RBP Pair	RBP 1	Position 1	RBP 2	Position 2	# UBPs - Bound-Only	Value - Bound-Only	PPI	Abs. SHAP Value
K562	METAP2_4-RBM22_6-interaction-shap	interaction	METAP2-RBM22	METAP2	4	RBM22	6	103	0.005508676636964083	false	0.005508676636964083
K562	GRWD1_3-HNRNPL_4-interaction-shap	interaction	GRWD1-HNRNPL	GRWD1	3	HNRNPL	4	1	0.005508542060852051	false	0.005508542060852051
K562	ZNF800_1-SRSF1_3-interaction-shap	interaction	SRSF1-ZNF800	ZNF800	1	SRSF1	3	167	0.005508458707481623	false	0.005508458707481623
K562	PTBP1_3-SF3B4_5-interaction-shap	interaction	PTBP1-SF3B4	PTBP1	3	SF3B4	5	283	0.005508413538336754	false	0.005508413538336754
K562	QKI_3-RPS3_4-interaction-shap	interaction	QKI-RPS3	QKI	3	RPS3	4	23	0.005506270565092564	false	0.005506270565092564
K562	FTO_1-GPKOW_4-interaction-shap	interaction	FTO-GPKOW	FTO	1	GPKOW	4	16	0.005506232380867004	false	0.005506232380867004
K562	PRPF8_3-ZNF622_3-interaction-shap	interaction	PRPF8-ZNF622	PRPF8	3	ZNF622	3	215	0.005505737382918596	false	0.005505737382918596
K562	RBM22_2-ZNF622_5-interaction-shap	interaction	RBM22-ZNF622	RBM22	2	ZNF622	5	427	0.005504420958459377	false	0.005504420958459377
K562	UCHL5_1-RBM22_6-interaction-shap	interaction	RBM22-UCHL5	UCHL5	1	RBM22	6	382	0.005503982305526733	false	0.005503982305526733
K562	BUD13_2-FXR2_5-interaction-shap	interaction	BUD13-FXR2	BUD13	2	FXR2	5	266	0.005500860046595335	true	0.005500860046595335
K562	AQR_1-RBM22_2-interaction-shap	interaction	AQR-RBM22	AQR	1	RBM22	2	391	0.005499544553458691	false	0.005499544553458691
K562	DDX3X_2-FXR2_4-interaction-shap	interaction	DDX3X-FXR2	DDX3X	2	FXR2	4	93	0.005497599486261606	false	0.005497599486261606
K562	DDX24_3-RBFOX2_3-interaction-shap	interaction	DDX24-RBFOX2	DDX24	3	RBFOX2	3	565	0.005497315898537636	false	0.005497315898537636
K562	FUS_2-UCHL5_2-interaction-shap	interaction	FUS-UCHL5	FUS	2	UCHL5	2	252	0.00549524137750268	false	0.00549524137750268
K562	DDX3X_3-GEMIN5_6-interaction-shap	interaction	DDX3X-GEMIN5	DDX3X	3	GEMIN5	6	36	0.005495136138051748	false	0.005495136138051748
K562	SRSF1_1-PUM1_2-interaction-shap	interaction	PUM1-SRSF1	SRSF1	1	PUM1	2	248	0.0054922644048929214	false	0.0054922644048929214
K562	SF3B4_3-LIN28B_6-interaction-shap	interaction	LIN28B-SF3B4	SF3B4	3	LIN28B	6	1131	0.005490248557180166	false	0.005490248557180166
K562	XRN2_2-SMNDC1_4-interaction-shap	interaction	SMNDC1-XRN2	XRN2	2	SMNDC1	4	140	0.005488310940563679	false	0.005488310940563679
K562	NONO_3-SERBP1_4-interaction-shap	interaction	NONO-SERBP1	NONO	3	SERBP1	4	24	0.005487322807312012	false	0.005487322807312012
K562	SRSF7_2-DDX3X_3-interaction-shap	interaction	DDX3X-SRSF7	SRSF7	2	DDX3X	3	69	0.00548013998195529	false	0.00548013998195529
K562	XRN2_2-TARDBP_5-interaction-shap	interaction	TARDBP-XRN2	XRN2	2	TARDBP	5	22	0.0054797641932964325	false	0.0054797641932964325
K562	DDX3X_3-LIN28B_6-interaction-shap	interaction	DDX3X-LIN28B	DDX3X	3	LIN28B	6	508	0.0054789949208498	false	0.0054789949208498
K562	NOLC1_1-IGF2BP2_6-interaction-shap	interaction	IGF2BP2-NOLC1	NOLC1	1	IGF2BP2	6	27	0.005475081969052553	false	0.005475081969052553
K562	SRSF1_1-PRPF8_3-interaction-shap	interaction	PRPF8-SRSF1	SRSF1	1	PRPF8	3	79	0.005473561119288206	false	0.005473561119288206
K562	IGF2BP2_2-U2AF1_6-interaction-shap	interaction	IGF2BP2-U2AF1	IGF2BP2	2	U2AF1	6	22	0.005473495461046696	false	0.005473495461046696
K562	EIF4E_1-SMNDC1_4-interaction-shap	interaction	EIF4E-SMNDC1	EIF4E	1	SMNDC1	4	87	0.005471476353704929	false	0.005471476353704929
K562	RBFOX2_2-LIN28B_3-interaction-shap	interaction	LIN28B-RBFOX2	RBFOX2	2	LIN28B	3	43	0.005470250267535448	false	0.005470250267535448
K562	EWSR1_3-PRPF8_3-interaction-shap	interaction	EWSR1-PRPF8	EWSR1	3	PRPF8	3	188	0.005467976909130812	false	0.005467976909130812
K562	SND1_2-IGF2BP2_4-interaction-shap	interaction	IGF2BP2-SND1	SND1	2	IGF2BP2	4	114	0.005466501694172621	false	0.005466501694172621
K562	RBM15_4-RPS3_6-interaction-shap	interaction	RBM15-RPS3	RBM15	4	RPS3	6	95	0.005465984810143709	false	0.005465984810143709
K562	RBFOX2_3-ADAT1_6-interaction-shap	interaction	ADAT1-RBFOX2	RBFOX2	3	ADAT1	6	1	0.005462631583213806	false	0.005462631583213806
K562	TIA1_2-XRN2_2-interaction-shap	interaction	TIA1-XRN2	TIA1	2	XRN2	2	256	0.0054622432217001915	false	0.0054622432217001915
K562	BUD13_2-HNRNPK_4-interaction-shap	interaction	BUD13-HNRNPK	BUD13	2	HNRNPK	4	106	0.005461261607706547	false	0.005461261607706547
K562	BUD13_2-ADAT1_6-interaction-shap	interaction	ADAT1-BUD13	BUD13	2	ADAT1	6	15	0.0054602958261966705	false	0.0054602958261966705
K562	ELAC2_1-SMNDC1_5-interaction-shap	interaction	ELAC2-SMNDC1	ELAC2	1	SMNDC1	5	29	0.005458400119096041	false	0.005458400119096041
K562	RBM22_2-XRN2_2-interaction-shap	interaction	RBM22-XRN2	RBM22	2	XRN2	2	348	0.0054571726359426975	false	0.0054571726359426975
K562	EXOSC5_3-FMR1_3-interaction-shap	interaction	EXOSC5-FMR1	EXOSC5	3	FMR1	3	3	0.005455826874822378	false	0.005455826874822378
K562	FXR2_1-RPS3_4-interaction-shap	interaction	FXR2-RPS3	FXR2	1	RPS3	4	88	0.0054548354819417	false	0.0054548354819417
K562	SRSF9_1-TIA1_2-interaction-shap	interaction	SRSF9-TIA1	SRSF9	1	TIA1	2	13	0.005454415921121836	false	0.005454415921121836
K562	PABPC4_2-CSTF2T_3-interaction-shap	interaction	CSTF2T-PABPC4	PABPC4	2	CSTF2T	3	22	0.005452173762023449	false	0.005452173762023449
K562	IGF2BP2_2-METAP2_5-interaction-shap	interaction	IGF2BP2-METAP2	IGF2BP2	2	METAP2	5	193	0.005452117882668972	false	0.005452117882668972
K562	SRSF9_1-DDX6_2-interaction-shap	interaction	DDX6-SRSF9	SRSF9	1	DDX6	2	65	0.005451015662401915	false	0.005451015662401915
K562	SF3B4_6-U2AF2_6-interaction-shap	interaction	SF3B4-U2AF2	SF3B4	6	U2AF2	6	140	0.00544683588668704	false	0.00544683588668704
K562	IGF2BP1_2-TRA2A_3-interaction-shap	interaction	IGF2BP1-TRA2A	IGF2BP1	2	TRA2A	3	11	0.00544454762712121	false	0.00544454762712121
K562	XRN2_2-QKI_5-interaction-shap	interaction	QKI-XRN2	XRN2	2	QKI	5	30	0.005443864967674017	false	0.005443864967674017
K562	UCHL5_2-EXOSC10_4-interaction-shap	interaction	EXOSC10-UCHL5	UCHL5	2	EXOSC10	4	401	0.005443382542580366	false	0.005443382542580366
K562	FMR1_3-PUM2_5-interaction-shap	interaction	FMR1-PUM2	FMR1	3	PUM2	5	10	0.005442542023956776	false	0.005442542023956776
K562	PRPF8_1-AQR_5-interaction-shap	interaction	AQR-PRPF8	PRPF8	1	AQR	5	507	0.0054420898668468	false	0.0054420898668468
K562	TRA2A_3-RBM22_4-interaction-shap	interaction	RBM22-TRA2A	TRA2A	3	RBM22	4	36	0.005441467743366957	false	0.005441467743366957
K562	KHSRP_3-TIA1_3-interaction-shap	interaction	KHSRP-TIA1	KHSRP	3	TIA1	3	146	0.005437444895505905	false	0.005437444895505905
K562	PABPC4_3-PTBP1_3-interaction-shap	interaction	PABPC4-PTBP1	PABPC4	3	PTBP1	3	133	0.0054373894818127155	true	0.0054373894818127155
K562	SF3B4_5-FMR1_6-interaction-shap	interaction	FMR1-SF3B4	SF3B4	5	FMR1	6	706	0.00543683348223567	false	0.00543683348223567
K562	EFTUD2_5-PCBP1_6-interaction-shap	interaction	EFTUD2-PCBP1	EFTUD2	5	PCBP1	6	27	0.005436517298221588	false	0.005436517298221588
K562	EIF4E_1-PTBP1_3-interaction-shap	interaction	EIF4E-PTBP1	EIF4E	1	PTBP1	3	29	0.00543424766510725	false	0.00543424766510725
K562	DDX43_4-GPKOW_4-interaction-shap	interaction	DDX43-GPKOW	DDX43	4	GPKOW	4	124	0.0054306103847920895	false	0.0054306103847920895
K562	DDX43_2-IGF2BP2_2-interaction-shap	interaction	DDX43-IGF2BP2	DDX43	2	IGF2BP2	2	129	0.005429886281490326	false	0.005429886281490326
K562	FXR1_4-BUD13_6-interaction-shap	interaction	BUD13-FXR1	FXR1	4	BUD13	6	122	0.0054297009482979774	true	0.0054297009482979774
K562	TIA1_2-METAP2_5-interaction-shap	interaction	METAP2-TIA1	TIA1	2	METAP2	5	118	0.005426501855254173	false	0.005426501855254173
K562	IGF2BP1_4-AQR_5-interaction-shap	interaction	AQR-IGF2BP1	IGF2BP1	4	AQR	5	140	0.00542604411020875	false	0.00542604411020875
K562	EFTUD2_3-U2AF1_6-interaction-shap	interaction	EFTUD2-U2AF1	EFTUD2	3	U2AF1	6	51	0.005425603594630957	false	0.005425603594630957
K562	PRPF8_3-LIN28B_4-interaction-shap	interaction	LIN28B-PRPF8	PRPF8	3	LIN28B	4	149	0.005424826871603727	false	0.005424826871603727
K562	SRSF1_1-GRWD1_6-interaction-shap	interaction	GRWD1-SRSF1	SRSF1	1	GRWD1	6	190	0.00542336655780673	false	0.00542336655780673
K562	FXR1_3-PRPF8_3-interaction-shap	interaction	FXR1-PRPF8	FXR1	3	PRPF8	3	59	0.00542159890756011	false	0.00542159890756011
K562	SRSF1_3-PABPC4_4-interaction-shap	interaction	PABPC4-SRSF1	SRSF1	3	PABPC4	4	108	0.005421378184109926	false	0.005421378184109926
K562	ZNF800_2-EXOSC10_4-interaction-shap	interaction	EXOSC10-ZNF800	ZNF800	2	EXOSC10	4	117	0.0054212152026593685	false	0.0054212152026593685
K562	PABPC4_5-PRPF8_6-interaction-shap	interaction	PABPC4-PRPF8	PABPC4	5	PRPF8	6	322	0.005420883186161518	false	0.005420883186161518
K562	LIN28B_2-TROVE2_4-interaction-shap	interaction	LIN28B-TROVE2	LIN28B	2	TROVE2	4	34	0.005417881067842245	false	0.005417881067842245
K562	GPKOW_4-PABPC4_5-interaction-shap	interaction	GPKOW-PABPC4	GPKOW	4	PABPC4	5	41	0.005417505744844675	false	0.005417505744844675
K562	DDX3X_1-TIA1_2-interaction-shap	interaction	DDX3X-TIA1	DDX3X	1	TIA1	2	342	0.0054170675575733185	false	0.0054170675575733185
K562	EWSR1_1-MORC2_2-interaction-shap	interaction	EWSR1-MORC2	EWSR1	1	MORC2	2	176	0.005416155327111483	false	0.005416155327111483
K562	LIN28B_2-EXOSC5_4-interaction-shap	interaction	EXOSC5-LIN28B	LIN28B	2	EXOSC5	4	8	0.005415771156549454	false	0.005415771156549454
K562	EFTUD2_5-RPS6_6-interaction-shap	interaction	EFTUD2-RPS6	EFTUD2	5	RPS6	6	31	0.005415693856775761	false	0.005415693856775761
K562	DDX3X_3-LSM11_3-interaction-shap	interaction	DDX3X-LSM11	DDX3X	3	LSM11	3	112	0.005415230058133602	false	0.005415230058133602
K562	IGF2BP1_2-YBX3_5-interaction-shap	interaction	IGF2BP1-YBX3	IGF2BP1	2	YBX3	5	319	0.005415155552327633	false	0.005415155552327633
K562	AQR_4-EWSR1_5-interaction-shap	interaction	AQR-EWSR1	AQR	4	EWSR1	5	144	0.00541300792247057	false	0.00541300792247057
K562	FMR1_3-CPSF6_5-interaction-shap	interaction	CPSF6-FMR1	FMR1	3	CPSF6	5	1	0.005411982536315918	false	0.005411982536315918
K562	BUD13_4-ZNF622_6-interaction-shap	interaction	BUD13-ZNF622	BUD13	4	ZNF622	6	613	0.005411321297287941	false	0.005411321297287941
K562	BUD13_2-ZNF622_4-interaction-shap	interaction	BUD13-ZNF622	BUD13	2	ZNF622	4	633	0.005410618614405394	false	0.005410618614405394
K562	SLTM_3-SRSF1_4-interaction-shap	interaction	SLTM-SRSF1	SLTM	3	SRSF1	4	1	0.005410581827163696	false	0.005410581827163696
K562	ELAC2_2-TRA2A_2-interaction-shap	interaction	ELAC2-TRA2A	ELAC2	2	TRA2A	2	2	0.005410417914390564	false	0.005410417914390564
K562	BUD13_1-PTBP1_3-interaction-shap	interaction	BUD13-PTBP1	BUD13	1	PTBP1	3	32	0.005410121753811836	false	0.005410121753811836
K562	DDX24_4-SRSF1_6-interaction-shap	interaction	DDX24-SRSF1	DDX24	4	SRSF1	6	415	0.005408926401287317	false	0.005408926401287317
K562	AQR_2-SF3B4_6-interaction-shap	interaction	AQR-SF3B4	AQR	2	SF3B4	6	1097	0.005408542230725288	false	0.005408542230725288
K562	ELAVL1_3-BUD13_4-interaction-shap	interaction	BUD13-ELAVL1	ELAVL1	3	BUD13	4	35	0.005407482851296663	false	0.005407482851296663
K562	SMNDC1_2-EWSR1_5-interaction-shap	interaction	EWSR1-SMNDC1	SMNDC1	2	EWSR1	5	123	0.005402388982474804	false	0.005402388982474804
K562	SRSF7_2-RBM15_5-interaction-shap	interaction	RBM15-SRSF7	SRSF7	2	RBM15	5	66	0.005401269998401403	false	0.005401269998401403
K562	KHSRP_5-U2AF2_5-interaction-shap	interaction	KHSRP-U2AF2	KHSRP	5	U2AF2	5	1135	0.005401231348514557	false	0.005401231348514557
K562	PRPF8_3-PTBP1_3-interaction-shap	interaction	PRPF8-PTBP1	PRPF8	3	PTBP1	3	40	0.005400489084422588	false	0.005400489084422588
K562	RBM22_2-CPSF6_5-interaction-shap	interaction	CPSF6-RBM22	RBM22	2	CPSF6	5	37	0.005399051588028669	false	0.005399051588028669
K562	ZNF800_2-CSTF2T_3-interaction-shap	interaction	CSTF2T-ZNF800	ZNF800	2	CSTF2T	3	18	0.005398978944867849	false	0.005398978944867849
K562	RBM15_3-PCBP1_6-interaction-shap	interaction	PCBP1-RBM15	RBM15	3	PCBP1	6	37	0.0053986296989023685	false	0.0053986296989023685
K562	PRPF8_3-YBX3_3-interaction-shap	interaction	PRPF8-YBX3	PRPF8	3	YBX3	3	363	0.005397884175181389	false	0.005397884175181389
K562	EXOSC10_4-DDX43_6-interaction-shap	interaction	DDX43-EXOSC10	EXOSC10	4	DDX43	6	147	0.005395988002419472	false	0.005395988002419472
K562	SF3B4_3-KHSRP_4-interaction-shap	interaction	KHSRP-SF3B4	SF3B4	3	KHSRP	4	1721	0.0053954534232616425	false	0.0053954534232616425
K562	EFTUD2_5-ELAVL1_5-interaction-shap	interaction	EFTUD2-ELAVL1	EFTUD2	5	ELAVL1	5	25	0.005393770523369312	false	0.005393770523369312
K562	PRPF8_3-SF3B4_4-interaction-shap	interaction	PRPF8-SF3B4	PRPF8	3	SF3B4	4	342	0.005393659695982933	true	0.005393659695982933
K562	EFTUD2_3-TRA2A_6-interaction-shap	interaction	EFTUD2-TRA2A	EFTUD2	3	TRA2A	6	24	0.005390300415456295	false	0.005390300415456295
K562	RBM22_2-PRPF8_3-interaction-shap	interaction	PRPF8-RBM22	RBM22	2	PRPF8	3	261	0.005389822646975517	false	0.005389822646975517
K562	BUD13_1-DDX43_3-interaction-shap	interaction	BUD13-DDX43	BUD13	1	DDX43	3	520	0.005388755351305008	false	0.005388755351305008
K562	DDX3X_5-PUM1_6-interaction-shap	interaction	DDX3X-PUM1	DDX3X	5	PUM1	6	68	0.005385515745729208	false	0.005385515745729208
K562	ZNF622_2-PRPF8_4-interaction-shap	interaction	PRPF8-ZNF622	ZNF622	2	PRPF8	4	2752	0.00538530433550477	false	0.00538530433550477
K562	EXOSC10_3-ZNF800_4-interaction-shap	interaction	EXOSC10-ZNF800	EXOSC10	3	ZNF800	4	116	0.005381912458688021	false	0.005381912458688021
K562	EFTUD2_1-EXOSC5_2-interaction-shap	interaction	EFTUD2-EXOSC5	EFTUD2	1	EXOSC5	2	15	0.0053819045424461365	false	0.0053819045424461365
K562	METAP2_4-DDX3X_5-interaction-shap	interaction	DDX3X-METAP2	METAP2	4	DDX3X	5	6	0.0053810677491128445	false	0.0053810677491128445
K562	IGF2BP2_3-ZNF622_5-interaction-shap	interaction	IGF2BP2-ZNF622	IGF2BP2	3	ZNF622	5	52	0.005379395559430122	false	0.005379395559430122
K562	BUD13_2-DDX3X_5-interaction-shap	interaction	BUD13-DDX3X	BUD13	2	DDX3X	5	59	0.005378982052206993	false	0.005378982052206993
K562	AQR_1-SF3B4_3-interaction-shap	interaction	AQR-SF3B4	AQR	1	SF3B4	3	2138	0.005376874469220638	false	0.005376874469220638
K562	BUD13_5-ADAT1_6-interaction-shap	interaction	ADAT1-BUD13	BUD13	5	ADAT1	6	74	0.005374453496187925	false	0.005374453496187925
K562	SRSF9_1-UCHL5_3-interaction-shap	interaction	SRSF9-UCHL5	SRSF9	1	UCHL5	3	11	0.005373659543693066	false	0.005373659543693066
K562	SRSF1_2-EXOSC5_4-interaction-shap	interaction	EXOSC5-SRSF1	SRSF1	2	EXOSC5	4	8	0.005371156148612499	false	0.005371156148612499
K562	FMR1_5-TRA2A_6-interaction-shap	interaction	FMR1-TRA2A	FMR1	5	TRA2A	6	5	0.005370703525841236	false	0.005370703525841236
K562	IGF2BP2_1-ZNF800_3-interaction-shap	interaction	IGF2BP2-ZNF800	IGF2BP2	1	ZNF800	3	59	0.005368440877646208	false	0.005368440877646208
K562	LIN28B_2-IGF2BP2_4-interaction-shap	interaction	IGF2BP2-LIN28B	LIN28B	2	IGF2BP2	4	107	0.005365906748920679	false	0.005365906748920679
K562	SRSF1_1-ZNF800_3-interaction-shap	interaction	SRSF1-ZNF800	SRSF1	1	ZNF800	3	223	0.005362079478800297	false	0.005362079478800297
K562	HNRNPK_4-ZC3H11A_6-interaction-shap	interaction	HNRNPK-ZC3H11A	HNRNPK	4	ZC3H11A	6	4	0.005361253395676613	false	0.005361253395676613
K562	PTBP1_3-ZNF622_4-interaction-shap	interaction	PTBP1-ZNF622	PTBP1	3	ZNF622	4	32	0.0053611621260643005	false	0.0053611621260643005
K562	DDX55_4-PUM2_4-interaction-shap	interaction	DDX55-PUM2	DDX55	4	PUM2	4	9	0.005359001457691193	false	0.005359001457691193
K562	SND1_1-PRPF8_2-interaction-shap	interaction	PRPF8-SND1	SND1	1	PRPF8	2	537	0.005358577240258455	false	0.005358577240258455
K562	ZNF622_4-BUD13_6-interaction-shap	interaction	BUD13-ZNF622	ZNF622	4	BUD13	6	589	0.005356563255190849	false	0.005356563255190849
K562	BUD13_2-HNRNPC_5-interaction-shap	interaction	BUD13-HNRNPC	BUD13	2	HNRNPC	5	11	0.0053513250313699245	false	0.0053513250313699245
K562	GPKOW_3-AQR_5-interaction-shap	interaction	AQR-GPKOW	GPKOW	3	AQR	5	433	0.005350963212549686	true	0.005350963212549686
K562	RBM15_1-DDX3X_2-interaction-shap	interaction	DDX3X-RBM15	RBM15	1	DDX3X	2	361	0.0053466432727873325	false	0.0053466432727873325
K562	RBM22_2-GRWD1_4-interaction-shap	interaction	GRWD1-RBM22	RBM22	2	GRWD1	4	246	0.005345751065760851	false	0.005345751065760851
K562	BUD13_2-GPKOW_5-interaction-shap	interaction	BUD13-GPKOW	BUD13	2	GPKOW	5	372	0.0053363582119345665	true	0.0053363582119345665
K562	UCHL5_1-PRPF8_4-interaction-shap	interaction	PRPF8-UCHL5	UCHL5	1	PRPF8	4	2005	0.005334243178367615	false	0.005334243178367615
K562	DDX3X_1-ELAVL1_5-interaction-shap	interaction	DDX3X-ELAVL1	DDX3X	1	ELAVL1	5	50	0.0053307367488741875	false	0.0053307367488741875
K562	HNRNPM_6-TIA1_6-interaction-shap	interaction	HNRNPM-TIA1	HNRNPM	6	TIA1	6	15	0.005330349784344435	false	0.005330349784344435
K562	DGCR8_3-EFTUD2_5-interaction-shap	interaction	DGCR8-EFTUD2	DGCR8	3	EFTUD2	5	36	0.005329859908670187	false	0.005329859908670187
K562	PRPF8_3-YBX3_5-interaction-shap	interaction	PRPF8-YBX3	PRPF8	3	YBX3	5	371	0.005328296218067408	false	0.005328296218067408
K562	ZNF622_3-EXOSC10_5-interaction-shap	interaction	EXOSC10-ZNF622	ZNF622	3	EXOSC10	5	269	0.005326893180608749	false	0.005326893180608749
K562	SF3B4_3-RBM15_6-interaction-shap	interaction	RBM15-SF3B4	SF3B4	3	RBM15	6	695	0.005326712504029274	false	0.005326712504029274
K562	RPS3_4-SF3B4_5-interaction-shap	interaction	RPS3-SF3B4	RPS3	4	SF3B4	5	954	0.005326408427208662	false	0.005326408427208662
K562	TIA1_2-FXR2_3-interaction-shap	interaction	FXR2-TIA1	TIA1	2	FXR2	3	100	0.005326328333467245	false	0.005326328333467245
K562	RBM22_2-RBM15_4-interaction-shap	interaction	RBM15-RBM22	RBM22	2	RBM15	4	157	0.005325785838067532	false	0.005325785838067532
K562	SF3B4_2-PRPF8_3-interaction-shap	interaction	PRPF8-SF3B4	SF3B4	2	PRPF8	3	383	0.005324967205524445	true	0.005324967205524445
K562	RPS3_4-YBX3_5-interaction-shap	interaction	RPS3-YBX3	RPS3	4	YBX3	5	685	0.005322379060089588	false	0.005322379060089588
K562	SRSF1_3-FMR1_4-interaction-shap	interaction	FMR1-SRSF1	SRSF1	3	FMR1	4	110	0.005321044009178877	false	0.005321044009178877
K562	GPKOW_2-ZNF622_2-interaction-shap	interaction	GPKOW-ZNF622	GPKOW	2	ZNF622	2	571	0.0053208619356155396	false	0.0053208619356155396
K562	EIF4E_1-AQR_3-interaction-shap	interaction	AQR-EIF4E	EIF4E	1	AQR	3	386	0.005319216288626194	false	0.005319216288626194
K562	HNRNPL_4-PABPC4_4-interaction-shap	interaction	HNRNPL-PABPC4	HNRNPL	4	PABPC4	4	29	0.005318030249327421	true	0.005318030249327421
K562	YBX3_2-PRPF8_4-interaction-shap	interaction	PRPF8-YBX3	YBX3	2	PRPF8	4	1933	0.0053175268694758415	false	0.0053175268694758415
K562	RBM22_2-AQR_6-interaction-shap	interaction	AQR-RBM22	RBM22	2	AQR	6	1392	0.005315555725246668	false	0.005315555725246668
K562	KHSRP_1-GPKOW_5-interaction-shap	interaction	GPKOW-KHSRP	KHSRP	1	GPKOW	5	226	0.005310533568263054	false	0.005310533568263054
K562	EIF4E_1-DDX43_2-interaction-shap	interaction	DDX43-EIF4E	EIF4E	1	DDX43	2	187	0.005309519823640585	false	0.005309519823640585
K562	CSTF2T_4-NONO_4-interaction-shap	interaction	CSTF2T-NONO	CSTF2T	4	NONO	4	367	0.0053083929233253	true	0.0053083929233253
K562	DDX43_1-GPKOW_6-interaction-shap	interaction	DDX43-GPKOW	DDX43	1	GPKOW	6	100	0.005307930987328291	false	0.005307930987328291
K562	FXR2_4-RBM22_4-interaction-shap	interaction	FXR2-RBM22	FXR2	4	RBM22	4	71	0.005307029001414776	false	0.005307029001414776
K562	DDX6_1-SF3B4_5-interaction-shap	interaction	DDX6-SF3B4	DDX6	1	SF3B4	5	230	0.005306726321578026	false	0.005306726321578026
K562	DDX3X_3-SRSF7_4-interaction-shap	interaction	DDX3X-SRSF7	DDX3X	3	SRSF7	4	13	0.005306650418788195	false	0.005306650418788195
K562	IGF2BP1_4-ELAC2_6-interaction-shap	interaction	ELAC2-IGF2BP1	IGF2BP1	4	ELAC2	6	15	0.00530374376103282	false	0.00530374376103282
K562	IGF2BP2_1-IGF2BP1_2-interaction-shap	interaction	IGF2BP1-IGF2BP2	IGF2BP2	1	IGF2BP1	2	372	0.005303655285388231	false	0.005303655285388231
K562	IGF2BP2_2-YBX3_6-interaction-shap	interaction	IGF2BP2-YBX3	IGF2BP2	2	YBX3	6	325	0.005302507895976305	false	0.005302507895976305
K562	SRSF7_2-XRN2_2-interaction-shap	interaction	SRSF7-XRN2	SRSF7	2	XRN2	2	133	0.005302052013576031	false	0.005302052013576031
K562	EFTUD2_2-SRSF1_3-interaction-shap	interaction	EFTUD2-SRSF1	EFTUD2	2	SRSF1	3	325	0.005301690194755793	false	0.005301690194755793
K562	SF3B4_3-EIF4E_4-interaction-shap	interaction	EIF4E-SF3B4	SF3B4	3	EIF4E	4	56	0.005301333963871002	false	0.005301333963871002
K562	PRPF8_5-U2AF1_5-interaction-shap	interaction	PRPF8-U2AF1	PRPF8	5	U2AF1	5	76	0.005301190074533224	false	0.005301190074533224
K562	PUM2_1-UCHL5_6-interaction-shap	interaction	PUM2-UCHL5	PUM2	1	UCHL5	6	39	0.0052997092716395855	false	0.0052997092716395855
K562	XRN2_2-SRSF1_3-interaction-shap	interaction	SRSF1-XRN2	XRN2	2	SRSF1	3	64	0.005299174692481756	false	0.005299174692481756
K562	UCHL5_4-RBM15_6-interaction-shap	interaction	RBM15-UCHL5	UCHL5	4	RBM15	6	437	0.005295274779200554	false	0.005295274779200554
K562	DDX3X_2-UCHL5_3-interaction-shap	interaction	DDX3X-UCHL5	DDX3X	2	UCHL5	3	653	0.0052952393889427185	false	0.0052952393889427185
K562	BUD13_1-ZNF622_5-interaction-shap	interaction	BUD13-ZNF622	BUD13	1	ZNF622	5	623	0.005293332505971193	false	0.005293332505971193
K562	SF3B4_1-BUD13_6-interaction-shap	interaction	BUD13-SF3B4	SF3B4	1	BUD13	6	779	0.0052929650992155075	true	0.0052929650992155075
K562	GRWD1_2-BUD13_5-interaction-shap	interaction	BUD13-GRWD1	GRWD1	2	BUD13	5	676	0.00528932036831975	false	0.00528932036831975
K562	EFTUD2_5-UCHL5_6-interaction-shap	interaction	EFTUD2-UCHL5	EFTUD2	5	UCHL5	6	643	0.005288208369165659	false	0.005288208369165659
K562	HNRNPM_3-DDX3X_4-interaction-shap	interaction	DDX3X-HNRNPM	HNRNPM	3	DDX3X	4	7	0.0052877855487167835	false	0.0052877855487167835
K562	EFTUD2_5-LIN28B_6-interaction-shap	interaction	EFTUD2-LIN28B	EFTUD2	5	LIN28B	6	190	0.005286648869514465	false	0.005286648869514465
K562	RPS3_2-PABPC4_4-interaction-shap	interaction	PABPC4-RPS3	RPS3	2	PABPC4	4	505	0.00528480252251029	false	0.00528480252251029
K562	AQR_1-BUD13_6-interaction-shap	interaction	AQR-BUD13	AQR	1	BUD13	6	441	0.005280979909002781	false	0.005280979909002781
K562	FAM120A_5-PRPF8_5-interaction-shap	interaction	FAM120A-PRPF8	FAM120A	5	PRPF8	5	3	0.005280017387121916	false	0.005280017387121916
K562	PCBP1_1-FXR2_6-interaction-shap	interaction	FXR2-PCBP1	PCBP1	1	FXR2	6	37	0.005279943812638521	false	0.005279943812638521
K562	FAM120A_2-SF3B4_3-interaction-shap	interaction	FAM120A-SF3B4	FAM120A	2	SF3B4	3	46	0.005279846955090761	false	0.005279846955090761
K562	RBM22_2-SRSF1_4-interaction-shap	interaction	RBM22-SRSF1	RBM22	2	SRSF1	4	93	0.005279276054352522	false	0.005279276054352522
K562	KHSRP_2-SF3B4_6-interaction-shap	interaction	KHSRP-SF3B4	KHSRP	2	SF3B4	6	154	0.0052792285569012165	false	0.0052792285569012165
K562	SF3B4_2-DDX24_4-interaction-shap	interaction	DDX24-SF3B4	SF3B4	2	DDX24	4	380	0.005278655793517828	false	0.005278655793517828
K562	PRPF8_3-ZNF800_4-interaction-shap	interaction	PRPF8-ZNF800	PRPF8	3	ZNF800	4	51	0.005277012009173632	false	0.005277012009173632
