Cell Line	Column	Column Type	RBP 1	Position 1	RBP 2	Position 2	# UBPs - Signed-Local-SHAP-Mean-Bound-Only	Value - Signed-Local-SHAP-Mean-Bound-Only	PPI	Abs. SHAP Value
K562	EIF4G2_3-IGF2BP1_3-interaction-shap	interaction	EIF4G2	3	IGF2BP1	3	44	-1.8087801933288574	false	1.8087801933288574
K562	IGF2BP1_4-PUM2_4-interaction-shap	interaction	IGF2BP1	4	PUM2	4	23	-1.759062647819519	false	1.759062647819519
K562	RBM22_4-DDX55_6-interaction-shap	interaction	RBM22	4	DDX55	6	8	-1.5718275308609009	false	1.5718275308609009
K562	LIN28B_3-HNRNPL_6-interaction-shap	interaction	LIN28B	3	HNRNPL	6	7	-1.5689318180084229	false	1.5689318180084229
K562	HLTF_2-PRPF8_4-interaction-shap	interaction	HLTF	2	PRPF8	4	12	-1.4142358303070068	false	1.4142358303070068
K562	UCHL5_3-FUS_4-interaction-shap	interaction	UCHL5	3	FUS	4	13	-1.3717466592788696	false	1.3717466592788696
K562	FUS_2-UCHL5_3-interaction-shap	interaction	FUS	2	UCHL5	3	77	-1.3507862091064453	false	1.3507862091064453
K562	MATR3_2-PUM2_3-interaction-shap	interaction	MATR3	2	PUM2	3	2	-1.257232904434204	false	1.257232904434204
K562	KHDRBS1_2-EFTUD2_5-interaction-shap	interaction	KHDRBS1	2	EFTUD2	5	1	1.2386658191680908	false	1.2386658191680908
K562	RPS3_3-PUM2_4-interaction-shap	interaction	RPS3	3	PUM2	4	73	-1.1889582872390747	false	1.1889582872390747
K562	PTBP1_3-DDX24_4-interaction-shap	interaction	PTBP1	3	DDX24	4	15	-1.1300615072250366	false	1.1300615072250366
K562	IGF2BP1_2-GPKOW_4-interaction-shap	interaction	IGF2BP1	2	GPKOW	4	14	-1.0937987565994263	false	1.0937987565994263
K562	HNRNPK_4-DDX3X_5-interaction-shap	interaction	HNRNPK	4	DDX3X	5	4	1.09035325050354	false	1.09035325050354
K562	PTBP1_3-ZNF622_6-interaction-shap	interaction	PTBP1	3	ZNF622	6	44	1.077681541442871	false	1.077681541442871
K562	DDX3X_4-PUM2_4-interaction-shap	interaction	DDX3X	4	PUM2	4	4	-1.0655136108398438	false	1.0655136108398438
K562	EIF4G2_3-SND1_3-interaction-shap	interaction	EIF4G2	3	SND1	3	13	-1.0426234006881714	false	1.0426234006881714
K562	DDX3X_4-RBM22_4-interaction-shap	interaction	DDX3X	4	RBM22	4	75	-1.0184897184371948	false	1.0184897184371948
K562	EIF4E_5-DDX3X_6-interaction-shap	interaction	EIF4E	5	DDX3X	6	29	1.0131793022155762	false	1.0131793022155762
K562	ILF3_6-PCBP1_6-interaction-shap	interaction	ILF3	6	PCBP1	6	26	1.009068489074707	false	1.009068489074707
K562	GPKOW_1-IGF2BP1_3-interaction-shap	interaction	GPKOW	1	IGF2BP1	3	30	-0.9952517747879028	false	0.9952517747879028
K562	ELAC2_3-FXR1_3-interaction-shap	interaction	ELAC2	3	FXR1	3	15	-0.9764702916145325	false	0.9764702916145325
K562	PUM2_4-ELAVL1_6-interaction-shap	interaction	PUM2	4	ELAVL1	6	6	-0.9689986109733582	false	0.9689986109733582
K562	HNRNPK_4-LIN28B_4-interaction-shap	interaction	HNRNPK	4	LIN28B	4	5	-0.9591774344444275	false	0.9591774344444275
K562	DDX3X_5-ELAC2_6-interaction-shap	interaction	DDX3X	5	ELAC2	6	11	0.927619218826294	false	0.927619218826294
K562	IGF2BP1_4-MBNL1_6-interaction-shap	interaction	IGF2BP1	4	MBNL1	6	11	-0.8872398138046265	false	0.8872398138046265
K562	AQR_4-HNRNPL_4-interaction-shap	interaction	AQR	4	HNRNPL	4	39	0.8753952383995056	false	0.8753952383995056
K562	TAF15_2-DDX43_3-interaction-shap	interaction	TAF15	2	DDX43	3	2	-0.8718559741973877	false	0.8718559741973877
K562	EIF4G2_1-ZNF622_3-interaction-shap	interaction	EIF4G2	1	ZNF622	3	8	-0.8281999826431274	false	0.8281999826431274
K562	KHDRBS1_2-PRPF8_6-interaction-shap	interaction	KHDRBS1	2	PRPF8	6	1	0.8166853189468384	false	0.8166853189468384
K562	DDX3X_3-PUM2_3-interaction-shap	interaction	DDX3X	3	PUM2	3	69	-0.8121196031570435	false	0.8121196031570435
K562	KHDRBS1_2-PTBP1_3-interaction-shap	interaction	KHDRBS1	2	PTBP1	3	1	0.8045967817306519	false	0.8045967817306519
K562	SERBP1_2-FMR1_3-interaction-shap	interaction	SERBP1	2	FMR1	3	31	-0.8016393780708313	false	0.8016393780708313
K562	PRPF8_5-PCBP1_6-interaction-shap	interaction	PRPF8	5	PCBP1	6	19	-0.8000242710113525	false	0.8000242710113525
K562	BUD13_1-FAM120A_1-interaction-shap	interaction	BUD13	1	FAM120A	1	26	-0.7931249141693115	false	0.7931249141693115
K562	DDX3X_3-IGF2BP2_4-interaction-shap	interaction	DDX3X	3	IGF2BP2	4	96	-0.7898148894309998	false	0.7898148894309998
K562	UPF1_2-LIN28B_3-interaction-shap	interaction	UPF1	2	LIN28B	3	12	-0.7883740663528442	false	0.7883740663528442
K562	BUD13_3-AATF_4-interaction-shap	interaction	BUD13	3	AATF	4	135	-0.7847649455070496	false	0.7847649455070496
K562	QKI_2-IGF2BP2_3-interaction-shap	interaction	QKI	2	IGF2BP2	3	7	-0.7713475823402405	false	0.7713475823402405
K562	DDX3X_3-GPKOW_4-interaction-shap	interaction	DDX3X	3	GPKOW	4	16	-0.7700046896934509	false	0.7700046896934509
K562	GRWD1_4-U2AF2_6-interaction-shap	interaction	GRWD1	4	U2AF2	6	54	-0.7656599879264832	false	0.7656599879264832
K562	AGGF1_3-BUD13_3-interaction-shap	interaction	AGGF1	3	BUD13	3	51	-0.728065550327301	false	0.728065550327301
K562	PUM2_1-SF3B4_3-interaction-shap	interaction	PUM2	1	SF3B4	3	73	-0.7137000560760498	false	0.7137000560760498
K562	DDX3X_5-KHSRP_5-interaction-shap	interaction	DDX3X	5	KHSRP	5	73	0.7124421000480652	false	0.7124421000480652
K562	TAF15_2-AQR_5-interaction-shap	interaction	TAF15	2	AQR	5	6	0.7094877362251282	false	0.7094877362251282
K562	LIN28B_2-HNRNPL_4-interaction-shap	interaction	LIN28B	2	HNRNPL	4	7	0.7024217247962952	false	0.7024217247962952
K562	PABPC4_1-IGF2BP1_4-interaction-shap	interaction	PABPC4	1	IGF2BP1	4	79	-0.7018202543258667	false	0.7018202543258667
K562	ELAC2_3-IGF2BP1_3-interaction-shap	interaction	ELAC2	3	IGF2BP1	3	62	-0.6986177563667297	false	0.6986177563667297
K562	GRWD1_4-PTBP1_4-interaction-shap	interaction	GRWD1	4	PTBP1	4	73	-0.6977947354316711	false	0.6977947354316711
K562	PRPF8_1-NONO_4-interaction-shap	interaction	PRPF8	1	NONO	4	14	0.686508059501648	false	0.686508059501648
K562	DDX3X_6-DDX55_6-interaction-shap	interaction	DDX3X	6	DDX55	6	25	0.6837271451950073	false	0.6837271451950073
K562	GRWD1_4-LIN28B_4-interaction-shap	interaction	GRWD1	4	LIN28B	4	493	-0.6752705574035645	false	0.6752705574035645
K562	EIF4G2_2-SND1_4-interaction-shap	interaction	EIF4G2	2	SND1	4	10	-0.6737207770347595	false	0.6737207770347595
K562	GPKOW_4-XRN2_4-interaction-shap	interaction	GPKOW	4	XRN2	4	29	-0.6716223955154419	false	0.6716223955154419
K562	FMR1_3-FXR1_4-interaction-shap	interaction	FMR1	3	FXR1	4	708	-0.6646863222122192	false	0.6646863222122192
K562	SF3B4_1-ADAT1_6-interaction-shap	interaction	SF3B4	1	ADAT1	6	59	-0.6642054319381714	false	0.6642054319381714
K562	DDX24_3-SRSF1_4-interaction-shap	interaction	DDX24	3	SRSF1	4	402	-0.6629360914230347	false	0.6629360914230347
K562	PTBP1_1-TARDBP_1-interaction-shap	interaction	PTBP1	1	TARDBP	1	6	-0.657191812992096	true	0.657191812992096
K562	UCHL5_3-NONO_6-interaction-shap	interaction	UCHL5	3	NONO	6	22	-0.6522612571716309	false	0.6522612571716309
K562	TRA2A_3-FXR1_4-interaction-shap	interaction	TRA2A	3	FXR1	4	23	-0.6433799862861633	false	0.6433799862861633
K562	DDX3X_2-HNRNPL_3-interaction-shap	interaction	DDX3X	2	HNRNPL	3	2	-0.635697603225708	false	0.635697603225708
K562	EXOSC5_4-DDX3X_5-interaction-shap	interaction	EXOSC5	4	DDX3X	5	3	0.6316428184509277	false	0.6316428184509277
K562	HNRNPL_6-SND1_6-interaction-shap	interaction	HNRNPL	6	SND1	6	1	-0.6314080357551575	false	0.6314080357551575
K562	PUM2_3-RBM15_5-interaction-shap	interaction	PUM2	3	RBM15	5	7	-0.6267610788345337	false	0.6267610788345337
K562	FMR1_3-UCHL5_4-interaction-shap	interaction	FMR1	3	UCHL5	4	199	-0.6256247758865356	false	0.6256247758865356
K562	LIN28B_3-AGGF1_4-interaction-shap	interaction	LIN28B	3	AGGF1	4	34	-0.6255055665969849	false	0.6255055665969849
K562	UCHL5_3-PCBP1_4-interaction-shap	interaction	UCHL5	3	PCBP1	4	18	-0.622629702091217	false	0.622629702091217
K562	DDX3X_2-RBM22_4-interaction-shap	interaction	DDX3X	2	RBM22	4	467	-0.6144497990608215	false	0.6144497990608215
K562	SF3B4_3-MBNL1_6-interaction-shap	interaction	SF3B4	3	MBNL1	6	84	-0.6098420023918152	false	0.6098420023918152
K562	EFTUD2_6-PCBP1_6-interaction-shap	interaction	EFTUD2	6	PCBP1	6	120	-0.6064836382865906	false	0.6064836382865906
K562	PUM2_4-EFTUD2_5-interaction-shap	interaction	PUM2	4	EFTUD2	5	28	-0.6048811078071594	false	0.6048811078071594
K562	DDX55_2-RPS3_4-interaction-shap	interaction	DDX55	2	RPS3	4	33	-0.5970052480697632	false	0.5970052480697632
K562	NONO_4-HNRNPK_5-interaction-shap	interaction	NONO	4	HNRNPK	5	8	0.595678448677063	false	0.595678448677063
K562	DDX3X_6-LIN28B_6-interaction-shap	interaction	DDX3X	6	LIN28B	6	5	0.5914899706840515	false	0.5914899706840515
K562	AQR_3-GPKOW_3-interaction-shap	interaction	AQR	3	GPKOW	3	931	-0.5875576138496399	true	0.5875576138496399
K562	EIF4G2_3-SND1_4-interaction-shap	interaction	EIF4G2	3	SND1	4	12	-0.5835773348808289	false	0.5835773348808289
K562	ELAVL1_3-RBM22_4-interaction-shap	interaction	ELAVL1	3	RBM22	4	61	0.5786713361740112	false	0.5786713361740112
K562	BUD13_3-FUS_3-interaction-shap	interaction	BUD13	3	FUS	3	86	-0.5770372152328491	false	0.5770372152328491
K562	ELAVL1_3-FMR1_5-interaction-shap	interaction	ELAVL1	3	FMR1	5	9	0.5766106247901917	false	0.5766106247901917
K562	NOLC1_3-SF3B4_3-interaction-shap	interaction	NOLC1	3	SF3B4	3	66	-0.5755466222763062	false	0.5755466222763062
K562	SF3B4_3-CPEB4_6-interaction-shap	interaction	SF3B4	3	CPEB4	6	22	-0.572352945804596	false	0.572352945804596
K562	METAP2_2-PTBP1_3-interaction-shap	interaction	METAP2	2	PTBP1	3	19	-0.5704346299171448	false	0.5704346299171448
K562	U2AF2_3-YWHAG_3-interaction-shap	interaction	U2AF2	3	YWHAG	3	2	-0.5693759918212891	false	0.5693759918212891
K562	DDX3X_3-YBX3_3-interaction-shap	interaction	DDX3X	3	YBX3	3	820	-0.5689382553100586	false	0.5689382553100586
K562	DDX3X_4-LIN28B_4-interaction-shap	interaction	DDX3X	4	LIN28B	4	19	-0.5680503249168396	false	0.5680503249168396
K562	QKI_4-RBFOX2_4-interaction-shap	interaction	QKI	4	RBFOX2	4	1	-0.5661147236824036	true	0.5661147236824036
K562	SF3B4_3-U2AF1_4-interaction-shap	interaction	SF3B4	3	U2AF1	4	101	-0.5659412741661072	false	0.5659412741661072
K562	TARDBP_2-DDX3X_5-interaction-shap	interaction	TARDBP	2	DDX3X	5	3	0.5653176307678223	false	0.5653176307678223
K562	METAP2_5-DDX3X_6-interaction-shap	interaction	METAP2	5	DDX3X	6	32	0.5640416741371155	false	0.5640416741371155
K562	PCBP1_2-PUM2_4-interaction-shap	interaction	PCBP1	2	PUM2	4	17	-0.5544314384460449	false	0.5544314384460449
K562	GPKOW_4-ZC3H11A_6-interaction-shap	interaction	GPKOW	4	ZC3H11A	6	15	-0.5464640259742737	false	0.5464640259742737
K562	PRPF8_4-HNRNPM_5-interaction-shap	interaction	PRPF8	4	HNRNPM	5	17	-0.5435979962348938	false	0.5435979962348938
K562	EFTUD2_5-DDX6_6-interaction-shap	interaction	EFTUD2	5	DDX6	6	84	-0.5350005626678467	false	0.5350005626678467
K562	DDX43_4-U2AF2_6-interaction-shap	interaction	DDX43	4	U2AF2	6	88	-0.5348770618438721	false	0.5348770618438721
K562	BUD13_2-TARDBP_6-interaction-shap	interaction	BUD13	2	TARDBP	6	19	-0.5341703295707703	false	0.5341703295707703
K562	UCHL5_4-QKI_5-interaction-shap	interaction	UCHL5	4	QKI	5	72	-0.5336989760398865	false	0.5336989760398865
K562	KHSRP_3-RBFOX2_3-interaction-shap	interaction	KHSRP	3	RBFOX2	3	78	-0.5302432775497437	false	0.5302432775497437
K562	EFTUD2_5-DDX3X_6-interaction-shap	interaction	EFTUD2	5	DDX3X	6	38	0.5301036834716797	false	0.5301036834716797
K562	BUD13_3-EWSR1_3-interaction-shap	interaction	BUD13	3	EWSR1	3	241	-0.5300430655479431	false	0.5300430655479431
K562	ILF3_1-FMR1_5-interaction-shap	interaction	ILF3	1	FMR1	5	1	-0.5287142395973206	false	0.5287142395973206
K562	HNRNPK_1-EFTUD2_4-interaction-shap	interaction	HNRNPK	1	EFTUD2	4	24	-0.5245774984359741	false	0.5245774984359741
K562	ELAVL1_3-IGF2BP1_5-interaction-shap	interaction	ELAVL1	3	IGF2BP1	5	17	-0.5242897868156433	false	0.5242897868156433
K562	SF3B4_4-YBX3_4-interaction-shap	interaction	SF3B4	4	YBX3	4	270	-0.5223904252052307	false	0.5223904252052307
K562	EIF4E_4-FXR2_4-interaction-shap	interaction	EIF4E	4	FXR2	4	12	-0.5213348865509033	false	0.5213348865509033
K562	AQR_4-PRPF8_4-interaction-shap	interaction	AQR	4	PRPF8	4	10112	-0.5113404989242554	false	0.5113404989242554
K562	GPKOW_3-PRPF8_3-interaction-shap	interaction	GPKOW	3	PRPF8	3	141	-0.5102466344833374	true	0.5102466344833374
K562	NONO_1-TAF15_2-interaction-shap	interaction	NONO	1	TAF15	2	6	0.5093432068824768	false	0.5093432068824768
K562	DDX3X_3-AQR_4-interaction-shap	interaction	DDX3X	3	AQR	4	1420	-0.5021563768386841	false	0.5021563768386841
K562	TIA1_2-RBFOX2_5-interaction-shap	interaction	TIA1	2	RBFOX2	5	21	-0.5016770958900452	false	0.5016770958900452
K562	RBM22_4-NONO_5-interaction-shap	interaction	RBM22	4	NONO	5	9	-0.501237154006958	false	0.501237154006958
K562	LIN28B_4-MTPAP_4-interaction-shap	interaction	LIN28B	4	MTPAP	4	49	-0.49883267283439636	false	0.49883267283439636
K562	CSTF2T_1-DROSHA_5-interaction-shap	interaction	CSTF2T	1	DROSHA	5	73	0.4979642629623413	false	0.4979642629623413
K562	IGF2BP2_4-YBX3_4-interaction-shap	interaction	IGF2BP2	4	YBX3	4	375	-0.4966564178466797	false	0.4966564178466797
K562	HNRNPL_4-SND1_4-interaction-shap	interaction	HNRNPL	4	SND1	4	4	0.4960376024246216	false	0.4960376024246216
K562	QKI_3-RBFOX2_3-interaction-shap	interaction	QKI	3	RBFOX2	3	3	-0.4934987425804138	true	0.4934987425804138
K562	SND1_4-IGF2BP2_6-interaction-shap	interaction	SND1	4	IGF2BP2	6	181	-0.4927254915237427	false	0.4927254915237427
K562	ZNF800_3-SRSF1_4-interaction-shap	interaction	ZNF800	3	SRSF1	4	374	-0.49049609899520874	false	0.49049609899520874
K562	UCHL5_3-SRSF1_4-interaction-shap	interaction	UCHL5	3	SRSF1	4	869	-0.48969611525535583	false	0.48969611525535583
K562	HNRNPL_1-YBX3_2-interaction-shap	interaction	HNRNPL	1	YBX3	2	18	-0.489176481962204	false	0.489176481962204
K562	LIN28B_3-YBX3_3-interaction-shap	interaction	LIN28B	3	YBX3	3	733	-0.48891815543174744	false	0.48891815543174744
K562	DDX43_4-DGCR8_5-interaction-shap	interaction	DDX43	4	DGCR8	5	51	-0.48834341764450073	false	0.48834341764450073
K562	HNRNPM_4-LIN28B_4-interaction-shap	interaction	HNRNPM	4	LIN28B	4	36	-0.4868966341018677	false	0.4868966341018677
K562	DHX30_1-IGF2BP2_2-interaction-shap	interaction	DHX30	1	IGF2BP2	2	8	-0.48067736625671387	false	0.48067736625671387
K562	DDX3X_4-PABPC4_4-interaction-shap	interaction	DDX3X	4	PABPC4	4	197	-0.47458407282829285	false	0.47458407282829285
K562	FUS_2-DDX43_3-interaction-shap	interaction	FUS	2	DDX43	3	68	-0.47397753596305847	false	0.47397753596305847
K562	PUM2_1-RBM15_6-interaction-shap	interaction	PUM2	1	RBM15	6	5	-0.4727078974246979	false	0.4727078974246979
K562	SRSF1_3-UPF1_5-interaction-shap	interaction	SRSF1	3	UPF1	5	18	-0.4720790982246399	false	0.4720790982246399
K562	LIN28B_4-U2AF1_5-interaction-shap	interaction	LIN28B	4	U2AF1	5	154	-0.4683728814125061	false	0.4683728814125061
K562	ELAVL1_3-DDX42_4-interaction-shap	interaction	ELAVL1	3	DDX42	4	9	0.4658762812614441	false	0.4658762812614441
K562	UCHL5_3-ZC3H11A_3-interaction-shap	interaction	UCHL5	3	ZC3H11A	3	32	-0.46551749110221863	false	0.46551749110221863
K562	AGGF1_2-HNRNPL_3-interaction-shap	interaction	AGGF1	2	HNRNPL	3	34	0.46416693925857544	false	0.46416693925857544
K562	DDX3X_5-DDX55_6-interaction-shap	interaction	DDX3X	5	DDX55	6	27	0.4599255919456482	false	0.4599255919456482
K562	BUD13_3-SF3B4_3-interaction-shap	interaction	BUD13	3	SF3B4	3	4552	-0.4596882164478302	true	0.4596882164478302
K562	DDX3X_3-METAP2_3-interaction-shap	interaction	DDX3X	3	METAP2	3	177	-0.458567351102829	false	0.458567351102829
K562	UCHL5_2-APOBEC3C_3-interaction-shap	interaction	UCHL5	2	APOBEC3C	3	183	-0.458444207906723	false	0.458444207906723
K562	TIA1_3-DDX24_4-interaction-shap	interaction	TIA1	3	DDX24	4	45	-0.458082377910614	false	0.458082377910614
K562	DDX3X_1-ILF3_3-interaction-shap	interaction	DDX3X	1	ILF3	3	16	-0.45595574378967285	false	0.45595574378967285
K562	PCBP1_3-ZC3H11A_6-interaction-shap	interaction	PCBP1	3	ZC3H11A	6	9	-0.45459210872650146	false	0.45459210872650146
K562	ZC3H11A_5-PRPF8_6-interaction-shap	interaction	ZC3H11A	5	PRPF8	6	10	-0.4526989161968231	false	0.4526989161968231
K562	PRPF8_2-HNRNPL_3-interaction-shap	interaction	PRPF8	2	HNRNPL	3	33	-0.45120152831077576	false	0.45120152831077576
K562	ZNF800_2-PUM2_3-interaction-shap	interaction	ZNF800	2	PUM2	3	69	-0.4505142569541931	false	0.4505142569541931
K562	AQR_3-PTBP1_3-interaction-shap	interaction	AQR	3	PTBP1	3	155	0.4498344659805298	false	0.4498344659805298
K562	DGCR8_3-UCHL5_4-interaction-shap	interaction	DGCR8	3	UCHL5	4	95	-0.4438188374042511	false	0.4438188374042511
K562	DDX24_2-IGF2BP1_4-interaction-shap	interaction	DDX24	2	IGF2BP1	4	118	-0.4407655894756317	false	0.4407655894756317
K562	BUD13_4-DDX3X_5-interaction-shap	interaction	BUD13	4	DDX3X	5	113	0.4406421482563019	false	0.4406421482563019
K562	FUS_2-IGF2BP2_4-interaction-shap	interaction	FUS	2	IGF2BP2	4	54	-0.4377163052558899	true	0.4377163052558899
K562	GPKOW_1-DDX43_4-interaction-shap	interaction	GPKOW	1	DDX43	4	165	-0.4368300139904022	false	0.4368300139904022
K562	NONO_3-EWSR1_5-interaction-shap	interaction	NONO	3	EWSR1	5	187	0.4366975426673889	true	0.4366975426673889
K562	PUM2_3-ZNF800_5-interaction-shap	interaction	PUM2	3	ZNF800	5	32	-0.4300457537174225	false	0.4300457537174225
K562	LIN28B_4-QKI_5-interaction-shap	interaction	LIN28B	4	QKI	5	49	-0.428813099861145	false	0.428813099861145
K562	SAFB_3-U2AF2_3-interaction-shap	interaction	SAFB	3	U2AF2	3	20	0.428535133600235	false	0.428535133600235
K562	RBFOX2_2-GRWD1_4-interaction-shap	interaction	RBFOX2	2	GRWD1	4	40	-0.42440277338027954	false	0.42440277338027954
K562	IGF2BP1_1-SRSF1_1-interaction-shap	interaction	IGF2BP1	1	SRSF1	1	29	-0.42313119769096375	false	0.42313119769096375
K562	KHDRBS1_3-U2AF2_3-interaction-shap	interaction	KHDRBS1	3	U2AF2	3	2	-0.42173802852630615	false	0.42173802852630615
K562	AATF_4-BUD13_4-interaction-shap	interaction	AATF	4	BUD13	4	16	-0.41787922382354736	false	0.41787922382354736
K562	UCHL5_5-DDX3X_6-interaction-shap	interaction	UCHL5	5	DDX3X	6	12	0.4173377752304077	false	0.4173377752304077
K562	DDX3X_3-PUM2_6-interaction-shap	interaction	DDX3X	3	PUM2	6	171	-0.41659611463546753	false	0.41659611463546753
K562	LIN28B_4-UCHL5_4-interaction-shap	interaction	LIN28B	4	UCHL5	4	556	-0.4163527488708496	false	0.4163527488708496
K562	AQR_3-TIA1_3-interaction-shap	interaction	AQR	3	TIA1	3	130	-0.4162759780883789	false	0.4162759780883789
K562	IGF2BP1_3-AQR_4-interaction-shap	interaction	IGF2BP1	3	AQR	4	607	-0.41573992371559143	false	0.41573992371559143
K562	FAM120A_5-UCHL5_5-interaction-shap	interaction	FAM120A	5	UCHL5	5	5	-0.4156091809272766	false	0.4156091809272766
K562	ZNF622_1-LIN28B_3-interaction-shap	interaction	ZNF622	1	LIN28B	3	294	-0.414678692817688	false	0.414678692817688
K562	PRPF8_4-DDX3X_5-interaction-shap	interaction	PRPF8	4	DDX3X	5	205	-0.4145839214324951	false	0.4145839214324951
K562	ZNF622_4-IGF2BP1_5-interaction-shap	interaction	ZNF622	4	IGF2BP1	5	101	-0.4143560826778412	false	0.4143560826778412
K562	DDX24_3-EWSR1_4-interaction-shap	interaction	DDX24	3	EWSR1	4	250	-0.41338998079299927	false	0.41338998079299927
K562	DDX3X_2-EWSR1_4-interaction-shap	interaction	DDX3X	2	EWSR1	4	251	0.4130578935146332	false	0.4130578935146332
K562	FUS_2-DDX43_4-interaction-shap	interaction	FUS	2	DDX43	4	164	-0.41095611453056335	false	0.41095611453056335
K562	IGF2BP2_1-FAM120A_6-interaction-shap	interaction	IGF2BP2	1	FAM120A	6	14	-0.4108559489250183	false	0.4108559489250183
K562	DDX24_3-SF3B4_3-interaction-shap	interaction	DDX24	3	SF3B4	3	2974	-0.4102274179458618	false	0.4102274179458618
K562	DDX6_1-DDX3X_5-interaction-shap	interaction	DDX6	1	DDX3X	5	16	0.40889453887939453	false	0.40889453887939453
K562	EFTUD2_2-HNRNPL_6-interaction-shap	interaction	EFTUD2	2	HNRNPL	6	18	0.4072411358356476	false	0.4072411358356476
K562	CSTF2T_2-FXR1_4-interaction-shap	interaction	CSTF2T	2	FXR1	4	41	-0.4071262776851654	false	0.4071262776851654
K562	PUM2_3-AQR_4-interaction-shap	interaction	PUM2	3	AQR	4	173	-0.40663984417915344	false	0.40663984417915344
K562	EFTUD2_1-FMR1_3-interaction-shap	interaction	EFTUD2	1	FMR1	3	146	-0.4063575267791748	false	0.4063575267791748
K562	DDX24_1-LIN28B_3-interaction-shap	interaction	DDX24	1	LIN28B	3	179	-0.4052048623561859	false	0.4052048623561859
K562	TAF15_2-ADAT1_6-interaction-shap	interaction	TAF15	2	ADAT1	6	3	0.4049539268016815	false	0.4049539268016815
K562	U2AF2_1-XRN2_1-interaction-shap	interaction	U2AF2	1	XRN2	1	15	-0.4048798382282257	false	0.4048798382282257
K562	IGF2BP1_3-IGF2BP2_3-interaction-shap	interaction	IGF2BP1	3	IGF2BP2	3	458	-0.40287160873413086	false	0.40287160873413086
K562	RBM22_3-GRWD1_4-interaction-shap	interaction	RBM22	3	GRWD1	4	35	-0.4022125005722046	false	0.4022125005722046
K562	DDX3X_1-PUM1_1-interaction-shap	interaction	DDX3X	1	PUM1	1	57	-0.40189287066459656	false	0.40189287066459656
K562	DDX42_3-UCHL5_3-interaction-shap	interaction	DDX42	3	UCHL5	3	17	-0.40133482217788696	false	0.40133482217788696
K562	SF3B4_3-HNRNPUL1_4-interaction-shap	interaction	SF3B4	3	HNRNPUL1	4	52	-0.40072372555732727	false	0.40072372555732727
K562	IGF2BP1_3-YBX3_4-interaction-shap	interaction	IGF2BP1	3	YBX3	4	305	-0.39956870675086975	false	0.39956870675086975
K562	RBM22_3-DDX24_4-interaction-shap	interaction	RBM22	3	DDX24	4	15	-0.39516979455947876	false	0.39516979455947876
K562	DDX3X_4-GPKOW_4-interaction-shap	interaction	DDX3X	4	GPKOW	4	16	-0.3920368552207947	false	0.3920368552207947
K562	EXOSC5_4-UCHL5_6-interaction-shap	interaction	EXOSC5	4	UCHL5	6	24	0.3913719654083252	false	0.3913719654083252
K562	PRPF8_4-GPKOW_6-interaction-shap	interaction	PRPF8	4	GPKOW	6	537	-0.3897147476673126	true	0.3897147476673126
K562	GRWD1_6-HNRNPL_6-interaction-shap	interaction	GRWD1	6	HNRNPL	6	16	-0.3887554109096527	false	0.3887554109096527
K562	RBM22_1-METAP2_3-interaction-shap	interaction	RBM22	1	METAP2	3	40	-0.38858407735824585	false	0.38858407735824585
K562	LIN28B_1-NONO_1-interaction-shap	interaction	LIN28B	1	NONO	1	14	-0.387511670589447	false	0.387511670589447
K562	PRPF8_5-ZNF800_6-interaction-shap	interaction	PRPF8	5	ZNF800	6	71	-0.3866575062274933	false	0.3866575062274933
K562	DDX24_2-PTBP1_3-interaction-shap	interaction	DDX24	2	PTBP1	3	113	-0.3860394060611725	false	0.3860394060611725
K562	GPKOW_3-IGF2BP1_4-interaction-shap	interaction	GPKOW	3	IGF2BP1	4	89	-0.3856718838214874	false	0.3856718838214874
K562	FXR2_4-SRSF9_4-interaction-shap	interaction	FXR2	4	SRSF9	4	14	0.3855798840522766	false	0.3855798840522766
K562	AQR_3-RPS3_3-interaction-shap	interaction	AQR	3	RPS3	3	606	-0.3854367136955261	false	0.3854367136955261
K562	YBX3_4-PUM2_6-interaction-shap	interaction	YBX3	4	PUM2	6	184	-0.38418444991111755	false	0.38418444991111755
K562	SF3B4_1-HNRNPK_4-interaction-shap	interaction	SF3B4	1	HNRNPK	4	135	0.38338738679885864	false	0.38338738679885864
K562	RBM15_3-SAFB2_3-interaction-shap	interaction	RBM15	3	SAFB2	3	10	0.38324862718582153	false	0.38324862718582153
K562	RBFOX2_3-PRPF8_4-interaction-shap	interaction	RBFOX2	3	PRPF8	4	231	-0.38185951113700867	false	0.38185951113700867
K562	HNRNPL_4-ZNF622_6-interaction-shap	interaction	HNRNPL	4	ZNF622	6	33	0.3817446231842041	false	0.3817446231842041
K562	KHSRP_4-DDX3X_5-interaction-shap	interaction	KHSRP	4	DDX3X	5	24	0.38092586398124695	false	0.38092586398124695
K562	GTF2F1_2-TAF15_2-interaction-shap	interaction	GTF2F1	2	TAF15	2	4	0.38057902455329895	false	0.38057902455329895
K562	GRWD1_3-RBFOX2_3-interaction-shap	interaction	GRWD1	3	RBFOX2	3	44	-0.38015395402908325	false	0.38015395402908325
K562	RBM15_1-RPS6_2-interaction-shap	interaction	RBM15	1	RPS6	2	28	-0.3792744576931	false	0.3792744576931
K562	PUM2_1-IGF2BP1_6-interaction-shap	interaction	PUM2	1	IGF2BP1	6	44	-0.37892740964889526	false	0.37892740964889526
