Cell Line	Column	Column Type	Sorted RBP Pair	RBP 1	Position 1	RBP 2	Position 2	# UBPs - Signed-Local-SHAP-Mean-Bound-Only	Value - Signed-Local-SHAP-Mean-Bound-Only	PPI	Abs. SHAP Value
K562	DDX3X_3-GPKOW_3-interaction-shap	interaction	DDX3X-GPKOW	DDX3X	3	GPKOW	3	66	-0.26256024837493896	false	0.26256024837493896
K562	SRSF1_3-ZNF622_3-interaction-shap	interaction	SRSF1-ZNF622	SRSF1	3	ZNF622	3	821	-0.2580781579017639	false	0.2580781579017639
K562	LIN28B_3-SRSF7_3-interaction-shap	interaction	LIN28B-SRSF7	LIN28B	3	SRSF7	3	73	-0.25747546553611755	false	0.25747546553611755
K562	FUS_4-YBX3_4-interaction-shap	interaction	FUS-YBX3	FUS	4	YBX3	4	38	-0.2539726197719574	false	0.2539726197719574
K562	AQR_3-DDX3X_3-interaction-shap	interaction	AQR-DDX3X	AQR	3	DDX3X	3	530	-0.24967776238918304	false	0.24967776238918304
K562	NONO_3-SF3B4_3-interaction-shap	interaction	NONO-SF3B4	NONO	3	SF3B4	3	514	0.24918656051158905	false	0.24918656051158905
K562	RBFOX2_4-UCHL5_4-interaction-shap	interaction	RBFOX2-UCHL5	RBFOX2	4	UCHL5	4	167	-0.24788162112236023	false	0.24788162112236023
K562	PRPF8_3-U2AF2_3-interaction-shap	interaction	PRPF8-U2AF2	PRPF8	3	U2AF2	3	286	-0.24701429903507233	false	0.24701429903507233
K562	PRPF8_4-ZNF622_4-interaction-shap	interaction	PRPF8-ZNF622	PRPF8	4	ZNF622	4	1926	-0.244061678647995	false	0.244061678647995
K562	CSTF2T_4-YBX3_4-interaction-shap	interaction	CSTF2T-YBX3	CSTF2T	4	YBX3	4	166	-0.2378500998020172	false	0.2378500998020172
K562	SF3B4_3-YBX3_3-interaction-shap	interaction	SF3B4-YBX3	SF3B4	3	YBX3	3	1957	-0.23055553436279297	false	0.23055553436279297
K562	EFTUD2_4-GPKOW_4-interaction-shap	interaction	EFTUD2-GPKOW	EFTUD2	4	GPKOW	4	484	-0.22085727751255035	false	0.22085727751255035
K562	PUM2_4-SRSF1_4-interaction-shap	interaction	PUM2-SRSF1	PUM2	4	SRSF1	4	46	-0.22017395496368408	false	0.22017395496368408
K562	BUD13_4-DDX24_4-interaction-shap	interaction	BUD13-DDX24	BUD13	4	DDX24	4	1261	-0.21911129355430603	false	0.21911129355430603
K562	BUD13_3-FUS_3-interaction-shap	interaction	BUD13-FUS	BUD13	3	FUS	3	85	-0.21773535013198853	false	0.21773535013198853
K562	BUD13_4-PRPF8_4-interaction-shap	interaction	BUD13-PRPF8	BUD13	4	PRPF8	4	2907	-0.21727116405963898	true	0.21727116405963898
K562	IGF2BP2_4-PRPF8_4-interaction-shap	interaction	IGF2BP2-PRPF8	IGF2BP2	4	PRPF8	4	605	-0.21726486086845398	false	0.21726486086845398
K562	AQR_5-PUM2_5-interaction-shap	interaction	AQR-PUM2	AQR	5	PUM2	5	69	0.21428948640823364	false	0.21428948640823364
K562	PABPC4_3-RPS3_3-interaction-shap	interaction	PABPC4-RPS3	PABPC4	3	RPS3	3	591	-0.21318556368350983	false	0.21318556368350983
K562	PRPF8_4-YBX3_4-interaction-shap	interaction	PRPF8-YBX3	PRPF8	4	YBX3	4	1900	-0.21179638803005219	false	0.21179638803005219
K562	IGF2BP1_3-SND1_3-interaction-shap	interaction	IGF2BP1-SND1	IGF2BP1	3	SND1	3	248	-0.20957441627979279	false	0.20957441627979279
K562	AKAP1_6-IGF2BP1_6-interaction-shap	interaction	AKAP1-IGF2BP1	AKAP1	6	IGF2BP1	6	12	-0.2031264454126358	false	0.2031264454126358
K562	AQR_3-RBM22_3-interaction-shap	interaction	AQR-RBM22	AQR	3	RBM22	3	32	-0.2019040584564209	false	0.2019040584564209
K562	BUD13_4-RBFOX2_4-interaction-shap	interaction	BUD13-RBFOX2	BUD13	4	RBFOX2	4	276	-0.20158430933952332	false	0.20158430933952332
K562	AATF_3-PTBP1_3-interaction-shap	interaction	AATF-PTBP1	AATF	3	PTBP1	3	401	0.2008526772260666	false	0.2008526772260666
K562	BUD13_4-YBX3_4-interaction-shap	interaction	BUD13-YBX3	BUD13	4	YBX3	4	573	-0.19967377185821533	false	0.19967377185821533
K562	BUD13_4-EFTUD2_4-interaction-shap	interaction	BUD13-EFTUD2	BUD13	4	EFTUD2	4	2059	-0.19640804827213287	true	0.19640804827213287
K562	DDX3X_5-GTF2F1_5-interaction-shap	interaction	DDX3X-GTF2F1	DDX3X	5	GTF2F1	5	11	0.19585955142974854	false	0.19585955142974854
K562	METAP2_4-PUM2_4-interaction-shap	interaction	METAP2-PUM2	METAP2	4	PUM2	4	29	-0.19572219252586365	false	0.19572219252586365
K562	AQR_2-IGF2BP1_2-interaction-shap	interaction	AQR-IGF2BP1	AQR	2	IGF2BP1	2	629	-0.19455070793628693	false	0.19455070793628693
K562	AQR_3-SF3B4_3-interaction-shap	interaction	AQR-SF3B4	AQR	3	SF3B4	3	4092	-0.19329747557640076	false	0.19329747557640076
K562	DDX3X_5-FTO_5-interaction-shap	interaction	DDX3X-FTO	DDX3X	5	FTO	5	111	0.1890726089477539	false	0.1890726089477539
K562	AQR_4-DDX3X_4-interaction-shap	interaction	AQR-DDX3X	AQR	4	DDX3X	4	675	-0.1876978725194931	false	0.1876978725194931
K562	AQR_3-RPS3_3-interaction-shap	interaction	AQR-RPS3	AQR	3	RPS3	3	570	-0.18749885261058807	false	0.18749885261058807
K562	DDX3X_3-YBX3_3-interaction-shap	interaction	DDX3X-YBX3	DDX3X	3	YBX3	3	812	-0.18450848758220673	false	0.18450848758220673
K562	BUD13_4-RBM15_4-interaction-shap	interaction	BUD13-RBM15	BUD13	4	RBM15	4	373	-0.18281158804893494	false	0.18281158804893494
K562	AQR_4-LIN28B_4-interaction-shap	interaction	AQR-LIN28B	AQR	4	LIN28B	4	1394	-0.18213650584220886	false	0.18213650584220886
K562	GTF2F1_4-PRPF8_4-interaction-shap	interaction	GTF2F1-PRPF8	GTF2F1	4	PRPF8	4	322	-0.1800941824913025	false	0.1800941824913025
K562	DDX3X_5-EIF4E_5-interaction-shap	interaction	DDX3X-EIF4E	DDX3X	5	EIF4E	5	75	0.18007034063339233	false	0.18007034063339233
K562	RBFOX2_3-UCHL5_3-interaction-shap	interaction	RBFOX2-UCHL5	RBFOX2	3	UCHL5	3	274	-0.17600075900554657	false	0.17600075900554657
K562	IGF2BP2_4-YBX3_4-interaction-shap	interaction	IGF2BP2-YBX3	IGF2BP2	4	YBX3	4	358	-0.17547377943992615	false	0.17547377943992615
K562	BUD13_3-PRPF8_3-interaction-shap	interaction	BUD13-PRPF8	BUD13	3	PRPF8	3	1038	-0.17527452111244202	true	0.17527452111244202
K562	KHSRP_1-PRPF8_1-interaction-shap	interaction	KHSRP-PRPF8	KHSRP	1	PRPF8	1	93	-0.17411164939403534	false	0.17411164939403534
K562	SF3B4_3-SND1_3-interaction-shap	interaction	SF3B4-SND1	SF3B4	3	SND1	3	866	-0.16722111403942108	false	0.16722111403942108
K562	AQR_4-IGF2BP1_4-interaction-shap	interaction	AQR-IGF2BP1	AQR	4	IGF2BP1	4	660	-0.16621874272823334	false	0.16621874272823334
K562	BUD13_3-EFTUD2_3-interaction-shap	interaction	BUD13-EFTUD2	BUD13	3	EFTUD2	3	1442	-0.1656412035226822	true	0.1656412035226822
K562	ILF3_1-SF3B4_1-interaction-shap	interaction	ILF3-SF3B4	ILF3	1	SF3B4	1	31	-0.16561481356620789	false	0.16561481356620789
K562	RPS3_3-SF3B4_3-interaction-shap	interaction	RPS3-SF3B4	RPS3	3	SF3B4	3	877	-0.16530413925647736	false	0.16530413925647736
K562	DDX3X_4-YBX3_4-interaction-shap	interaction	DDX3X-YBX3	DDX3X	4	YBX3	4	245	-0.16223259270191193	false	0.16223259270191193
K562	PRPF8_4-UCHL5_4-interaction-shap	interaction	PRPF8-UCHL5	PRPF8	4	UCHL5	4	2139	-0.16184823215007782	false	0.16184823215007782
K562	KHSRP_4-RBFOX2_4-interaction-shap	interaction	KHSRP-RBFOX2	KHSRP	4	RBFOX2	4	72	-0.1615292876958847	false	0.1615292876958847
K562	SRSF1_3-YBX3_3-interaction-shap	interaction	SRSF1-YBX3	SRSF1	3	YBX3	3	360	-0.15922361612319946	false	0.15922361612319946
K562	CSTF2T_3-ILF3_3-interaction-shap	interaction	CSTF2T-ILF3	CSTF2T	3	ILF3	3	39	0.15865392982959747	false	0.15865392982959747
K562	PUM1_4-SRSF1_4-interaction-shap	interaction	PUM1-SRSF1	PUM1	4	SRSF1	4	401	-0.15655851364135742	false	0.15655851364135742
K562	GRWD1_3-IGF2BP2_3-interaction-shap	interaction	GRWD1-IGF2BP2	GRWD1	3	IGF2BP2	3	51	-0.15645600855350494	false	0.15645600855350494
K562	SF3B4_3-UCHL5_3-interaction-shap	interaction	SF3B4-UCHL5	SF3B4	3	UCHL5	3	2024	-0.15588340163230896	false	0.15588340163230896
K562	LIN28B_4-PRPF8_4-interaction-shap	interaction	LIN28B-PRPF8	LIN28B	4	PRPF8	4	915	-0.15479181706905365	false	0.15479181706905365
K562	DDX3X_4-PUM1_4-interaction-shap	interaction	DDX3X-PUM1	DDX3X	4	PUM1	4	77	-0.15299372375011444	false	0.15299372375011444
K562	AQR_4-DGCR8_4-interaction-shap	interaction	AQR-DGCR8	AQR	4	DGCR8	4	268	-0.15249940752983093	false	0.15249940752983093
K562	LIN28B_4-SND1_4-interaction-shap	interaction	LIN28B-SND1	LIN28B	4	SND1	4	392	-0.1523941159248352	false	0.1523941159248352
K562	LIN28B_4-YBX3_4-interaction-shap	interaction	LIN28B-YBX3	LIN28B	4	YBX3	4	723	-0.15198807418346405	false	0.15198807418346405
K562	DDX3X_3-SF3B4_3-interaction-shap	interaction	DDX3X-SF3B4	DDX3X	3	SF3B4	3	568	-0.1488853394985199	false	0.1488853394985199
K562	DDX43_3-IGF2BP2_3-interaction-shap	interaction	DDX43-IGF2BP2	DDX43	3	IGF2BP2	3	52	-0.14849334955215454	false	0.14849334955215454
K562	BUD13_3-UCHL5_3-interaction-shap	interaction	BUD13-UCHL5	BUD13	3	UCHL5	3	1352	-0.14773371815681458	false	0.14773371815681458
K562	DDX24_4-LIN28B_4-interaction-shap	interaction	DDX24-LIN28B	DDX24	4	LIN28B	4	335	-0.14764560759067535	false	0.14764560759067535
K562	FXR1_4-PUM2_4-interaction-shap	interaction	FXR1-PUM2	FXR1	4	PUM2	4	36	-0.14673878252506256	false	0.14673878252506256
K562	LIN28B_4-UPF1_4-interaction-shap	interaction	LIN28B-UPF1	LIN28B	4	UPF1	4	85	-0.14408084750175476	false	0.14408084750175476
K562	BUD13_3-FAM120A_3-interaction-shap	interaction	BUD13-FAM120A	BUD13	3	FAM120A	3	59	-0.14277523756027222	false	0.14277523756027222
K562	IGF2BP1_4-SRSF1_4-interaction-shap	interaction	IGF2BP1-SRSF1	IGF2BP1	4	SRSF1	4	18	-0.1403559148311615	false	0.1403559148311615
K562	DDX3X_6-YBX3_6-interaction-shap	interaction	DDX3X-YBX3	DDX3X	6	YBX3	6	75	0.13667313754558563	false	0.13667313754558563
K562	PRPF8_3-TARDBP_3-interaction-shap	interaction	PRPF8-TARDBP	PRPF8	3	TARDBP	3	40	0.13538041710853577	false	0.13538041710853577
K562	GPKOW_4-SF3B4_4-interaction-shap	interaction	GPKOW-SF3B4	GPKOW	4	SF3B4	4	285	-0.13362513482570648	false	0.13362513482570648
K562	RBM22_2-SND1_2-interaction-shap	interaction	RBM22-SND1	RBM22	2	SND1	2	209	-0.1332879364490509	false	0.1332879364490509
K562	DDX3X_3-PUM2_3-interaction-shap	interaction	DDX3X-PUM2	DDX3X	3	PUM2	3	69	-0.1327965408563614	false	0.1327965408563614
K562	PRPF8_4-U2AF1_4-interaction-shap	interaction	PRPF8-U2AF1	PRPF8	4	U2AF1	4	222	-0.1325552612543106	false	0.1325552612543106
K562	PTBP1_3-SF3B4_3-interaction-shap	interaction	PTBP1-SF3B4	PTBP1	3	SF3B4	3	365	0.13227862119674683	false	0.13227862119674683
K562	EXOSC10_2-TRA2A_2-interaction-shap	interaction	EXOSC10-TRA2A	EXOSC10	2	TRA2A	2	177	0.13203926384449005	false	0.13203926384449005
K562	GRWD1_4-PUM2_4-interaction-shap	interaction	GRWD1-PUM2	GRWD1	4	PUM2	4	58	-0.13159708678722382	false	0.13159708678722382
K562	DDX55_4-RPS3_4-interaction-shap	interaction	DDX55-RPS3	DDX55	4	RPS3	4	93	-0.13151049613952637	false	0.13151049613952637
K562	TIA1_4-YBX3_4-interaction-shap	interaction	TIA1-YBX3	TIA1	4	YBX3	4	268	-0.13113996386528015	false	0.13113996386528015
K562	ELAVL1_3-TIA1_3-interaction-shap	interaction	ELAVL1-TIA1	ELAVL1	3	TIA1	3	52	0.13027171790599823	false	0.13027171790599823
K562	DDX3X_6-PABPC4_6-interaction-shap	interaction	DDX3X-PABPC4	DDX3X	6	PABPC4	6	57	0.1301090568304062	false	0.1301090568304062
K562	ADAT1_6-TIA1_6-interaction-shap	interaction	ADAT1-TIA1	ADAT1	6	TIA1	6	63	-0.1297929584980011	false	0.1297929584980011
K562	DDX3X_6-MORC2_6-interaction-shap	interaction	DDX3X-MORC2	DDX3X	6	MORC2	6	12	0.1294662058353424	false	0.1294662058353424
K562	QKI_3-SF3B4_3-interaction-shap	interaction	QKI-SF3B4	QKI	3	SF3B4	3	59	-0.12843511998653412	false	0.12843511998653412
K562	IGF2BP1_4-LIN28B_4-interaction-shap	interaction	IGF2BP1-LIN28B	IGF2BP1	4	LIN28B	4	85	-0.12788479030132294	false	0.12788479030132294
K562	DDX24_4-SF3B4_4-interaction-shap	interaction	DDX24-SF3B4	DDX24	4	SF3B4	4	435	-0.12769460678100586	false	0.12769460678100586
K562	BUD13_3-ZNF622_3-interaction-shap	interaction	BUD13-ZNF622	BUD13	3	ZNF622	3	954	-0.125486359000206	false	0.125486359000206
K562	DDX3X_3-LIN28B_3-interaction-shap	interaction	DDX3X-LIN28B	DDX3X	3	LIN28B	3	169	-0.12508946657180786	false	0.12508946657180786
K562	GRWD1_4-SRSF1_4-interaction-shap	interaction	GRWD1-SRSF1	GRWD1	4	SRSF1	4	438	-0.12418366223573685	false	0.12418366223573685
K562	AGGF1_3-DDX3X_3-interaction-shap	interaction	AGGF1-DDX3X	AGGF1	3	DDX3X	3	30	0.12390583753585815	false	0.12390583753585815
K562	LIN28B_3-SND1_3-interaction-shap	interaction	LIN28B-SND1	LIN28B	3	SND1	3	233	-0.12386364489793777	false	0.12386364489793777
K562	SF3B4_3-TIA1_3-interaction-shap	interaction	SF3B4-TIA1	SF3B4	3	TIA1	3	296	-0.12384137511253357	false	0.12384137511253357
K562	BUD13_3-DDX24_3-interaction-shap	interaction	BUD13-DDX24	BUD13	3	DDX24	3	2042	-0.12258483469486237	false	0.12258483469486237
K562	EXOSC10_1-PRPF8_1-interaction-shap	interaction	EXOSC10-PRPF8	EXOSC10	1	PRPF8	1	36	-0.12193227559328079	false	0.12193227559328079
K562	DDX3X_5-FAM120A_5-interaction-shap	interaction	DDX3X-FAM120A	DDX3X	5	FAM120A	5	27	0.12107490003108978	false	0.12107490003108978
K562	HNRNPK_3-SF3B4_3-interaction-shap	interaction	HNRNPK-SF3B4	HNRNPK	3	SF3B4	3	83	-0.12076345831155777	false	0.12076345831155777
K562	EXOSC10_6-ZNF622_6-interaction-shap	interaction	EXOSC10-ZNF622	EXOSC10	6	ZNF622	6	489	0.11959981918334961	false	0.11959981918334961
K562	EIF4E_1-XRN2_1-interaction-shap	interaction	EIF4E-XRN2	EIF4E	1	XRN2	1	88	-0.11955062299966812	false	0.11955062299966812
K562	IGF2BP1_3-RPS3_3-interaction-shap	interaction	IGF2BP1-RPS3	IGF2BP1	3	RPS3	3	46	-0.11941017210483551	false	0.11941017210483551
K562	PRPF8_4-SND1_4-interaction-shap	interaction	PRPF8-SND1	PRPF8	4	SND1	4	618	-0.11933822184801102	false	0.11933822184801102
K562	IGF2BP1_4-SND1_4-interaction-shap	interaction	IGF2BP1-SND1	IGF2BP1	4	SND1	4	300	-0.11738035082817078	false	0.11738035082817078
K562	SRSF1_4-UCHL5_4-interaction-shap	interaction	SRSF1-UCHL5	SRSF1	4	UCHL5	4	1086	-0.11713598668575287	false	0.11713598668575287
K562	CSTF2T_3-UCHL5_3-interaction-shap	interaction	CSTF2T-UCHL5	CSTF2T	3	UCHL5	3	162	-0.11629228293895721	false	0.11629228293895721
K562	FXR1_4-RBM22_4-interaction-shap	interaction	FXR1-RBM22	FXR1	4	RBM22	4	162	-0.11591868847608566	false	0.11591868847608566
K562	GRWD1_3-SRSF1_3-interaction-shap	interaction	GRWD1-SRSF1	GRWD1	3	SRSF1	3	492	-0.11584795266389847	false	0.11584795266389847
K562	BUD13_3-SND1_3-interaction-shap	interaction	BUD13-SND1	BUD13	3	SND1	3	381	-0.1150452196598053	false	0.1150452196598053
K562	EIF4E_1-NOLC1_1-interaction-shap	interaction	EIF4E-NOLC1	EIF4E	1	NOLC1	1	40	-0.1131276935338974	false	0.1131276935338974
K562	DDX3X_3-XRN2_3-interaction-shap	interaction	DDX3X-XRN2	DDX3X	3	XRN2	3	81	-0.11276862025260925	false	0.11276862025260925
K562	EFTUD2_5-GPKOW_5-interaction-shap	interaction	EFTUD2-GPKOW	EFTUD2	5	GPKOW	5	302	-0.1123235747218132	false	0.1123235747218132
K562	DDX3X_6-GPKOW_6-interaction-shap	interaction	DDX3X-GPKOW	DDX3X	6	GPKOW	6	14	0.11224731057882309	false	0.11224731057882309
K562	FXR1_4-IGF2BP1_4-interaction-shap	interaction	FXR1-IGF2BP1	FXR1	4	IGF2BP1	4	58	-0.1120152696967125	false	0.1120152696967125
K562	LIN28B_3-ZNF622_3-interaction-shap	interaction	LIN28B-ZNF622	LIN28B	3	ZNF622	3	388	-0.11194729804992676	false	0.11194729804992676
K562	LIN28B_3-SF3B4_3-interaction-shap	interaction	LIN28B-SF3B4	LIN28B	3	SF3B4	3	864	-0.1088281124830246	false	0.1088281124830246
K562	BUD13_6-SRSF1_6-interaction-shap	interaction	BUD13-SRSF1	BUD13	6	SRSF1	6	254	0.10692507028579712	false	0.10692507028579712
K562	PABPC4_2-RBM22_2-interaction-shap	interaction	PABPC4-RBM22	PABPC4	2	RBM22	2	278	0.10560844093561172	false	0.10560844093561172
K562	AQR_3-PTBP1_3-interaction-shap	interaction	AQR-PTBP1	AQR	3	PTBP1	3	155	0.10517770797014236	false	0.10517770797014236
K562	SRSF1_4-ZNF622_4-interaction-shap	interaction	SRSF1-ZNF622	SRSF1	4	ZNF622	4	884	-0.10510837286710739	false	0.10510837286710739
K562	HNRNPL_3-PTBP1_3-interaction-shap	interaction	HNRNPL-PTBP1	HNRNPL	3	PTBP1	3	14	0.10486654192209244	false	0.10486654192209244
K562	GRWD1_3-IGF2BP1_3-interaction-shap	interaction	GRWD1-IGF2BP1	GRWD1	3	IGF2BP1	3	67	-0.10473277419805527	false	0.10473277419805527
K562	PUM1_3-PUM2_3-interaction-shap	interaction	PUM1-PUM2	PUM1	3	PUM2	3	34	-0.10316669940948486	true	0.10316669940948486
K562	SF3B4_1-ZNF800_1-interaction-shap	interaction	SF3B4-ZNF800	SF3B4	1	ZNF800	1	373	-0.1026642844080925	false	0.1026642844080925
K562	IGF2BP1_3-YBX3_3-interaction-shap	interaction	IGF2BP1-YBX3	IGF2BP1	3	YBX3	3	376	-0.101497121155262	false	0.101497121155262
K562	ELAVL1_6-LIN28B_6-interaction-shap	interaction	ELAVL1-LIN28B	ELAVL1	6	LIN28B	6	75	-0.10142558813095093	false	0.10142558813095093
K562	AQR_3-GPKOW_3-interaction-shap	interaction	AQR-GPKOW	AQR	3	GPKOW	3	904	-0.10078150033950806	true	0.10078150033950806
K562	BUD13_4-SF3B4_4-interaction-shap	interaction	BUD13-SF3B4	BUD13	4	SF3B4	4	1077	-0.10065290331840515	true	0.10065290331840515
K562	DDX3X_5-PABPC4_5-interaction-shap	interaction	DDX3X-PABPC4	DDX3X	5	PABPC4	5	257	0.09992937743663788	false	0.09992937743663788
K562	IGF2BP2_3-UPF1_3-interaction-shap	interaction	IGF2BP2-UPF1	IGF2BP2	3	UPF1	3	7	-0.0998237356543541	false	0.0998237356543541
K562	PRPF8_6-RBM15_6-interaction-shap	interaction	PRPF8-RBM15	PRPF8	6	RBM15	6	477	0.09825614839792252	false	0.09825614839792252
K562	RBM15_6-SF3B4_6-interaction-shap	interaction	RBM15-SF3B4	RBM15	6	SF3B4	6	111	-0.09786594659090042	false	0.09786594659090042
K562	RPS3_3-SND1_3-interaction-shap	interaction	RPS3-SND1	RPS3	3	SND1	3	520	-0.09655466675758362	false	0.09655466675758362
K562	AQR_4-RBM22_4-interaction-shap	interaction	AQR-RBM22	AQR	4	RBM22	4	2100	-0.09597841650247574	false	0.09597841650247574
K562	IGF2BP1_4-YBX3_4-interaction-shap	interaction	IGF2BP1-YBX3	IGF2BP1	4	YBX3	4	399	-0.0959591194987297	false	0.0959591194987297
K562	IGF2BP2_6-YBX3_6-interaction-shap	interaction	IGF2BP2-YBX3	IGF2BP2	6	YBX3	6	536	-0.09534192085266113	false	0.09534192085266113
K562	IGF2BP2_1-U2AF2_1-interaction-shap	interaction	IGF2BP2-U2AF2	IGF2BP2	1	U2AF2	1	70	0.09531673789024353	false	0.09531673789024353
K562	PTBP1_6-TIA1_6-interaction-shap	interaction	PTBP1-TIA1	PTBP1	6	TIA1	6	36	-0.09512527287006378	false	0.09512527287006378
K562	PABPC4_4-RPS3_4-interaction-shap	interaction	PABPC4-RPS3	PABPC4	4	RPS3	4	586	-0.09501645714044571	false	0.09501645714044571
K562	IGF2BP1_1-SND1_1-interaction-shap	interaction	IGF2BP1-SND1	IGF2BP1	1	SND1	1	140	0.09485990554094315	false	0.09485990554094315
K562	DDX3X_6-SND1_6-interaction-shap	interaction	DDX3X-SND1	DDX3X	6	SND1	6	51	0.09453541040420532	false	0.09453541040420532
K562	EFTUD2_6-RPS3_6-interaction-shap	interaction	EFTUD2-RPS3	EFTUD2	6	RPS3	6	229	0.09450482577085495	false	0.09450482577085495
K562	AQR_3-IGF2BP2_3-interaction-shap	interaction	AQR-IGF2BP2	AQR	3	IGF2BP2	3	116	-0.09381505846977234	false	0.09381505846977234
K562	DDX3X_3-RPS3_3-interaction-shap	interaction	DDX3X-RPS3	DDX3X	3	RPS3	3	437	-0.09289095550775528	false	0.09289095550775528
