Cell Line	Column	Column Type	Sorted RBP Pair	RBP 1	Position 1	RBP 2	Position 2	# UBPs - Signed-Local-SHAP-Mean-Bound-Only	Value - Signed-Local-SHAP-Mean-Bound-Only	PPI	Abs. SHAP Value
HepG2	SRSF7_1-SRSF1_3-interaction-shap	interaction	SRSF1-SRSF7	SRSF7	1	SRSF1	3	15	0.0	false	0.0
HepG2	SRSF7_1-TARDBP_3-interaction-shap	interaction	SRSF7-TARDBP	SRSF7	1	TARDBP	3	5	0.0	false	0.0
HepG2	SRSF7_1-U2AF1_3-interaction-shap	interaction	SRSF7-U2AF1	SRSF7	1	U2AF1	3	2	0.0	false	0.0
HepG2	SRSF7_1-U2AF2_3-interaction-shap	interaction	SRSF7-U2AF2	SRSF7	1	U2AF2	3	27	0.0	false	0.0
HepG2	SRSF7_1-UCHL5_3-interaction-shap	interaction	SRSF7-UCHL5	SRSF7	1	UCHL5	3	1	0.0	false	0.0
HepG2	SRSF9_1-BUD13_3-interaction-shap	interaction	BUD13-SRSF9	SRSF9	1	BUD13	3	45	0.0	false	0.0
HepG2	SRSF9_1-CSTF2T_3-interaction-shap	interaction	CSTF2T-SRSF9	SRSF9	1	CSTF2T	3	14	0.0	false	0.0
HepG2	SRSF9_1-DDX3X_3-interaction-shap	interaction	DDX3X-SRSF9	SRSF9	1	DDX3X	3	11	0.0	false	0.0
HepG2	SRSF9_1-DKC1_3-interaction-shap	interaction	DKC1-SRSF9	SRSF9	1	DKC1	3	3	0.0	false	0.0
HepG2	SRSF9_1-EFTUD2_3-interaction-shap	interaction	EFTUD2-SRSF9	SRSF9	1	EFTUD2	3	81	0.0	false	0.0
HepG2	SRSF9_1-EIF3H_3-interaction-shap	interaction	EIF3H-SRSF9	SRSF9	1	EIF3H	3	15	0.0	false	0.0
HepG2	SRSF9_1-EXOSC5_3-interaction-shap	interaction	EXOSC5-SRSF9	SRSF9	1	EXOSC5	3	1	0.0	false	0.0
HepG2	SRSF9_1-FAM120A_3-interaction-shap	interaction	FAM120A-SRSF9	SRSF9	1	FAM120A	3	13	0.0	false	0.0
HepG2	SRSF9_1-FASTKD2_3-interaction-shap	interaction	FASTKD2-SRSF9	SRSF9	1	FASTKD2	3	16	0.0	false	0.0
HepG2	SRSF9_1-G3BP1_3-interaction-shap	interaction	G3BP1-SRSF9	SRSF9	1	G3BP1	3	8	0.0	false	0.0
HepG2	SRSF9_1-GTF2F1_3-interaction-shap	interaction	GTF2F1-SRSF9	SRSF9	1	GTF2F1	3	13	0.0	false	0.0
HepG2	SRSF9_1-HNRNPK_3-interaction-shap	interaction	HNRNPK-SRSF9	SRSF9	1	HNRNPK	3	4	0.0	false	0.0
HepG2	SRSF9_1-LARP4_3-interaction-shap	interaction	LARP4-SRSF9	SRSF9	1	LARP4	3	14	0.0	false	0.0
HepG2	SRSF9_1-LIN28B_3-interaction-shap	interaction	LIN28B-SRSF9	SRSF9	1	LIN28B	3	11	0.0	false	0.0
HepG2	SRSF9_1-NOLC1_3-interaction-shap	interaction	NOLC1-SRSF9	SRSF9	1	NOLC1	3	3	0.0	false	0.0
HepG2	SRSF9_1-PCBP2_3-interaction-shap	interaction	PCBP2-SRSF9	SRSF9	1	PCBP2	3	4	0.0	false	0.0
HepG2	SRSF9_1-PPIG_3-interaction-shap	interaction	PPIG-SRSF9	SRSF9	1	PPIG	3	125	0.0	false	0.0
HepG2	SRSF9_1-PRPF4_3-interaction-shap	interaction	PRPF4-SRSF9	SRSF9	1	PRPF4	3	71	0.0	false	0.0
HepG2	SRSF9_1-PTBP1_3-interaction-shap	interaction	PTBP1-SRSF9	SRSF9	1	PTBP1	3	3	0.0	false	0.0
HepG2	SRSF9_1-QKI_3-interaction-shap	interaction	QKI-SRSF9	SRSF9	1	QKI	3	2	0.0	false	0.0
HepG2	PPIG_1-XPO5_2-interaction-shap	interaction	PPIG-XPO5	PPIG	1	XPO5	2	69	0.0	false	0.0
HepG2	SRSF9_1-RBM5_3-interaction-shap	interaction	RBM5-SRSF9	SRSF9	1	RBM5	3	24	0.0	false	0.0
HepG2	SRSF9_1-RPS3_3-interaction-shap	interaction	RPS3-SRSF9	SRSF9	1	RPS3	3	8	0.0	false	0.0
HepG2	SRSF9_1-SF3A3_3-interaction-shap	interaction	SF3A3-SRSF9	SRSF9	1	SF3A3	3	59	0.0	false	0.0
HepG2	SRSF9_1-SF3B4_3-interaction-shap	interaction	SF3B4-SRSF9	SRSF9	1	SF3B4	3	62	0.0	false	0.0
HepG2	SRSF9_1-SMNDC1_3-interaction-shap	interaction	SMNDC1-SRSF9	SRSF9	1	SMNDC1	3	2	0.0	false	0.0
HepG2	SRSF9_1-SRSF1_3-interaction-shap	interaction	SRSF1-SRSF9	SRSF9	1	SRSF1	3	39	0.0	false	0.0
HepG2	SRSF9_1-SUPV3L1_3-interaction-shap	interaction	SRSF9-SUPV3L1	SRSF9	1	SUPV3L1	3	6	0.0	false	0.0
HepG2	SRSF9_1-TARDBP_3-interaction-shap	interaction	SRSF9-TARDBP	SRSF9	1	TARDBP	3	24	0.0	false	0.0
HepG2	SRSF9_1-TIA1_3-interaction-shap	interaction	SRSF9-TIA1	SRSF9	1	TIA1	3	4	0.0	false	0.0
HepG2	SRSF9_1-TIAL1_3-interaction-shap	interaction	SRSF9-TIAL1	SRSF9	1	TIAL1	3	4	0.0	false	0.0
HepG2	PRPF4_1-EIF3H_2-interaction-shap	interaction	EIF3H-PRPF4	PRPF4	1	EIF3H	2	125	0.0	false	0.0
HepG2	SRSF9_1-U2AF1_3-interaction-shap	interaction	SRSF9-U2AF1	SRSF9	1	U2AF1	3	19	0.0	false	0.0
HepG2	SRSF9_1-U2AF2_3-interaction-shap	interaction	SRSF9-U2AF2	SRSF9	1	U2AF2	3	40	0.0	false	0.0
HepG2	SRSF9_1-UCHL5_3-interaction-shap	interaction	SRSF9-UCHL5	SRSF9	1	UCHL5	3	28	0.0	false	0.0
HepG2	SRSF9_1-ZC3H11A_3-interaction-shap	interaction	SRSF9-ZC3H11A	SRSF9	1	ZC3H11A	3	10	0.0	false	0.0
HepG2	STAU2_1-PPIG_3-interaction-shap	interaction	PPIG-STAU2	STAU2	1	PPIG	3	42	0.0	false	0.0
HepG2	STAU2_1-RPS3_3-interaction-shap	interaction	RPS3-STAU2	STAU2	1	RPS3	3	22	0.0	false	0.0
HepG2	STAU2_1-SF3A3_3-interaction-shap	interaction	SF3A3-STAU2	STAU2	1	SF3A3	3	37	0.0	false	0.0
HepG2	PRPF4_1-EIF3D_2-interaction-shap	interaction	EIF3D-PRPF4	PRPF4	1	EIF3D	2	63	0.0	false	0.0
HepG2	STAU2_1-U2AF1_3-interaction-shap	interaction	STAU2-U2AF1	STAU2	1	U2AF1	3	13	0.0	false	0.0
HepG2	STAU2_1-U2AF2_3-interaction-shap	interaction	STAU2-U2AF2	STAU2	1	U2AF2	3	14	0.0	false	0.0
HepG2	STAU2_1-UCHL5_3-interaction-shap	interaction	STAU2-UCHL5	STAU2	1	UCHL5	3	3	0.0	false	0.0
HepG2	SUB1_1-AKAP1_3-interaction-shap	interaction	AKAP1-SUB1	SUB1	1	AKAP1	3	33	0.0	false	0.0
HepG2	SUB1_1-BUD13_3-interaction-shap	interaction	BUD13-SUB1	SUB1	1	BUD13	3	15	0.0	false	0.0
HepG2	SUB1_1-CSTF2T_3-interaction-shap	interaction	CSTF2T-SUB1	SUB1	1	CSTF2T	3	1	0.0	false	0.0
HepG2	SUB1_1-DDX3X_3-interaction-shap	interaction	DDX3X-SUB1	SUB1	1	DDX3X	3	24	0.0	false	0.0
HepG2	SUB1_1-DKC1_3-interaction-shap	interaction	DKC1-SUB1	SUB1	1	DKC1	3	26	0.0	false	0.0
HepG2	SUB1_1-EFTUD2_3-interaction-shap	interaction	EFTUD2-SUB1	SUB1	1	EFTUD2	3	83	0.0	false	0.0
HepG2	SUB1_1-G3BP1_3-interaction-shap	interaction	G3BP1-SUB1	SUB1	1	G3BP1	3	39	0.0	false	0.0
HepG2	SUB1_1-IGF2BP1_3-interaction-shap	interaction	IGF2BP1-SUB1	SUB1	1	IGF2BP1	3	11	0.0	false	0.0
HepG2	SUB1_1-IGF2BP3_3-interaction-shap	interaction	IGF2BP3-SUB1	SUB1	1	IGF2BP3	3	19	0.0	false	0.0
HepG2	SUB1_1-LARP4_3-interaction-shap	interaction	LARP4-SUB1	SUB1	1	LARP4	3	104	0.0	false	0.0
HepG2	SUB1_1-LARP7_3-interaction-shap	interaction	LARP7-SUB1	SUB1	1	LARP7	3	54	0.0	false	0.0
HepG2	SUB1_1-LIN28B_3-interaction-shap	interaction	LIN28B-SUB1	SUB1	1	LIN28B	3	48	0.0	false	0.0
HepG2	SUB1_1-NIP7_3-interaction-shap	interaction	NIP7-SUB1	SUB1	1	NIP7	3	39	0.0	false	0.0
HepG2	SUB1_1-NOLC1_3-interaction-shap	interaction	NOLC1-SUB1	SUB1	1	NOLC1	3	124	0.0	false	0.0
HepG2	SUB1_1-PCBP1_3-interaction-shap	interaction	PCBP1-SUB1	SUB1	1	PCBP1	3	3	0.0	false	0.0
HepG2	SUB1_1-PPIG_3-interaction-shap	interaction	PPIG-SUB1	SUB1	1	PPIG	3	102	0.0	false	0.0
HepG2	SUB1_1-PRPF4_3-interaction-shap	interaction	PRPF4-SUB1	SUB1	1	PRPF4	3	2	0.0	false	0.0
HepG2	SUB1_1-PTBP1_3-interaction-shap	interaction	PTBP1-SUB1	SUB1	1	PTBP1	3	4	0.0	false	0.0
HepG2	SUB1_1-QKI_3-interaction-shap	interaction	QKI-SUB1	SUB1	1	QKI	3	5	0.0	false	0.0
HepG2	SUB1_1-RBFOX2_3-interaction-shap	interaction	RBFOX2-SUB1	SUB1	1	RBFOX2	3	3	0.0	false	0.0
HepG2	SUB1_1-RBM15_3-interaction-shap	interaction	RBM15-SUB1	SUB1	1	RBM15	3	8	0.0	false	0.0
HepG2	SUB1_1-RBM5_3-interaction-shap	interaction	RBM5-SUB1	SUB1	1	RBM5	3	1	0.0	false	0.0
HepG2	SUB1_1-RPS3_3-interaction-shap	interaction	RPS3-SUB1	SUB1	1	RPS3	3	91	0.0	false	0.0
HepG2	SUB1_1-SF3A3_3-interaction-shap	interaction	SF3A3-SUB1	SUB1	1	SF3A3	3	74	0.0	false	0.0
HepG2	SUB1_1-SF3B4_3-interaction-shap	interaction	SF3B4-SUB1	SUB1	1	SF3B4	3	129	0.0	false	0.0
HepG2	SUB1_1-TIAL1_3-interaction-shap	interaction	SUB1-TIAL1	SUB1	1	TIAL1	3	2	0.0	false	0.0
HepG2	SUB1_1-TRA2A_3-interaction-shap	interaction	SUB1-TRA2A	SUB1	1	TRA2A	3	3	0.0	false	0.0
HepG2	SUB1_1-U2AF1_3-interaction-shap	interaction	SUB1-U2AF1	SUB1	1	U2AF1	3	4	0.0	false	0.0
HepG2	SUB1_1-U2AF2_3-interaction-shap	interaction	SUB1-U2AF2	SUB1	1	U2AF2	3	103	0.0	false	0.0
HepG2	SUGP2_1-PCBP2_3-interaction-shap	interaction	PCBP2-SUGP2	SUGP2	1	PCBP2	3	4	0.0	false	0.0
HepG2	SUGP2_1-PTBP1_3-interaction-shap	interaction	PTBP1-SUGP2	SUGP2	1	PTBP1	3	4	0.0	false	0.0
HepG2	SUGP2_1-SF3A3_3-interaction-shap	interaction	SF3A3-SUGP2	SUGP2	1	SF3A3	3	1	0.0	false	0.0
HepG2	SUGP2_1-U2AF2_3-interaction-shap	interaction	SUGP2-U2AF2	SUGP2	1	U2AF2	3	2	0.0	false	0.0
HepG2	SUPV3L1_1-AKAP1_3-interaction-shap	interaction	AKAP1-SUPV3L1	SUPV3L1	1	AKAP1	3	1	0.0	false	0.0
HepG2	SUPV3L1_1-BUD13_3-interaction-shap	interaction	BUD13-SUPV3L1	SUPV3L1	1	BUD13	3	9	0.0	false	0.0
HepG2	SUPV3L1_1-EFTUD2_3-interaction-shap	interaction	EFTUD2-SUPV3L1	SUPV3L1	1	EFTUD2	3	11	0.0	false	0.0
HepG2	SUPV3L1_1-PPIG_3-interaction-shap	interaction	PPIG-SUPV3L1	SUPV3L1	1	PPIG	3	12	0.0	false	0.0
HepG2	SUPV3L1_1-PRPF4_3-interaction-shap	interaction	PRPF4-SUPV3L1	SUPV3L1	1	PRPF4	3	3	0.0	false	0.0
HepG2	PRPF4_1-EFTUD2_2-interaction-shap	interaction	EFTUD2-PRPF4	PRPF4	1	EFTUD2	2	887	0.0	false	0.0
HepG2	SUPV3L1_1-RBM5_3-interaction-shap	interaction	RBM5-SUPV3L1	SUPV3L1	1	RBM5	3	1	0.0	false	0.0
HepG2	SUPV3L1_1-SF3A3_3-interaction-shap	interaction	SF3A3-SUPV3L1	SUPV3L1	1	SF3A3	3	14	0.0	false	0.0
HepG2	SUPV3L1_1-SF3B4_3-interaction-shap	interaction	SF3B4-SUPV3L1	SUPV3L1	1	SF3B4	3	22	0.0	false	0.0
HepG2	SUPV3L1_1-U2AF2_3-interaction-shap	interaction	SUPV3L1-U2AF2	SUPV3L1	1	U2AF2	3	6	0.0	false	0.0
HepG2	SUPV3L1_1-UCHL5_3-interaction-shap	interaction	SUPV3L1-UCHL5	SUPV3L1	1	UCHL5	3	18	0.0	false	0.0
HepG2	TAF15_1-G3BP1_3-interaction-shap	interaction	G3BP1-TAF15	TAF15	1	G3BP1	3	1	0.0	false	0.0
HepG2	TAF15_1-IGF2BP3_3-interaction-shap	interaction	IGF2BP3-TAF15	TAF15	1	IGF2BP3	3	10	0.0	false	0.0
HepG2	TAF15_1-LIN28B_3-interaction-shap	interaction	LIN28B-TAF15	TAF15	1	LIN28B	3	10	0.0	false	0.0
HepG2	TAF15_1-PRPF4_3-interaction-shap	interaction	PRPF4-TAF15	TAF15	1	PRPF4	3	18	0.0	false	0.0
HepG2	TAF15_1-RBM15_3-interaction-shap	interaction	RBM15-TAF15	TAF15	1	RBM15	3	1	0.0	false	0.0
HepG2	TAF15_1-U2AF2_3-interaction-shap	interaction	TAF15-U2AF2	TAF15	1	U2AF2	3	4	0.0	false	0.0
HepG2	PRPF4_1-DKC1_2-interaction-shap	interaction	DKC1-PRPF4	PRPF4	1	DKC1	2	9	0.0	false	0.0
HepG2	TARDBP_1-DDX3X_3-interaction-shap	interaction	DDX3X-TARDBP	TARDBP	1	DDX3X	3	1	0.0	false	0.0
HepG2	TARDBP_1-EFTUD2_3-interaction-shap	interaction	EFTUD2-TARDBP	TARDBP	1	EFTUD2	3	33	0.0	false	0.0
HepG2	TARDBP_1-G3BP1_3-interaction-shap	interaction	G3BP1-TARDBP	TARDBP	1	G3BP1	3	1	0.0	false	0.0
HepG2	TARDBP_1-GTF2F1_3-interaction-shap	interaction	GTF2F1-TARDBP	TARDBP	1	GTF2F1	3	20	0.0	false	0.0
HepG2	TARDBP_1-IGF2BP1_3-interaction-shap	interaction	IGF2BP1-TARDBP	TARDBP	1	IGF2BP1	3	1	0.0	false	0.0
HepG2	TARDBP_1-IGF2BP3_3-interaction-shap	interaction	IGF2BP3-TARDBP	TARDBP	1	IGF2BP3	3	8	0.0	false	0.0
HepG2	TARDBP_1-LIN28B_3-interaction-shap	interaction	LIN28B-TARDBP	TARDBP	1	LIN28B	3	1	0.0	false	0.0
HepG2	TARDBP_1-NOLC1_3-interaction-shap	interaction	NOLC1-TARDBP	TARDBP	1	NOLC1	3	1	0.0	false	0.0
HepG2	PRPF4_1-DDX3X_2-interaction-shap	interaction	DDX3X-PRPF4	PRPF4	1	DDX3X	2	568	0.0	false	0.0
HepG2	TARDBP_1-PRPF4_3-interaction-shap	interaction	PRPF4-TARDBP	TARDBP	1	PRPF4	3	23	0.0	false	0.0
HepG2	TARDBP_1-RBFOX2_3-interaction-shap	interaction	RBFOX2-TARDBP	TARDBP	1	RBFOX2	3	21	0.0	false	0.0
HepG2	TARDBP_1-RBM5_3-interaction-shap	interaction	RBM5-TARDBP	TARDBP	1	RBM5	3	1	0.0	false	0.0
HepG2	PRPF4_1-CSTF2T_2-interaction-shap	interaction	CSTF2T-PRPF4	PRPF4	1	CSTF2T	2	530	0.0	false	0.0
HepG2	PRPF4_1-BUD13_2-interaction-shap	interaction	BUD13-PRPF4	PRPF4	1	BUD13	2	422	0.0	false	0.0
HepG2	PRPF4_1-AKAP1_2-interaction-shap	interaction	AKAP1-PRPF4	PRPF4	1	AKAP1	2	45	0.0	false	0.0
HepG2	TARDBP_1-SRSF1_3-interaction-shap	interaction	SRSF1-TARDBP	TARDBP	1	SRSF1	3	30	0.0	false	0.0
HepG2	TARDBP_1-SUB1_3-interaction-shap	interaction	SUB1-TARDBP	TARDBP	1	SUB1	3	5	0.0	false	0.0
HepG2	TARDBP_1-SUPV3L1_3-interaction-shap	interaction	SUPV3L1-TARDBP	TARDBP	1	SUPV3L1	3	9	0.0	false	0.0
HepG2	TARDBP_1-TAF15_3-interaction-shap	interaction	TAF15-TARDBP	TARDBP	1	TAF15	3	20	0.0	false	0.0
HepG2	TARDBP_1-TRA2A_3-interaction-shap	interaction	TARDBP-TRA2A	TARDBP	1	TRA2A	3	1	0.0	false	0.0
HepG2	TARDBP_1-U2AF2_3-interaction-shap	interaction	TARDBP-U2AF2	TARDBP	1	U2AF2	3	40	0.0	false	0.0
HepG2	PPIG_1-ZC3H11A_2-interaction-shap	interaction	PPIG-ZC3H11A	PPIG	1	ZC3H11A	2	34	0.0	false	0.0
HepG2	PPIG_1-XRN2_2-interaction-shap	interaction	PPIG-XRN2	PPIG	1	XRN2	2	88	0.0	false	0.0
HepG2	TIA1_1-BUD13_3-interaction-shap	interaction	BUD13-TIA1	TIA1	1	BUD13	3	17	0.0	false	0.0
HepG2	TIA1_1-DKC1_3-interaction-shap	interaction	DKC1-TIA1	TIA1	1	DKC1	3	1	0.0	false	0.0
HepG2	TIA1_1-EFTUD2_3-interaction-shap	interaction	EFTUD2-TIA1	TIA1	1	EFTUD2	3	6	0.0	false	0.0
HepG2	TIA1_1-EIF3H_3-interaction-shap	interaction	EIF3H-TIA1	TIA1	1	EIF3H	3	2	0.0	false	0.0
HepG2	TIA1_1-G3BP1_3-interaction-shap	interaction	G3BP1-TIA1	TIA1	1	G3BP1	3	10	0.0	false	0.0
HepG2	TIA1_1-HNRNPK_3-interaction-shap	interaction	HNRNPK-TIA1	TIA1	1	HNRNPK	3	2	0.0	false	0.0
HepG2	TIA1_1-IGF2BP1_3-interaction-shap	interaction	IGF2BP1-TIA1	TIA1	1	IGF2BP1	3	7	0.0	false	0.0
HepG2	TIA1_1-IGF2BP3_3-interaction-shap	interaction	IGF2BP3-TIA1	TIA1	1	IGF2BP3	3	14	0.0	false	0.0
HepG2	TIA1_1-LARP4_3-interaction-shap	interaction	LARP4-TIA1	TIA1	1	LARP4	3	1	0.0	false	0.0
HepG2	TIA1_1-LARP7_3-interaction-shap	interaction	LARP7-TIA1	TIA1	1	LARP7	3	3	0.0	false	0.0
HepG2	TIA1_1-LIN28B_3-interaction-shap	interaction	LIN28B-TIA1	TIA1	1	LIN28B	3	5	0.0	false	0.0
HepG2	TIA1_1-NOLC1_3-interaction-shap	interaction	NOLC1-TIA1	TIA1	1	NOLC1	3	5	0.0	false	0.0
HepG2	TIA1_1-PCBP1_3-interaction-shap	interaction	PCBP1-TIA1	TIA1	1	PCBP1	3	1	0.0	false	0.0
HepG2	TIA1_1-PCBP2_3-interaction-shap	interaction	PCBP2-TIA1	TIA1	1	PCBP2	3	1	0.0	false	0.0
HepG2	TIA1_1-PPIG_3-interaction-shap	interaction	PPIG-TIA1	TIA1	1	PPIG	3	36	0.0	false	0.0
HepG2	TIA1_1-PTBP1_3-interaction-shap	interaction	PTBP1-TIA1	TIA1	1	PTBP1	3	1	0.0	false	0.0
HepG2	TIA1_1-RBM15_3-interaction-shap	interaction	RBM15-TIA1	TIA1	1	RBM15	3	7	0.0	false	0.0
HepG2	PPIG_1-U2AF2_2-interaction-shap	interaction	PPIG-U2AF2	PPIG	1	U2AF2	2	222	0.0	false	0.0
HepG2	TIA1_1-RPS3_3-interaction-shap	interaction	RPS3-TIA1	TIA1	1	RPS3	3	22	0.0	false	0.0
HepG2	TIA1_1-SF3A3_3-interaction-shap	interaction	SF3A3-TIA1	TIA1	1	SF3A3	3	12	0.0	false	0.0
HepG2	TIA1_1-SF3B4_3-interaction-shap	interaction	SF3B4-TIA1	TIA1	1	SF3B4	3	11	0.0	false	0.0
HepG2	TIA1_1-SRSF1_3-interaction-shap	interaction	SRSF1-TIA1	TIA1	1	SRSF1	3	12	0.0	false	0.0
HepG2	TIA1_1-SUB1_3-interaction-shap	interaction	SUB1-TIA1	TIA1	1	SUB1	3	1	0.0	false	0.0
HepG2	TIA1_1-TIAL1_3-interaction-shap	interaction	TIA1-TIAL1	TIA1	1	TIAL1	3	13	0.0	false	0.0
HepG2	TIA1_1-TRA2A_3-interaction-shap	interaction	TIA1-TRA2A	TIA1	1	TRA2A	3	3	0.0	false	0.0
HepG2	TIA1_1-U2AF1_3-interaction-shap	interaction	TIA1-U2AF1	TIA1	1	U2AF1	3	3	0.0	false	0.0
HepG2	TIA1_1-U2AF2_3-interaction-shap	interaction	TIA1-U2AF2	TIA1	1	U2AF2	3	14	0.0	false	0.0
HepG2	TIA1_1-UCHL5_3-interaction-shap	interaction	TIA1-UCHL5	TIA1	1	UCHL5	3	10	0.0	false	0.0
HepG2	TIAL1_1-BUD13_3-interaction-shap	interaction	BUD13-TIAL1	TIAL1	1	BUD13	3	22	0.0	false	0.0
HepG2	TIAL1_1-CSTF2T_3-interaction-shap	interaction	CSTF2T-TIAL1	TIAL1	1	CSTF2T	3	1	0.0	false	0.0
HepG2	TIAL1_1-DDX3X_3-interaction-shap	interaction	DDX3X-TIAL1	TIAL1	1	DDX3X	3	2	0.0	false	0.0
HepG2	TIAL1_1-EFTUD2_3-interaction-shap	interaction	EFTUD2-TIAL1	TIAL1	1	EFTUD2	3	20	0.0	false	0.0
HepG2	TIAL1_1-EIF3H_3-interaction-shap	interaction	EIF3H-TIAL1	TIAL1	1	EIF3H	3	16	0.0	false	0.0
HepG2	TIAL1_1-G3BP1_3-interaction-shap	interaction	G3BP1-TIAL1	TIAL1	1	G3BP1	3	32	0.0	false	0.0
HepG2	TIAL1_1-HNRNPK_3-interaction-shap	interaction	HNRNPK-TIAL1	TIAL1	1	HNRNPK	3	2	0.0	false	0.0
HepG2	TIAL1_1-IGF2BP1_3-interaction-shap	interaction	IGF2BP1-TIAL1	TIAL1	1	IGF2BP1	3	3	0.0	false	0.0
HepG2	TIAL1_1-IGF2BP3_3-interaction-shap	interaction	IGF2BP3-TIAL1	TIAL1	1	IGF2BP3	3	5	0.0	false	0.0
HepG2	TIAL1_1-LARP4_3-interaction-shap	interaction	LARP4-TIAL1	TIAL1	1	LARP4	3	7	0.0	false	0.0
HepG2	PPIG_1-UTP18_2-interaction-shap	interaction	PPIG-UTP18	PPIG	1	UTP18	2	19	0.0	false	0.0
HepG2	TIAL1_1-NOLC1_3-interaction-shap	interaction	NOLC1-TIAL1	TIAL1	1	NOLC1	3	5	0.0	false	0.0
HepG2	TIAL1_1-PCBP1_3-interaction-shap	interaction	PCBP1-TIAL1	TIAL1	1	PCBP1	3	2	0.0	false	0.0
HepG2	TIAL1_1-PCBP2_3-interaction-shap	interaction	PCBP2-TIAL1	TIAL1	1	PCBP2	3	1	0.0	false	0.0
HepG2	TIAL1_1-PPIG_3-interaction-shap	interaction	PPIG-TIAL1	TIAL1	1	PPIG	3	50	0.0	false	0.0
HepG2	TIAL1_1-PRPF4_3-interaction-shap	interaction	PRPF4-TIAL1	TIAL1	1	PRPF4	3	3	0.0	false	0.0
HepG2	TIAL1_1-RBFOX2_3-interaction-shap	interaction	RBFOX2-TIAL1	TIAL1	1	RBFOX2	3	14	0.0	false	0.0
HepG2	TIAL1_1-RBM15_3-interaction-shap	interaction	RBM15-TIAL1	TIAL1	1	RBM15	3	10	0.0	false	0.0
HepG2	TIAL1_1-RPS3_3-interaction-shap	interaction	RPS3-TIAL1	TIAL1	1	RPS3	3	15	0.0	false	0.0
HepG2	TIAL1_1-SF3A3_3-interaction-shap	interaction	SF3A3-TIAL1	TIAL1	1	SF3A3	3	19	0.0	false	0.0
HepG2	TIAL1_1-SF3B4_3-interaction-shap	interaction	SF3B4-TIAL1	TIAL1	1	SF3B4	3	42	0.0	false	0.0
HepG2	TIAL1_1-SRSF1_3-interaction-shap	interaction	SRSF1-TIAL1	TIAL1	1	SRSF1	3	35	0.0	false	0.0
HepG2	TIAL1_1-SRSF7_3-interaction-shap	interaction	SRSF7-TIAL1	TIAL1	1	SRSF7	3	4	0.0	false	0.0
HepG2	TIAL1_1-SUB1_3-interaction-shap	interaction	SUB1-TIAL1	TIAL1	1	SUB1	3	6	0.0	false	0.0
HepG2	TIAL1_1-SUGP2_3-interaction-shap	interaction	SUGP2-TIAL1	TIAL1	1	SUGP2	3	3	0.0	false	0.0
HepG2	TIAL1_1-TARDBP_3-interaction-shap	interaction	TARDBP-TIAL1	TIAL1	1	TARDBP	3	3	0.0	false	0.0
HepG2	TIAL1_1-TIA1_3-interaction-shap	interaction	TIA1-TIAL1	TIAL1	1	TIA1	3	9	0.0	false	0.0
HepG2	TIAL1_1-TRA2A_3-interaction-shap	interaction	TIAL1-TRA2A	TIAL1	1	TRA2A	3	15	0.0	false	0.0
HepG2	TIAL1_1-U2AF2_3-interaction-shap	interaction	TIAL1-U2AF2	TIAL1	1	U2AF2	3	34	0.0	false	0.0
HepG2	TIAL1_1-UCHL5_3-interaction-shap	interaction	TIAL1-UCHL5	TIAL1	1	UCHL5	3	26	0.0	false	0.0
HepG2	TRA2A_1-AKAP1_3-interaction-shap	interaction	AKAP1-TRA2A	TRA2A	1	AKAP1	3	17	0.0	false	0.0
HepG2	TRA2A_1-BUD13_3-interaction-shap	interaction	BUD13-TRA2A	TRA2A	1	BUD13	3	56	0.0	false	0.0
HepG2	TRA2A_1-CSTF2T_3-interaction-shap	interaction	CSTF2T-TRA2A	TRA2A	1	CSTF2T	3	1	0.0	false	0.0
HepG2	TRA2A_1-DKC1_3-interaction-shap	interaction	DKC1-TRA2A	TRA2A	1	DKC1	3	4	0.0	false	0.0
HepG2	TRA2A_1-EFTUD2_3-interaction-shap	interaction	EFTUD2-TRA2A	TRA2A	1	EFTUD2	3	70	0.0	false	0.0
HepG2	TRA2A_1-EIF3D_3-interaction-shap	interaction	EIF3D-TRA2A	TRA2A	1	EIF3D	3	5	0.0	false	0.0
HepG2	TRA2A_1-EIF3H_3-interaction-shap	interaction	EIF3H-TRA2A	TRA2A	1	EIF3H	3	4	0.0	false	0.0
HepG2	TRA2A_1-FAM120A_3-interaction-shap	interaction	FAM120A-TRA2A	TRA2A	1	FAM120A	3	1	0.0	false	0.0
HepG2	TRA2A_1-FASTKD2_3-interaction-shap	interaction	FASTKD2-TRA2A	TRA2A	1	FASTKD2	3	4	0.0	false	0.0
HepG2	TRA2A_1-FXR2_3-interaction-shap	interaction	FXR2-TRA2A	TRA2A	1	FXR2	3	145	0.0	false	0.0
HepG2	TRA2A_1-G3BP1_3-interaction-shap	interaction	G3BP1-TRA2A	TRA2A	1	G3BP1	3	42	0.0	false	0.0
HepG2	TRA2A_1-GTF2F1_3-interaction-shap	interaction	GTF2F1-TRA2A	TRA2A	1	GTF2F1	3	1	0.0	false	0.0
HepG2	TRA2A_1-HNRNPC_3-interaction-shap	interaction	HNRNPC-TRA2A	TRA2A	1	HNRNPC	3	2	0.0	false	0.0
HepG2	TRA2A_1-HNRNPK_3-interaction-shap	interaction	HNRNPK-TRA2A	TRA2A	1	HNRNPK	3	4	0.0	false	0.0
