Cell Line	Column	Column Type	Sorted RBP Pair	RBP 1	Position 1	RBP 2	Position 2	# UBPs - Signed-Local-SHAP-Mean-Bound-Only	Value - Signed-Local-SHAP-Mean-Bound-Only	PPI	Abs. SHAP Value
HepG2	BUD13_3-EFTUD2_4-interaction-shap	interaction	BUD13-EFTUD2	BUD13	3	EFTUD2	4	870	-0.32880333065986633	true	0.32880333065986633
HepG2	RPS3_3-PRPF8_4-interaction-shap	interaction	PRPF8-RPS3	RPS3	3	PRPF8	4	1870	-0.32604512572288513	false	0.32604512572288513
HepG2	SUGP2_4-U2AF2_5-interaction-shap	interaction	SUGP2-U2AF2	SUGP2	4	U2AF2	5	8	0.3243553042411804	false	0.3243553042411804
HepG2	G3BP1_3-PRPF8_4-interaction-shap	interaction	G3BP1-PRPF8	G3BP1	3	PRPF8	4	1545	-0.32290178537368774	false	0.32290178537368774
HepG2	PRPF8_3-GRWD1_6-interaction-shap	interaction	GRWD1-PRPF8	PRPF8	3	GRWD1	6	657	-0.31863588094711304	false	0.31863588094711304
HepG2	GRWD1_1-IGF2BP1_4-interaction-shap	interaction	GRWD1-IGF2BP1	GRWD1	1	IGF2BP1	4	93	-0.3132295310497284	false	0.3132295310497284
HepG2	EFTUD2_2-HNRNPC_4-interaction-shap	interaction	EFTUD2-HNRNPC	EFTUD2	2	HNRNPC	4	22	0.30849364399909973	false	0.30849364399909973
HepG2	DDX3X_3-G3BP1_4-interaction-shap	interaction	DDX3X-G3BP1	DDX3X	3	G3BP1	4	76	-0.30650290846824646	false	0.30650290846824646
HepG2	SF3B4_4-PPIG_6-interaction-shap	interaction	PPIG-SF3B4	SF3B4	4	PPIG	6	253	0.3062613904476166	false	0.3062613904476166
HepG2	BUD13_3-RBM22_3-interaction-shap	interaction	BUD13-RBM22	BUD13	3	RBM22	3	44	0.3055383861064911	true	0.3055383861064911
HepG2	QKI_3-PRPF8_4-interaction-shap	interaction	PRPF8-QKI	QKI	3	PRPF8	4	151	-0.3040428161621094	false	0.3040428161621094
HepG2	GRWD1_2-IGF2BP1_4-interaction-shap	interaction	GRWD1-IGF2BP1	GRWD1	2	IGF2BP1	4	114	-0.30158647894859314	false	0.30158647894859314
HepG2	U2AF1_2-U2AF2_2-interaction-shap	interaction	U2AF1-U2AF2	U2AF1	2	U2AF2	2	164	-0.2977565824985504	true	0.2977565824985504
HepG2	DDX3X_4-RBFOX2_4-interaction-shap	interaction	DDX3X-RBFOX2	DDX3X	4	RBFOX2	4	116	0.29279160499572754	false	0.29279160499572754
HepG2	KHSRP_2-PRPF8_5-interaction-shap	interaction	KHSRP-PRPF8	KHSRP	2	PRPF8	5	61	0.29169419407844543	false	0.29169419407844543
HepG2	DDX3X_1-TRA2A_5-interaction-shap	interaction	DDX3X-TRA2A	DDX3X	1	TRA2A	5	48	-0.2914459705352783	false	0.2914459705352783
HepG2	RPS3_3-AQR_4-interaction-shap	interaction	AQR-RPS3	RPS3	3	AQR	4	1605	-0.28980740904808044	false	0.28980740904808044
HepG2	LIN28B_3-SF3B4_5-interaction-shap	interaction	LIN28B-SF3B4	LIN28B	3	SF3B4	5	214	-0.2885938882827759	false	0.2885938882827759
HepG2	QKI_4-RBFOX2_4-interaction-shap	interaction	QKI-RBFOX2	QKI	4	RBFOX2	4	51	0.2875877320766449	false	0.2875877320766449
HepG2	RPS3_3-SND1_4-interaction-shap	interaction	RPS3-SND1	RPS3	3	SND1	4	1890	-0.286432683467865	false	0.286432683467865
HepG2	DGCR8_3-U2AF2_5-interaction-shap	interaction	DGCR8-U2AF2	DGCR8	3	U2AF2	5	25	0.28338417410850525	false	0.28338417410850525
HepG2	BUD13_3-GTF2F1_3-interaction-shap	interaction	BUD13-GTF2F1	BUD13	3	GTF2F1	3	184	-0.2789795696735382	false	0.2789795696735382
HepG2	BUD13_5-RPS3_5-interaction-shap	interaction	BUD13-RPS3	BUD13	5	RPS3	5	377	-0.27747464179992676	false	0.27747464179992676
HepG2	DDX3X_5-LIN28B_6-interaction-shap	interaction	DDX3X-LIN28B	DDX3X	5	LIN28B	6	63	0.27732962369918823	false	0.27732962369918823
HepG2	HNRNPC_3-BCLAF1_5-interaction-shap	interaction	BCLAF1-HNRNPC	HNRNPC	3	BCLAF1	5	21	-0.2752942144870758	false	0.2752942144870758
HepG2	DGCR8_1-XRN2_1-interaction-shap	interaction	DGCR8-XRN2	DGCR8	1	XRN2	1	121	0.27463215589523315	false	0.27463215589523315
HepG2	PRPF8_4-HNRNPK_6-interaction-shap	interaction	HNRNPK-PRPF8	PRPF8	4	HNRNPK	6	225	-0.2723686993122101	false	0.2723686993122101
HepG2	AQR_3-DDX3X_4-interaction-shap	interaction	AQR-DDX3X	AQR	3	DDX3X	4	346	-0.2667665183544159	false	0.2667665183544159
HepG2	BUD13_3-PPIG_4-interaction-shap	interaction	BUD13-PPIG	BUD13	3	PPIG	4	1721	-0.26631757616996765	false	0.26631757616996765
HepG2	PTBP1_3-PRPF8_4-interaction-shap	interaction	PRPF8-PTBP1	PTBP1	3	PRPF8	4	58	0.26507696509361267	false	0.26507696509361267
HepG2	RBM22_2-QKI_3-interaction-shap	interaction	QKI-RBM22	RBM22	2	QKI	3	52	0.26299920678138733	false	0.26299920678138733
HepG2	SND1_2-U2AF2_5-interaction-shap	interaction	SND1-U2AF2	SND1	2	U2AF2	5	160	-0.2626337707042694	false	0.2626337707042694
HepG2	SF3B4_3-SRSF1_4-interaction-shap	interaction	SF3B4-SRSF1	SF3B4	3	SRSF1	4	347	-0.26020458340644836	false	0.26020458340644836
HepG2	LARP4_4-RPS3_4-interaction-shap	interaction	LARP4-RPS3	LARP4	4	RPS3	4	747	-0.2597867548465729	false	0.2597867548465729
HepG2	RBM5_3-U2AF2_5-interaction-shap	interaction	RBM5-U2AF2	RBM5	3	U2AF2	5	215	-0.25949737429618835	false	0.25949737429618835
HepG2	DDX3X_2-NKRF_2-interaction-shap	interaction	DDX3X-NKRF	DDX3X	2	NKRF	2	258	0.2587779462337494	false	0.2587779462337494
HepG2	PRPF8_1-BCLAF1_6-interaction-shap	interaction	BCLAF1-PRPF8	PRPF8	1	BCLAF1	6	360	-0.25877609848976135	false	0.25877609848976135
HepG2	DROSHA_1-PRPF8_2-interaction-shap	interaction	DROSHA-PRPF8	DROSHA	1	PRPF8	2	177	0.258149117231369	false	0.258149117231369
HepG2	PRPF8_2-ZC3H11A_6-interaction-shap	interaction	PRPF8-ZC3H11A	PRPF8	2	ZC3H11A	6	271	-0.25812920928001404	false	0.25812920928001404
HepG2	SRSF1_3-PRPF8_4-interaction-shap	interaction	PRPF8-SRSF1	SRSF1	3	PRPF8	4	444	-0.25788867473602295	false	0.25788867473602295
HepG2	DDX3X_3-BUD13_5-interaction-shap	interaction	BUD13-DDX3X	DDX3X	3	BUD13	5	238	-0.25712698698043823	false	0.25712698698043823
HepG2	PRPF8_4-IGF2BP1_5-interaction-shap	interaction	IGF2BP1-PRPF8	PRPF8	4	IGF2BP1	5	403	-0.2563035786151886	false	0.2563035786151886
HepG2	BCLAF1_4-DDX3X_5-interaction-shap	interaction	BCLAF1-DDX3X	BCLAF1	4	DDX3X	5	8	0.25536537170410156	false	0.25536537170410156
HepG2	U2AF2_3-KHSRP_4-interaction-shap	interaction	KHSRP-U2AF2	U2AF2	3	KHSRP	4	306	-0.2548348605632782	false	0.2548348605632782
HepG2	DDX3X_6-PPIG_6-interaction-shap	interaction	DDX3X-PPIG	DDX3X	6	PPIG	6	114	0.25451070070266724	false	0.25451070070266724
HepG2	DGCR8_1-HNRNPM_4-interaction-shap	interaction	DGCR8-HNRNPM	DGCR8	1	HNRNPM	4	2	0.25294309854507446	false	0.25294309854507446
HepG2	SRSF1_2-PPIG_5-interaction-shap	interaction	PPIG-SRSF1	SRSF1	2	PPIG	5	717	0.2494770586490631	false	0.2494770586490631
HepG2	SF3B4_1-XPO5_3-interaction-shap	interaction	SF3B4-XPO5	SF3B4	1	XPO5	3	95	0.24932445585727692	false	0.24932445585727692
HepG2	U2AF2_2-EIF3D_6-interaction-shap	interaction	EIF3D-U2AF2	U2AF2	2	EIF3D	6	10	0.24907954037189484	false	0.24907954037189484
HepG2	BCLAF1_3-SF3B4_3-interaction-shap	interaction	BCLAF1-SF3B4	BCLAF1	3	SF3B4	3	414	-0.2486678808927536	false	0.2486678808927536
HepG2	NKRF_2-U2AF2_5-interaction-shap	interaction	NKRF-U2AF2	NKRF	2	U2AF2	5	70	-0.24837064743041992	false	0.24837064743041992
HepG2	TARDBP_3-IGF2BP1_4-interaction-shap	interaction	IGF2BP1-TARDBP	TARDBP	3	IGF2BP1	4	8	-0.24740594625473022	false	0.24740594625473022
HepG2	U2AF1_4-PRPF8_6-interaction-shap	interaction	PRPF8-U2AF1	U2AF1	4	PRPF8	6	240	0.2460387498140335	false	0.2460387498140335
HepG2	HNRNPC_3-BCLAF1_6-interaction-shap	interaction	BCLAF1-HNRNPC	HNRNPC	3	BCLAF1	6	50	-0.24562183022499084	false	0.24562183022499084
HepG2	HNRNPK_1-PRPF8_4-interaction-shap	interaction	HNRNPK-PRPF8	HNRNPK	1	PRPF8	4	335	-0.24496257305145264	false	0.24496257305145264
HepG2	LIN28B_2-U2AF2_3-interaction-shap	interaction	LIN28B-U2AF2	LIN28B	2	U2AF2	3	112	-0.24349044263362885	false	0.24349044263362885
HepG2	U2AF2_3-SUB1_6-interaction-shap	interaction	SUB1-U2AF2	U2AF2	3	SUB1	6	164	-0.24110642075538635	false	0.24110642075538635
HepG2	AGGF1_3-XPO5_3-interaction-shap	interaction	AGGF1-XPO5	AGGF1	3	XPO5	3	13	0.24084216356277466	false	0.24084216356277466
HepG2	U2AF1_2-SF3B4_5-interaction-shap	interaction	SF3B4-U2AF1	U2AF1	2	SF3B4	5	179	0.23954226076602936	false	0.23954226076602936
HepG2	G3BP1_3-LIN28B_4-interaction-shap	interaction	G3BP1-LIN28B	G3BP1	3	LIN28B	4	115	-0.23832720518112183	false	0.23832720518112183
HepG2	PPIG_4-RBFOX2_4-interaction-shap	interaction	PPIG-RBFOX2	PPIG	4	RBFOX2	4	467	-0.23773698508739471	false	0.23773698508739471
HepG2	NCBP2_2-DDX3X_5-interaction-shap	interaction	DDX3X-NCBP2	NCBP2	2	DDX3X	5	119	0.2373720109462738	false	0.2373720109462738
HepG2	DKC1_4-PRPF8_4-interaction-shap	interaction	DKC1-PRPF8	DKC1	4	PRPF8	4	170	-0.23718446493148804	false	0.23718446493148804
HepG2	SF3A3_3-SF3B4_5-interaction-shap	interaction	SF3A3-SF3B4	SF3A3	3	SF3B4	5	2091	-0.2362639307975769	false	0.2362639307975769
HepG2	BUD13_3-PRPF4_3-interaction-shap	interaction	BUD13-PRPF4	BUD13	3	PRPF4	3	755	-0.23461109399795532	false	0.23461109399795532
HepG2	DDX3X_2-TRA2A_5-interaction-shap	interaction	DDX3X-TRA2A	DDX3X	2	TRA2A	5	81	-0.23191410303115845	false	0.23191410303115845
HepG2	HNRNPM_3-DDX3X_4-interaction-shap	interaction	DDX3X-HNRNPM	HNRNPM	3	DDX3X	4	27	0.22983159124851227	false	0.22983159124851227
HepG2	PTBP1_4-SF3B4_5-interaction-shap	interaction	PTBP1-SF3B4	PTBP1	4	SF3B4	5	61	-0.22685420513153076	false	0.22685420513153076
HepG2	FASTKD2_2-SF3B4_5-interaction-shap	interaction	FASTKD2-SF3B4	FASTKD2	2	SF3B4	5	161	0.22376616299152374	false	0.22376616299152374
HepG2	U2AF2_3-BCLAF1_4-interaction-shap	interaction	BCLAF1-U2AF2	U2AF2	3	BCLAF1	4	1431	-0.22354024648666382	false	0.22354024648666382
HepG2	GRWD1_3-SF3B4_3-interaction-shap	interaction	GRWD1-SF3B4	GRWD1	3	SF3B4	3	1103	-0.2232426255941391	false	0.2232426255941391
HepG2	BUD13_3-PPIG_3-interaction-shap	interaction	BUD13-PPIG	BUD13	3	PPIG	3	1807	-0.22302617132663727	false	0.22302617132663727
HepG2	ILF3_4-RBM22_4-interaction-shap	interaction	ILF3-RBM22	ILF3	4	RBM22	4	21	0.22238227725028992	false	0.22238227725028992
HepG2	LIN28B_3-GRWD1_5-interaction-shap	interaction	GRWD1-LIN28B	LIN28B	3	GRWD1	5	132	-0.22232259809970856	false	0.22232259809970856
HepG2	RPS3_3-GRWD1_4-interaction-shap	interaction	GRWD1-RPS3	RPS3	3	GRWD1	4	259	-0.22103865444660187	false	0.22103865444660187
HepG2	SF3B4_3-PPIG_4-interaction-shap	interaction	PPIG-SF3B4	SF3B4	3	PPIG	4	3043	-0.2209039032459259	false	0.2209039032459259
HepG2	AQR_1-LIN28B_3-interaction-shap	interaction	AQR-LIN28B	AQR	1	LIN28B	3	298	-0.21878811717033386	false	0.21878811717033386
HepG2	G3BP1_1-IGF2BP1_1-interaction-shap	interaction	G3BP1-IGF2BP1	G3BP1	1	IGF2BP1	1	52	0.2163778692483902	false	0.2163778692483902
HepG2	U2AF2_3-ZNF800_5-interaction-shap	interaction	U2AF2-ZNF800	U2AF2	3	ZNF800	5	215	-0.2145439088344574	false	0.2145439088344574
HepG2	PRPF8_4-G3BP1_6-interaction-shap	interaction	G3BP1-PRPF8	PRPF8	4	G3BP1	6	1518	0.21332259476184845	false	0.21332259476184845
HepG2	RPS3_3-PRPF8_5-interaction-shap	interaction	PRPF8-RPS3	RPS3	3	PRPF8	5	285	-0.21293136477470398	false	0.21293136477470398
HepG2	PABPN1_4-SF3B4_5-interaction-shap	interaction	PABPN1-SF3B4	PABPN1	4	SF3B4	5	600	-0.21274973452091217	false	0.21274973452091217
HepG2	PRPF8_4-SF3A3_5-interaction-shap	interaction	PRPF8-SF3A3	PRPF8	4	SF3A3	5	4257	-0.21217700839042664	false	0.21217700839042664
HepG2	RPS3_1-IGF2BP3_5-interaction-shap	interaction	IGF2BP3-RPS3	RPS3	1	IGF2BP3	5	264	0.21093833446502686	false	0.21093833446502686
HepG2	U2AF2_4-PPIG_6-interaction-shap	interaction	PPIG-U2AF2	U2AF2	4	PPIG	6	327	0.20997701585292816	true	0.20997701585292816
HepG2	IGF2BP1_2-HNRNPL_6-interaction-shap	interaction	HNRNPL-IGF2BP1	IGF2BP1	2	HNRNPL	6	6	-0.20904920995235443	true	0.20904920995235443
HepG2	CSTF2T_3-RBFOX2_3-interaction-shap	interaction	CSTF2T-RBFOX2	CSTF2T	3	RBFOX2	3	169	0.20763638615608215	false	0.20763638615608215
HepG2	PRPF8_4-QKI_5-interaction-shap	interaction	PRPF8-QKI	PRPF8	4	QKI	5	183	-0.2072666585445404	false	0.2072666585445404
HepG2	RPS3_4-SUB1_4-interaction-shap	interaction	RPS3-SUB1	RPS3	4	SUB1	4	132	-0.20718233287334442	false	0.20718233287334442
HepG2	PPIG_3-U2AF2_3-interaction-shap	interaction	PPIG-U2AF2	PPIG	3	U2AF2	3	980	-0.20658724009990692	true	0.20658724009990692
HepG2	IGF2BP1_5-U2AF2_5-interaction-shap	interaction	IGF2BP1-U2AF2	IGF2BP1	5	U2AF2	5	124	-0.20578478276729584	false	0.20578478276729584
HepG2	DDX3X_2-DDX55_2-interaction-shap	interaction	DDX3X-DDX55	DDX3X	2	DDX55	2	139	0.20548351109027863	false	0.20548351109027863
HepG2	LIN28B_2-GRWD1_5-interaction-shap	interaction	GRWD1-LIN28B	LIN28B	2	GRWD1	5	147	-0.20534053444862366	false	0.20534053444862366
HepG2	LIN28B_4-SND1_4-interaction-shap	interaction	LIN28B-SND1	LIN28B	4	SND1	4	479	-0.20435594022274017	false	0.20435594022274017
HepG2	LARP4_4-PRPF8_4-interaction-shap	interaction	LARP4-PRPF8	LARP4	4	PRPF8	4	648	-0.20116887986660004	false	0.20116887986660004
HepG2	PRPF8_2-DDX3X_5-interaction-shap	interaction	DDX3X-PRPF8	PRPF8	2	DDX3X	5	339	0.1974785029888153	false	0.1974785029888153
HepG2	LARP4_1-PRPF8_2-interaction-shap	interaction	LARP4-PRPF8	LARP4	1	PRPF8	2	799	0.1967928260564804	false	0.1967928260564804
HepG2	NOLC1_1-LIN28B_4-interaction-shap	interaction	LIN28B-NOLC1	NOLC1	1	LIN28B	4	225	-0.1960049569606781	false	0.1960049569606781
HepG2	RBM22_2-RPS3_4-interaction-shap	interaction	RBM22-RPS3	RBM22	2	RPS3	4	418	0.19592545926570892	false	0.19592545926570892
HepG2	U2AF2_5-QKI_6-interaction-shap	interaction	QKI-U2AF2	U2AF2	5	QKI	6	52	-0.1958523988723755	false	0.1958523988723755
HepG2	RBM22_2-HNRNPC_3-interaction-shap	interaction	HNRNPC-RBM22	RBM22	2	HNRNPC	3	7	0.19356124103069305	false	0.19356124103069305
HepG2	SUB1_3-PRPF8_4-interaction-shap	interaction	PRPF8-SUB1	SUB1	3	PRPF8	4	471	-0.19324752688407898	false	0.19324752688407898
HepG2	IGF2BP1_3-TARDBP_3-interaction-shap	interaction	IGF2BP1-TARDBP	IGF2BP1	3	TARDBP	3	21	-0.19223929941654205	false	0.19223929941654205
HepG2	CDC40_4-IGF2BP1_4-interaction-shap	interaction	CDC40-IGF2BP1	CDC40	4	IGF2BP1	4	22	-0.1920003592967987	false	0.1920003592967987
HepG2	IGF2BP1_4-LIN28B_4-interaction-shap	interaction	IGF2BP1-LIN28B	IGF2BP1	4	LIN28B	4	58	-0.19167757034301758	false	0.19167757034301758
HepG2	PPIG_4-RBM22_4-interaction-shap	interaction	PPIG-RBM22	PPIG	4	RBM22	4	1074	-0.19066090881824493	false	0.19066090881824493
HepG2	U2AF1_3-PRPF8_4-interaction-shap	interaction	PRPF8-U2AF1	U2AF1	3	PRPF8	4	453	-0.19027090072631836	false	0.19027090072631836
