Cell Line	Column	Column Type	Sorted RBP Pair	RBP 1	Position 1	RBP 2	Position 2	# UBPs - Signed-Local-SHAP-Mean-Bound-Only	Value - Signed-Local-SHAP-Mean-Bound-Only	PPI	Abs. SHAP Value
HepG2	DDX3X_1-G3BP1_6-interaction-shap	interaction	DDX3X-G3BP1	DDX3X	1	G3BP1	6	342	-0.23607461154460907	false	0.23607461154460907
HepG2	NKRF_2-U2AF2_5-interaction-shap	interaction	NKRF-U2AF2	NKRF	2	U2AF2	5	70	-0.2340976446866989	false	0.2340976446866989
HepG2	DDX3X_2-LARP4_6-interaction-shap	interaction	DDX3X-LARP4	DDX3X	2	LARP4	6	519	0.2303367257118225	false	0.2303367257118225
HepG2	U2AF2_3-SF3A3_6-interaction-shap	interaction	SF3A3-U2AF2	U2AF2	3	SF3A3	6	18	-0.2274988293647766	false	0.2274988293647766
HepG2	LIN28B_2-U2AF1_3-interaction-shap	interaction	LIN28B-U2AF1	LIN28B	2	U2AF1	3	32	-0.2263939082622528	false	0.2263939082622528
HepG2	CSTF2T_4-RBM22_6-interaction-shap	interaction	CSTF2T-RBM22	CSTF2T	4	RBM22	6	71	-0.22551117837429047	false	0.22551117837429047
HepG2	HNRNPM_2-U2AF2_5-interaction-shap	interaction	HNRNPM-U2AF2	HNRNPM	2	U2AF2	5	56	-0.22443729639053345	false	0.22443729639053345
HepG2	SRSF1_4-DDX3X_6-interaction-shap	interaction	DDX3X-SRSF1	SRSF1	4	DDX3X	6	4	0.22183974087238312	false	0.22183974087238312
HepG2	DGCR8_3-U2AF2_5-interaction-shap	interaction	DGCR8-U2AF2	DGCR8	3	U2AF2	5	25	0.2216690629720688	false	0.2216690629720688
HepG2	PPIG_1-PTBP1_3-interaction-shap	interaction	PPIG-PTBP1	PPIG	1	PTBP1	3	65	0.22164425253868103	false	0.22164425253868103
HepG2	CSTF2_1-HLTF_2-interaction-shap	interaction	CSTF2-HLTF	CSTF2	1	HLTF	2	1	0.21823227405548096	false	0.21823227405548096
HepG2	RBFOX2_2-HNRNPL_6-interaction-shap	interaction	HNRNPL-RBFOX2	RBFOX2	2	HNRNPL	6	13	-0.21800470352172852	false	0.21800470352172852
HepG2	EFTUD2_5-RBM22_6-interaction-shap	interaction	EFTUD2-RBM22	EFTUD2	5	RBM22	6	481	-0.21626624464988708	false	0.21626624464988708
HepG2	RPS3_3-PRPF8_5-interaction-shap	interaction	PRPF8-RPS3	RPS3	3	PRPF8	5	291	-0.20956698060035706	false	0.20956698060035706
HepG2	LARP4_4-DDX3X_5-interaction-shap	interaction	DDX3X-LARP4	LARP4	4	DDX3X	5	155	0.20833131670951843	false	0.20833131670951843
HepG2	DGCR8_3-SF3A3_6-interaction-shap	interaction	DGCR8-SF3A3	DGCR8	3	SF3A3	6	7	-0.2075800895690918	false	0.2075800895690918
HepG2	DDX6_3-XPO5_5-interaction-shap	interaction	DDX6-XPO5	DDX6	3	XPO5	5	26	-0.20689809322357178	false	0.20689809322357178
HepG2	ILF3_4-SRSF1_6-interaction-shap	interaction	ILF3-SRSF1	ILF3	4	SRSF1	6	4	0.2063581794500351	false	0.2063581794500351
HepG2	PTBP1_2-SF3B4_5-interaction-shap	interaction	PTBP1-SF3B4	PTBP1	2	SF3B4	5	107	-0.20599623024463654	false	0.20599623024463654
HepG2	G3BP1_3-RBFOX2_5-interaction-shap	interaction	G3BP1-RBFOX2	G3BP1	3	RBFOX2	5	28	-0.2057858258485794	false	0.2057858258485794
HepG2	BUD13_1-HNRNPC_6-interaction-shap	interaction	BUD13-HNRNPC	BUD13	1	HNRNPC	6	10	-0.20546719431877136	false	0.20546719431877136
HepG2	U2AF2_1-HLTF_6-interaction-shap	interaction	HLTF-U2AF2	U2AF2	1	HLTF	6	25	0.20440255105495453	false	0.20440255105495453
