Cell Line	Data Mode	Feature	Zero Cutoff	% Non Zero
HepG2	Unique-Binding	PTBP1_3_shap	1e-08	100.0
HepG2	Unique-Binding	PTBP1_3_shap	1e-07	100.0
HepG2	Unique-Binding	PTBP1_3_shap	1e-06	100.0
HepG2	Unique-Binding	PTBP1_3_shap	1e-05	100.0
HepG2	Unique-Binding	PTBP1_3_shap	0.0001	100.0
HepG2	Unique-Binding	PTBP1_3_shap	0.001	100.0
HepG2	Unique-Binding	PTBP1_3_shap	0.01	0.44148243373534735
HepG2	Unique-Binding	PTBP1_3_shap	0.05	0.44148243373534735
HepG2	Unique-Binding	PTBP1_3_shap	0.1	0.44148243373534735
HepG2	Unique-Binding	QKI_3_shap	1e-10	100.0
HepG2	Unique-Binding	QKI_3_shap	1e-09	100.0
HepG2	Unique-Binding	QKI_3_shap	1e-08	99.9949254892674
HepG2	Unique-Binding	QKI_3_shap	1e-07	99.9949254892674
HepG2	Unique-Binding	QKI_3_shap	1e-06	99.9949254892674
HepG2	Unique-Binding	QKI_3_shap	1e-05	99.99323398568988
HepG2	Unique-Binding	QKI_3_shap	0.0001	99.96024966592805
HepG2	Unique-Binding	QKI_3_shap	0.001	99.29887176711378
HepG2	Unique-Binding	QKI_3_shap	0.01	0.7966981850166613
HepG2	Unique-Binding	QKI_3_shap	0.05	0.559041932373687
HepG2	Unique-Binding	QKI_3_shap	0.1	0.559041932373687
HepG2	Unique-Binding	RBFOX2_3_shap	1e-10	100.0
HepG2	Unique-Binding	RBFOX2_3_shap	1e-09	100.0
HepG2	Unique-Binding	RBFOX2_3_shap	1e-08	100.0
HepG2	Unique-Binding	RBFOX2_3_shap	1e-07	100.0
HepG2	Unique-Binding	RBFOX2_3_shap	1e-06	100.0
HepG2	Unique-Binding	RBFOX2_3_shap	1e-05	100.0
HepG2	Unique-Binding	RBFOX2_3_shap	0.0001	14.656878499298026
HepG2	Unique-Binding	RBFOX2_3_shap	0.001	13.120993250900725
HepG2	Unique-Binding	RBFOX2_3_shap	0.01	1.8234408565774116
HepG2	Unique-Binding	RBFOX2_3_shap	0.05	0.4930732928500144
HepG2	Unique-Binding	RBFOX2_3_shap	0.1	0.2824810974475211
HepG2	Unique-Binding	RBM15_3_shap	1e-10	0.0
HepG2	Unique-Binding	RBM15_3_shap	1e-09	0.0
HepG2	Unique-Binding	RBM15_3_shap	1e-08	0.0
HepG2	Unique-Binding	RBM15_3_shap	1e-07	0.0
HepG2	Unique-Binding	RBM15_3_shap	1e-06	0.0
HepG2	Unique-Binding	RBM15_3_shap	1e-05	0.0
HepG2	Unique-Binding	RBM15_3_shap	0.0001	0.0
HepG2	Unique-Binding	RBM15_3_shap	0.001	0.0
HepG2	Unique-Binding	RBM15_3_shap	0.01	0.0
HepG2	Unique-Binding	RBM15_3_shap	0.05	0.0
HepG2	Unique-Binding	RBM15_3_shap	0.1	0.0
HepG2	Unique-Binding	RBM22_3_shap	1e-10	100.0
HepG2	Unique-Binding	RBM22_3_shap	1e-09	100.0
HepG2	Unique-Binding	RBM22_3_shap	1e-08	100.0
HepG2	Unique-Binding	RBM22_3_shap	1e-07	100.0
HepG2	Unique-Binding	RBM22_3_shap	1e-06	100.0
HepG2	Unique-Binding	RBM22_3_shap	1e-05	100.0
HepG2	Unique-Binding	RBM22_3_shap	0.0001	100.0
HepG2	Unique-Binding	RBM22_3_shap	0.001	4.096821664777821
HepG2	Unique-Binding	RBM22_3_shap	0.01	0.20974644361372824
HepG2	Unique-Binding	RBM22_3_shap	0.05	0.20974644361372824
HepG2	Unique-Binding	RBM22_3_shap	0.1	0.20974644361372824
HepG2	Unique-Binding	RBM5_3_shap	1e-10	100.0
HepG2	Unique-Binding	RBM5_3_shap	1e-09	100.0
HepG2	Unique-Binding	RBM5_3_shap	1e-08	100.0
HepG2	Unique-Binding	RBM5_3_shap	1e-07	100.0
HepG2	Unique-Binding	RBM5_3_shap	1e-06	100.0
HepG2	Unique-Binding	RBM5_3_shap	1e-05	100.0
HepG2	Unique-Binding	RBM5_3_shap	0.0001	100.0
HepG2	Unique-Binding	RBM5_3_shap	0.001	97.76552377408278
HepG2	Unique-Binding	RBM5_3_shap	0.01	1.0614184949001166
HepG2	Unique-Binding	RBM5_3_shap	0.05	1.0614184949001166
HepG2	Unique-Binding	RBM5_3_shap	0.1	1.0614184949001166
HepG2	Unique-Binding	RPS3_3_shap	1e-10	100.0
HepG2	Unique-Binding	RPS3_3_shap	1e-09	100.0
HepG2	Unique-Binding	RPS3_3_shap	1e-08	100.0
HepG2	Unique-Binding	RPS3_3_shap	1e-07	100.0
HepG2	Unique-Binding	RPS3_3_shap	1e-06	99.99830849642247
HepG2	Unique-Binding	RPS3_3_shap	1e-05	99.99238823390112
HepG2	Unique-Binding	RPS3_3_shap	0.0001	99.96701568023816
HepG2	Unique-Binding	RPS3_3_shap	0.001	99.50523520357245
HepG2	Unique-Binding	RPS3_3_shap	0.01	10.31056005683452
HepG2	Unique-Binding	RPS3_3_shap	0.05	4.767502833268492
HepG2	Unique-Binding	RPS3_3_shap	0.1	4.767502833268492
HepG2	Unique-Binding	SAFB_3_shap	1e-10	100.0
HepG2	Unique-Binding	SAFB_3_shap	1e-09	100.0
HepG2	Unique-Binding	SAFB_3_shap	1e-08	100.0
HepG2	Unique-Binding	SAFB_3_shap	1e-07	100.0
HepG2	Unique-Binding	SAFB_3_shap	1e-06	100.0
HepG2	Unique-Binding	SAFB_3_shap	1e-05	0.05243661090343206
HepG2	Unique-Binding	SAFB_3_shap	0.0001	0.05243661090343206
HepG2	Unique-Binding	SAFB_3_shap	0.001	0.05243661090343206
HepG2	Unique-Binding	SAFB_3_shap	0.01	0.0076117660988853
HepG2	Unique-Binding	SAFB_3_shap	0.05	0.0
HepG2	Unique-Binding	SAFB_3_shap	0.1	0.0
HepG2	Unique-Binding	SDAD1_3_shap	1e-10	100.0
HepG2	Unique-Binding	SDAD1_3_shap	1e-09	100.0
HepG2	Unique-Binding	SDAD1_3_shap	1e-08	100.0
HepG2	Unique-Binding	SDAD1_3_shap	1e-07	100.0
HepG2	Unique-Binding	SDAD1_3_shap	1e-06	100.0
HepG2	Unique-Binding	SDAD1_3_shap	1e-05	99.77841303134356
HepG2	Unique-Binding	SDAD1_3_shap	0.0001	1.5409597591298907
HepG2	Unique-Binding	SDAD1_3_shap	0.001	0.44148243373534735
HepG2	Unique-Binding	SDAD1_3_shap	0.01	0.0152235321977706
HepG2	Unique-Binding	SDAD1_3_shap	0.05	0.0152235321977706
HepG2	Unique-Binding	SDAD1_3_shap	0.1	0.0152235321977706
HepG2	Unique-Binding	SF3A3_3_shap	1e-10	100.0
HepG2	Unique-Binding	SF3A3_3_shap	1e-09	100.0
HepG2	Unique-Binding	SF3A3_3_shap	1e-08	100.0
HepG2	Unique-Binding	SF3A3_3_shap	1e-07	100.0
HepG2	Unique-Binding	SF3A3_3_shap	1e-06	100.0
HepG2	Unique-Binding	SF3A3_3_shap	1e-05	99.99915424821123
HepG2	Unique-Binding	SF3A3_3_shap	0.0001	99.99238823390112
HepG2	Unique-Binding	SF3A3_3_shap	0.001	99.93318560868755
HepG2	Unique-Binding	SF3A3_3_shap	0.01	5.4508702785906396
HepG2	Unique-Binding	SF3A3_3_shap	0.05	5.432263739237808
HepG2	Unique-Binding	SF3A3_3_shap	0.1	5.432263739237808
HepG2	Unique-Binding	SF3B4_3_shap	1e-10	100.0
HepG2	Unique-Binding	SF3B4_3_shap	1e-08	100.0
HepG2	Unique-Binding	SF3B4_3_shap	1e-09	100.0
HepG2	Unique-Binding	SF3B4_3_shap	1e-07	100.0
HepG2	Unique-Binding	SF3B4_3_shap	1e-06	100.0
HepG2	Unique-Binding	SF3B4_3_shap	1e-05	99.99915424821123
HepG2	Unique-Binding	SF3B4_3_shap	0.0001	99.97378169454828
HepG2	Unique-Binding	SF3B4_3_shap	0.001	99.77925878313233
HepG2	Unique-Binding	SF3B4_3_shap	0.01	97.64119826113432
HepG2	Unique-Binding	SF3B4_3_shap	0.05	10.33424110691994
HepG2	Unique-Binding	SF3B4_3_shap	0.1	10.328320844398586
HepG2	Unique-Binding	SFPQ_3_shap	1e-10	100.0
HepG2	Unique-Binding	SFPQ_3_shap	1e-09	100.0
HepG2	Unique-Binding	SFPQ_3_shap	1e-08	100.0
HepG2	Unique-Binding	SFPQ_3_shap	1e-07	100.0
HepG2	Unique-Binding	SFPQ_3_shap	1e-06	100.0
HepG2	Unique-Binding	SFPQ_3_shap	1e-05	100.0
HepG2	Unique-Binding	SFPQ_3_shap	0.0001	100.0
HepG2	Unique-Binding	SFPQ_3_shap	0.001	0.0482078519596069
HepG2	Unique-Binding	SFPQ_3_shap	0.01	0.0482078519596069
HepG2	Unique-Binding	SFPQ_3_shap	0.05	0.0482078519596069
HepG2	Unique-Binding	SFPQ_3_shap	0.1	0.0482078519596069
HepG2	Unique-Binding	SLTM_3_shap	1e-10	100.0
HepG2	Unique-Binding	SLTM_3_shap	1e-09	100.0
HepG2	Unique-Binding	SLTM_3_shap	1e-08	100.0
HepG2	Unique-Binding	SLTM_3_shap	1e-07	100.0
HepG2	Unique-Binding	SLTM_3_shap	1e-06	100.0
HepG2	Unique-Binding	SLTM_3_shap	1e-05	100.0
HepG2	Unique-Binding	SLTM_3_shap	0.0001	11.067507907779225
HepG2	Unique-Binding	SLTM_3_shap	0.001	0.8787361085268696
HepG2	Unique-Binding	SLTM_3_shap	0.01	0.08203792351020822
HepG2	Unique-Binding	SLTM_3_shap	0.05	0.06596863952367259
HepG2	Unique-Binding	SLTM_3_shap	0.1	0.0634313841573775
HepG2	Unique-Binding	SMNDC1_3_shap	1e-10	100.0
HepG2	Unique-Binding	SMNDC1_3_shap	1e-09	100.0
HepG2	Unique-Binding	SMNDC1_3_shap	1e-08	100.0
HepG2	Unique-Binding	SMNDC1_3_shap	1e-07	100.0
HepG2	Unique-Binding	SMNDC1_3_shap	1e-06	100.0
HepG2	Unique-Binding	SMNDC1_3_shap	1e-05	0.433024915847697
HepG2	Unique-Binding	SMNDC1_3_shap	0.0001	0.20974644361372824
HepG2	Unique-Binding	SMNDC1_3_shap	0.001	0.20974644361372824
HepG2	Unique-Binding	SMNDC1_3_shap	0.01	0.010994773253945432
HepG2	Unique-Binding	SMNDC1_3_shap	0.05	0.0
HepG2	Unique-Binding	SMNDC1_3_shap	0.1	0.0
HepG2	Unique-Binding	SND1_3_shap	1e-10	100.0
HepG2	Unique-Binding	SND1_3_shap	1e-09	100.0
HepG2	Unique-Binding	SND1_3_shap	1e-08	100.0
HepG2	Unique-Binding	SND1_3_shap	1e-07	100.0
HepG2	Unique-Binding	SND1_3_shap	1e-06	100.0
HepG2	Unique-Binding	SND1_3_shap	1e-05	100.0
HepG2	Unique-Binding	SND1_3_shap	0.0001	100.0
HepG2	Unique-Binding	SND1_3_shap	0.001	100.0
HepG2	Unique-Binding	SND1_3_shap	0.01	99.35469138517227
HepG2	Unique-Binding	SND1_3_shap	0.05	3.6054398755053367
HepG2	Unique-Binding	SND1_3_shap	0.1	3.5631522860670852
HepG2	Unique-Binding	SRSF1_3_shap	1e-10	100.0
HepG2	Unique-Binding	SRSF1_3_shap	1e-09	100.0
HepG2	Unique-Binding	SRSF1_3_shap	1e-08	100.0
HepG2	Unique-Binding	SRSF1_3_shap	1e-07	100.0
HepG2	Unique-Binding	SRSF1_3_shap	1e-06	100.0
HepG2	Unique-Binding	SRSF1_3_shap	1e-05	100.0
HepG2	Unique-Binding	SRSF1_3_shap	0.0001	44.87474416008389
HepG2	Unique-Binding	SRSF1_3_shap	0.001	8.459209391227862
HepG2	Unique-Binding	SRSF1_3_shap	0.01	1.0343544376596356
HepG2	Unique-Binding	SRSF1_3_shap	0.05	0.6317765862074798
HepG2	Unique-Binding	SRSF1_3_shap	0.1	0.47700400886347877
HepG2	Unique-Binding	SRSF7_3_shap	1e-10	0.0
HepG2	Unique-Binding	SRSF7_3_shap	1e-09	0.0
HepG2	Unique-Binding	SRSF7_3_shap	1e-08	0.0
HepG2	Unique-Binding	SRSF7_3_shap	1e-07	0.0
HepG2	Unique-Binding	SRSF7_3_shap	1e-06	0.0
HepG2	Unique-Binding	SRSF7_3_shap	1e-05	0.0
HepG2	Unique-Binding	SRSF7_3_shap	0.0001	0.0
HepG2	Unique-Binding	SRSF7_3_shap	0.001	0.0
HepG2	Unique-Binding	SRSF7_3_shap	0.01	0.0
HepG2	Unique-Binding	SRSF7_3_shap	0.05	0.0
HepG2	Unique-Binding	SRSF7_3_shap	0.1	0.0
HepG2	Unique-Binding	SRSF9_3_shap	1e-10	100.0
HepG2	Unique-Binding	SRSF9_3_shap	1e-09	100.0
HepG2	Unique-Binding	SRSF9_3_shap	1e-08	100.0
HepG2	Unique-Binding	SRSF9_3_shap	1e-07	100.0
HepG2	Unique-Binding	SRSF9_3_shap	1e-06	100.0
HepG2	Unique-Binding	SRSF9_3_shap	1e-05	100.0
HepG2	Unique-Binding	SRSF9_3_shap	0.0001	0.2604915509396302
HepG2	Unique-Binding	SRSF9_3_shap	0.001	0.2604915509396302
HepG2	Unique-Binding	SRSF9_3_shap	0.01	0.2604915509396302
HepG2	Unique-Binding	SRSF9_3_shap	0.05	0.09303269676415366
HepG2	Unique-Binding	SRSF9_3_shap	0.1	0.0
HepG2	Unique-Binding	SSB_3_shap	1e-10	100.0
HepG2	Unique-Binding	SSB_3_shap	1e-09	100.0
HepG2	Unique-Binding	SSB_3_shap	1e-08	100.0
HepG2	Unique-Binding	SSB_3_shap	1e-07	100.0
HepG2	Unique-Binding	SSB_3_shap	1e-06	100.0
HepG2	Unique-Binding	SSB_3_shap	1e-05	0.0076117660988853
HepG2	Unique-Binding	SSB_3_shap	0.0001	0.0076117660988853
HepG2	Unique-Binding	SSB_3_shap	0.001	0.0076117660988853
HepG2	Unique-Binding	SSB_3_shap	0.01	0.0076117660988853
HepG2	Unique-Binding	SSB_3_shap	0.05	0.0076117660988853
HepG2	Unique-Binding	SSB_3_shap	0.1	0.0
HepG2	Unique-Binding	STAU2_3_shap	1e-10	100.0
HepG2	Unique-Binding	STAU2_3_shap	1e-09	100.0
HepG2	Unique-Binding	STAU2_3_shap	1e-08	100.0
HepG2	Unique-Binding	STAU2_3_shap	1e-07	100.0
HepG2	Unique-Binding	STAU2_3_shap	1e-06	100.0
HepG2	Unique-Binding	STAU2_3_shap	1e-05	0.5658079466838073
HepG2	Unique-Binding	STAU2_3_shap	0.0001	0.5658079466838073
HepG2	Unique-Binding	STAU2_3_shap	0.001	0.04651634838207683
HepG2	Unique-Binding	STAU2_3_shap	0.01	0.04651634838207683
HepG2	Unique-Binding	STAU2_3_shap	0.05	0.005920262521355232
HepG2	Unique-Binding	STAU2_3_shap	0.1	0.0
HepG2	Unique-Binding	SUB1_3_shap	1e-10	100.0
HepG2	Unique-Binding	SUB1_3_shap	1e-09	100.0
HepG2	Unique-Binding	SUB1_3_shap	1e-08	100.0
HepG2	Unique-Binding	SUB1_3_shap	1e-07	100.0
HepG2	Unique-Binding	SUB1_3_shap	1e-06	100.0
HepG2	Unique-Binding	SUB1_3_shap	1e-05	99.99154248211235
HepG2	Unique-Binding	SUB1_3_shap	0.0001	99.96024966592805
HepG2	Unique-Binding	SUB1_3_shap	0.001	90.9200087958186
HepG2	Unique-Binding	SUB1_3_shap	0.01	1.7092643650941324
HepG2	Unique-Binding	SUB1_3_shap	0.05	0.9836093303337337
HepG2	Unique-Binding	SUB1_3_shap	0.1	0.9666942945584329
HepG2	Unique-Binding	SUGP2_3_shap	1e-10	100.0
HepG2	Unique-Binding	SUGP2_3_shap	1e-09	100.0
HepG2	Unique-Binding	SUGP2_3_shap	1e-08	100.0
HepG2	Unique-Binding	SUGP2_3_shap	1e-07	100.0
HepG2	Unique-Binding	SUGP2_3_shap	1e-06	100.0
HepG2	Unique-Binding	SUGP2_3_shap	1e-05	100.0
HepG2	Unique-Binding	SUGP2_3_shap	0.0001	100.0
HepG2	Unique-Binding	SUGP2_3_shap	0.001	99.56190057341972
HepG2	Unique-Binding	SUGP2_3_shap	0.01	0.09303269676415366
HepG2	Unique-Binding	SUGP2_3_shap	0.05	0.07611766098885299
HepG2	Unique-Binding	SUGP2_3_shap	0.1	0.07611766098885299
HepG2	Unique-Binding	SUPV3L1_3_shap	1e-10	100.0
HepG2	Unique-Binding	SUPV3L1_3_shap	1e-09	100.0
HepG2	Unique-Binding	SUPV3L1_3_shap	1e-08	100.0
HepG2	Unique-Binding	SUPV3L1_3_shap	1e-07	100.0
HepG2	Unique-Binding	SUPV3L1_3_shap	1e-06	100.0
HepG2	Unique-Binding	SUPV3L1_3_shap	1e-05	100.0
HepG2	Unique-Binding	SUPV3L1_3_shap	0.0001	0.16153859165412135
HepG2	Unique-Binding	SUPV3L1_3_shap	0.001	0.16153859165412135
HepG2	Unique-Binding	SUPV3L1_3_shap	0.01	0.16153859165412135
HepG2	Unique-Binding	SUPV3L1_3_shap	0.05	0.16153859165412135
HepG2	Unique-Binding	SUPV3L1_3_shap	0.1	0.16153859165412135
HepG2	Unique-Binding	TAF15_3_shap	1e-10	0.0
HepG2	Unique-Binding	TAF15_3_shap	1e-09	0.0
HepG2	Unique-Binding	TAF15_3_shap	1e-08	0.0
HepG2	Unique-Binding	TAF15_3_shap	1e-07	0.0
HepG2	Unique-Binding	TAF15_3_shap	1e-06	0.0
HepG2	Unique-Binding	TAF15_3_shap	1e-05	0.0
HepG2	Unique-Binding	TAF15_3_shap	0.0001	0.0
HepG2	Unique-Binding	TAF15_3_shap	0.001	0.0
HepG2	Unique-Binding	TAF15_3_shap	0.01	0.0
HepG2	Unique-Binding	TAF15_3_shap	0.05	0.0
HepG2	Unique-Binding	TAF15_3_shap	0.1	0.0
HepG2	Unique-Binding	TARDBP_3_shap	1e-10	100.0
HepG2	Unique-Binding	TARDBP_3_shap	1e-09	100.0
HepG2	Unique-Binding	TARDBP_3_shap	1e-08	100.0
HepG2	Unique-Binding	TARDBP_3_shap	1e-07	100.0
HepG2	Unique-Binding	TARDBP_3_shap	1e-06	100.0
HepG2	Unique-Binding	TARDBP_3_shap	1e-05	99.97970195706965
HepG2	Unique-Binding	TARDBP_3_shap	0.0001	99.78602479744245
HepG2	Unique-Binding	TARDBP_3_shap	0.001	56.739796004668555
HepG2	Unique-Binding	TARDBP_3_shap	0.01	0.917640690810061
HepG2	Unique-Binding	TARDBP_3_shap	0.05	0.5218288536680254
HepG2	Unique-Binding	TARDBP_3_shap	0.1	0.5184458465129654
HepG2	Unique-Binding	TBRG4_3_shap	1e-10	0.0
HepG2	Unique-Binding	TBRG4_3_shap	1e-09	0.0
HepG2	Unique-Binding	TBRG4_3_shap	1e-08	0.0
HepG2	Unique-Binding	TBRG4_3_shap	1e-07	0.0
HepG2	Unique-Binding	TBRG4_3_shap	1e-06	0.0
HepG2	Unique-Binding	TBRG4_3_shap	1e-05	0.0
HepG2	Unique-Binding	TBRG4_3_shap	0.0001	0.0
HepG2	Unique-Binding	TBRG4_3_shap	0.001	0.0
HepG2	Unique-Binding	TBRG4_3_shap	0.01	0.0
HepG2	Unique-Binding	TBRG4_3_shap	0.05	0.0
HepG2	Unique-Binding	TBRG4_3_shap	0.1	0.0
HepG2	Unique-Binding	TIA1_3_shap	1e-10	100.0
HepG2	Unique-Binding	TIA1_3_shap	1e-09	100.0
HepG2	Unique-Binding	TIA1_3_shap	1e-08	100.0
HepG2	Unique-Binding	TIA1_3_shap	1e-07	100.0
HepG2	Unique-Binding	TIA1_3_shap	1e-06	97.20309883455404
HepG2	Unique-Binding	TIA1_3_shap	1e-05	12.222804851232262
HepG2	Unique-Binding	TIA1_3_shap	0.0001	0.5945635075018184
HepG2	Unique-Binding	TIA1_3_shap	0.001	0.37889680136673487
HepG2	Unique-Binding	TIA1_3_shap	0.05	0.0
HepG2	Unique-Binding	TIA1_3_shap	0.01	0.06173988057984743
HepG2	Unique-Binding	TIA1_3_shap	0.1	0.0
HepG2	Unique-Binding	TIAL1_3_shap	1e-10	100.0
HepG2	Unique-Binding	TIAL1_3_shap	1e-09	100.0
HepG2	Unique-Binding	TIAL1_3_shap	1e-08	100.0
HepG2	Unique-Binding	TIAL1_3_shap	1e-07	100.0
HepG2	Unique-Binding	TIAL1_3_shap	1e-06	100.0
HepG2	Unique-Binding	TIAL1_3_shap	1e-05	1.323601549417277
HepG2	Unique-Binding	TIAL1_3_shap	0.0001	1.323601549417277
HepG2	Unique-Binding	TIAL1_3_shap	0.001	0.05497386626972717
HepG2	Unique-Binding	TIAL1_3_shap	0.01	0.05497386626972717
HepG2	Unique-Binding	TIAL1_3_shap	0.05	0.0
HepG2	Unique-Binding	TRA2A_3_shap	1e-10	100.0
HepG2	Unique-Binding	TIAL1_3_shap	0.1	0.0
HepG2	Unique-Binding	TRA2A_3_shap	1e-09	100.0
HepG2	Unique-Binding	TRA2A_3_shap	1e-08	100.0
HepG2	Unique-Binding	TRA2A_3_shap	1e-07	100.0
HepG2	Unique-Binding	TRA2A_3_shap	1e-06	100.0
HepG2	Unique-Binding	TRA2A_3_shap	1e-05	12.726027165547455
HepG2	Unique-Binding	TRA2A_3_shap	0.0001	4.070603359326105
HepG2	Unique-Binding	TRA2A_3_shap	0.001	4.06637460038228
HepG2	Unique-Binding	TRA2A_3_shap	0.01	0.8254537458346725
HepG2	Unique-Binding	TRA2A_3_shap	0.05	0.2342732454879142
HepG2	Unique-Binding	TRA2A_3_shap	0.1	0.12263400937092982
HepG2	Unique-Binding	TROVE2_3_shap	1e-10	0.0
HepG2	Unique-Binding	TROVE2_3_shap	1e-09	0.0
HepG2	Unique-Binding	TROVE2_3_shap	1e-08	0.0
HepG2	Unique-Binding	TROVE2_3_shap	1e-07	0.0
HepG2	Unique-Binding	TROVE2_3_shap	1e-06	0.0
HepG2	Unique-Binding	TROVE2_3_shap	1e-05	0.0
HepG2	Unique-Binding	TROVE2_3_shap	0.0001	0.0
HepG2	Unique-Binding	TROVE2_3_shap	0.001	0.0
HepG2	Unique-Binding	TROVE2_3_shap	0.01	0.0
HepG2	Unique-Binding	TROVE2_3_shap	0.05	0.0
HepG2	Unique-Binding	TROVE2_3_shap	0.1	0.0
HepG2	Unique-Binding	U2AF1_3_shap	1e-10	100.0
HepG2	Unique-Binding	U2AF1_3_shap	1e-09	100.0
HepG2	Unique-Binding	U2AF1_3_shap	1e-08	100.0
HepG2	Unique-Binding	U2AF1_3_shap	1e-07	100.0
HepG2	Unique-Binding	U2AF1_3_shap	1e-06	100.0
HepG2	Unique-Binding	U2AF1_3_shap	1e-05	100.0
HepG2	Unique-Binding	U2AF1_3_shap	0.0001	100.0
HepG2	Unique-Binding	U2AF1_3_shap	0.001	94.35545256178217
HepG2	Unique-Binding	U2AF1_3_shap	0.01	6.71949796173819
HepG2	Unique-Binding	U2AF1_3_shap	0.05	1.4369322891117915
HepG2	Unique-Binding	U2AF1_3_shap	0.1	1.379421167475769
HepG2	Unique-Binding	U2AF2_3_shap	1e-10	100.0
HepG2	Unique-Binding	U2AF2_3_shap	1e-09	100.0
HepG2	Unique-Binding	U2AF2_3_shap	1e-08	100.0
HepG2	Unique-Binding	U2AF2_3_shap	1e-07	100.0
HepG2	Unique-Binding	U2AF2_3_shap	1e-06	100.0
HepG2	Unique-Binding	U2AF2_3_shap	1e-05	99.98985097853482
HepG2	Unique-Binding	U2AF2_3_shap	0.0001	99.88497775672795
HepG2	Unique-Binding	U2AF2_3_shap	0.001	98.74913310441652
HepG2	Unique-Binding	U2AF2_3_shap	0.01	56.02428999137333
HepG2	Unique-Binding	U2AF2_3_shap	0.05	6.919941135675502
HepG2	Unique-Binding	U2AF2_3_shap	0.1	5.7925540012517125
HepG2	Unique-Binding	UCHL5_3_shap	1e-10	100.0
HepG2	Unique-Binding	UCHL5_3_shap	1e-09	100.0
HepG2	Unique-Binding	UCHL5_3_shap	1e-08	100.0
HepG2	Unique-Binding	UCHL5_3_shap	1e-07	100.0
HepG2	Unique-Binding	UCHL5_3_shap	1e-06	100.0
HepG2	Unique-Binding	UCHL5_3_shap	1e-05	100.0
HepG2	Unique-Binding	UCHL5_3_shap	0.0001	100.0
HepG2	Unique-Binding	UCHL5_3_shap	0.001	5.710516077741504
HepG2	Unique-Binding	UCHL5_3_shap	0.01	1.8141375869009964
HepG2	Unique-Binding	UCHL5_3_shap	0.05	1.807371572590876
HepG2	Unique-Binding	UCHL5_3_shap	0.1	1.7676212385189194
HepG2	Unique-Binding	UPF1_3_shap	1e-10	100.0
HepG2	Unique-Binding	UPF1_3_shap	1e-09	100.0
HepG2	Unique-Binding	UPF1_3_shap	1e-08	100.0
HepG2	Unique-Binding	UPF1_3_shap	1e-07	100.0
HepG2	Unique-Binding	UPF1_3_shap	1e-06	100.0
HepG2	Unique-Binding	UPF1_3_shap	1e-05	100.0
HepG2	Unique-Binding	UPF1_3_shap	0.0001	10.412050271486324
HepG2	Unique-Binding	UPF1_3_shap	0.001	0.11755949863833963
HepG2	Unique-Binding	UPF1_3_shap	0.01	0.04397909301578173
HepG2	Unique-Binding	UPF1_3_shap	0.05	0.04397909301578173
HepG2	Unique-Binding	UPF1_3_shap	0.1	0.04397909301578173
HepG2	Unique-Binding	UTP18_3_shap	1e-10	0.0
HepG2	Unique-Binding	UTP18_3_shap	1e-09	0.0
HepG2	Unique-Binding	UTP18_3_shap	1e-08	0.0
HepG2	Unique-Binding	UTP18_3_shap	1e-07	0.0
HepG2	Unique-Binding	UTP18_3_shap	1e-06	0.0
HepG2	Unique-Binding	UTP18_3_shap	1e-05	0.0
HepG2	Unique-Binding	UTP18_3_shap	0.0001	0.0
HepG2	Unique-Binding	UTP18_3_shap	0.001	0.0
HepG2	Unique-Binding	UTP18_3_shap	0.01	0.0
HepG2	Unique-Binding	UTP18_3_shap	0.05	0.0
HepG2	Unique-Binding	UTP18_3_shap	0.1	0.0
HepG2	Unique-Binding	WDR43_3_shap	1e-10	100.0
HepG2	Unique-Binding	WDR43_3_shap	1e-09	100.0
HepG2	Unique-Binding	WDR43_3_shap	1e-08	100.0
HepG2	Unique-Binding	WDR43_3_shap	1e-07	100.0
HepG2	Unique-Binding	WDR43_3_shap	1e-06	100.0
HepG2	Unique-Binding	WDR43_3_shap	1e-05	20.309883455403508
HepG2	Unique-Binding	WDR43_3_shap	0.0001	2.9905783250731575
HepG2	Unique-Binding	WDR43_3_shap	0.001	0.4194928872274565
HepG2	Unique-Binding	WDR43_3_shap	0.01	0.06596863952367259
HepG2	Unique-Binding	WDR43_3_shap	0.05	0.019452291141595766
HepG2	Unique-Binding	WDR43_3_shap	0.1	0.0
HepG2	Unique-Binding	XPO5_3_shap	1e-10	100.0
HepG2	Unique-Binding	XPO5_3_shap	1e-09	100.0
HepG2	Unique-Binding	XPO5_3_shap	1e-08	100.0
HepG2	Unique-Binding	XPO5_3_shap	1e-07	100.0
HepG2	Unique-Binding	XPO5_3_shap	1e-06	100.0
HepG2	Unique-Binding	XPO5_3_shap	1e-05	100.0
HepG2	Unique-Binding	XPO5_3_shap	0.0001	100.0
HepG2	Unique-Binding	XPO5_3_shap	0.001	0.4854615267511291
HepG2	Unique-Binding	XPO5_3_shap	0.01	0.43556217121399216
HepG2	Unique-Binding	XPO5_3_shap	0.05	0.43556217121399216
HepG2	Unique-Binding	XPO5_3_shap	0.1	0.37805104957796987
HepG2	Unique-Binding	XRCC6_3_shap	1e-10	100.0
HepG2	Unique-Binding	XRCC6_3_shap	1e-09	100.0
HepG2	Unique-Binding	XRCC6_3_shap	1e-08	100.0
HepG2	Unique-Binding	XRCC6_3_shap	1e-07	100.0
HepG2	Unique-Binding	XRCC6_3_shap	1e-06	100.0
HepG2	Unique-Binding	XRCC6_3_shap	1e-05	0.009303269676415366
