Protein1,Protein2,Position,Pearson_Corr,Pearson_P,Spearman_Corr,Spearman_P,n
DDX55,PUM2,3,-0.9999999839508444,0.00011405680837748306,-0.8660254037844387,0.3333333333333332,3
DDX55,PUM2,4,0.14024323403553635,0.7189401634040447,0.9362465057662689,0.0002023347062748425,9
DDX55,PUM2,5,0.09569211012196328,0.5569556581700337,-0.10072280108889514,0.5363099396964089,40
DDX55,PUM2,6,0.05940982258100033,0.6883404627696234,-0.164436362207468,0.26406215539760675,48
DDX24,SMNDC1,1,-0.05764567207359183,0.1595138967272445,0.14992898923330544,0.00023652518677850566,597
DDX24,SMNDC1,2,-0.42914151943486356,2.20362853960964e-17,-0.21594668060032984,3.978504460499942e-05,356
DDX24,SMNDC1,3,0.5585019358413872,2.4330842352589067e-54,0.4434223850257294,1.5272367217791678e-32,647
DDX24,SMNDC1,4,-0.5920317423576793,3.157297093905593e-25,-0.8222240345231298,3.945260636441892e-63,252
DDX24,SMNDC1,5,0.27013427587464545,4.25813894814651e-12,0.4216806612464864,8.280484483975761e-29,636
DDX24,SMNDC1,6,-0.007166289460442205,0.9175825592999335,0.05435836655397993,0.4321655548151139,211
TROVE2,XRN2,2,0.9211156524864011,8.415035374352963e-09,0.7263157894736841,0.000287532871214558,20
TROVE2,XRN2,4,-0.26769972837491934,0.6080425096058302,0.2571428571428572,0.6227871720116618,6
TROVE2,XRN2,6,0.8498682557887854,0.032117360656359624,0.5852390484520126,0.2223650025075486,6
ABCF1,EIF4E,1,0.9187061381070835,2.8167845592993262e-15,0.49243256240307115,0.002281793098364066,36
ABCF1,EIF4E,3,0.9980599826167431,2.759078965452398e-18,0.996969696969697,6.241414210913587e-17,16
ADAT1,AKAP8L,1,,,,,10
ADAT1,AKAP8L,2,,,,,7
ADAT1,AKAP8L,3,,,,,19
ADAT1,AKAP8L,4,-0.6871230442159189,0.5177466429249349,-0.5,0.6666666666666667,3
APOBEC3C,NONO,2,-0.960442208161521,3.6601779958926862e-09,-0.9235294117647058,3.3439000100406954e-07,16
EXOSC10,LARP7,4,,,,,3
EXOSC10,LARP7,6,,,,,21
AGGF1,LIN28B,1,-0.8431740701913547,4.089013268113584e-05,-0.6818851251840942,0.003620037433401863,16
AGGF1,LIN28B,2,0.6982749121550105,0.0012686699264475526,0.6594427244582043,0.0029088627228155838,18
AGGF1,LIN28B,3,0.3422004785583984,0.05522628485106789,-0.23040967927399836,0.20455181814936466,32
AGGF1,LIN28B,4,-0.5938060692465416,6.75048114327358e-05,-0.7046558704453442,5.528569628454471e-07,39
AGGF1,LIN28B,5,0.1423194242013815,0.37473584112785774,0.07909407665505229,0.6230315722294761,41
AGGF1,LIN28B,6,0.12145772493746246,0.3238112871542733,-0.21226842794434628,0.08224220960427622,68
AATF,DDX47,1,,,,,6
AATF,DDX47,2,,,,,10
AATF,DDX47,4,0.4548344033830161,0.18658930199323004,0.3708223816448394,0.2914682712989585,10
MORC2,WRN,2,-0.8367237500457441,3.0339609273763933e-20,-0.874621983583287,5.086836208054679e-24,73
FASTKD2,NCBP2,1,-0.27437539380575016,0.1352498577574306,-0.3840778025113871,0.032911527156828914,31
FASTKD2,NCBP2,2,0.2374399436347848,6.991459047526399e-05,0.19544176090705204,0.001123012974344117,275
