Protein1,Protein2,Position,Pearson_Corr,Pearson_P,Spearman_Corr,Spearman_P,n
DGCR8,RBFOX2,1,0.3859778784042812,0.0004061862688102017,0.7216893785933288,4.2676348626872044e-14,80
DGCR8,RBFOX2,2,0.3594981835954438,1.9667133928655135e-06,-0.06310508944173038,0.419255266497227,166
DGCR8,RBFOX2,3,-0.7193339451865507,1.223560119162208e-08,-0.8178137651821861,2.2764710807087298e-12,47
SF3A3,SF3B4,1,0.0004374069292472227,0.9812707755297049,-0.2530429219585748,2.3393153606708617e-43,2883
SF3A3,SF3B4,3,0.9237754723532817,0.0,0.8984481524422239,0.0,3425
SF3A3,SF3B4,4,,,,,80
SF3A3,SF3B4,5,0.7684751619162152,0.0,0.8120546168863104,0.0,5832
SF3A3,SF3B4,6,-0.19618283869483435,0.1172901691608301,-0.3363386994583861,0.006156374795852652,65
SF3A3,SRSF1,1,-0.08795518901316568,0.19474011528564927,0.28751203267524383,1.545874361989059e-05,219
SF3A3,SRSF1,3,-0.41633970808755716,7.856003025999933e-08,-0.34332513256101577,1.3060701146818328e-05,154
SF3A3,SRSF1,5,-0.6235118732018388,9.048779016680639e-39,-0.7434507373564648,3.0590349894449547e-62,347
SF3A3,TRA2A,1,-0.045529797188353205,0.6578864255381118,0.6186790657583198,1.4453184778490192e-11,97
SF3A3,TRA2A,5,0.6261608805003658,3.186669672695406e-20,0.6303365538948629,1.508927814386531e-20,173
EFTUD2,SF3B4,1,-0.1782088881027805,1.4128523283996604e-13,0.27826722067017795,1.49867204359874e-31,1697
EFTUD2,SF3B4,2,-0.7398201150477036,2.0080445608270826e-40,-0.790227078389737,1.5455275510914986e-49,226
EFTUD2,SF3B4,3,-0.21598664342519078,4.164848816891983e-25,-0.10532516627667306,5.685806729202444e-07,2245
EFTUD2,SF3B4,4,-0.601006647187055,1.2062320329809078e-25,-0.6260319460042535,2.7743982425556455e-28,247
EFTUD2,SF3B4,5,-0.7345158974172868,0.0,-0.7307730726836567,0.0,2397
EFTUD2,SF3B4,6,0.14906467095228348,0.019326946217145292,0.297359208752163,2.054588929534846e-06,246
PRPF8,SF3B4,1,-0.025077857243262086,0.4464249280761272,-0.2774215446545598,8.648151820008242e-18,924
PRPF8,SF3B4,2,-0.6841871201341961,2.502953622238021e-50,-0.7825353531255644,1.2325460962378509e-74,355
PRPF8,SF3B4,3,0.8728310698785307,1.4430047e-317,0.8375251917643757,6.852451612523525e-268,1014
PRPF8,SF3B4,4,-0.584340058075932,2.255899930050289e-42,-0.5745662718699959,1.0283758825823974e-40,448
PRPF8,SF3B4,5,0.23351022328346793,9.079271197809882e-16,0.10028635959182162,0.0006420987172336674,1155
PRPF8,SF3B4,6,-0.05723650278478451,0.2669863288818224,0.07599217383404666,0.14029413253107245,378
SF3B4,SRSF1,1,-0.17447864002835783,0.005769886253114985,-0.3768636413102623,7.999121523191849e-10,249
SF3B4,SRSF1,2,-0.8858157041732924,3.5149374731284055e-11,-0.8023795119983866,5.681979846506788e-08,31
SF3B4,SRSF1,3,-0.11293821049395723,0.1401873058272742,-0.3138336071073812,2.761556484051998e-05,172
SF3B4,SRSF1,4,0.49990517763467684,3.52091360640915e-05,0.5067120010074297,2.6414238752401267e-05,62
SF3B4,SRSF1,5,-0.48621959824342853,6.730997986031727e-27,-0.6005024211697942,1.7400475996250586e-43,430
SF3B4,SRSF1,6,-0.08700724359183044,0.5522064903813432,-0.32966752667329685,0.02071272786902225,49
SF3B4,TRA2A,1,-0.317826544832962,0.0030357570008211917,-0.5564980308997273,3.200525743540964e-08,85
SF3B4,TRA2A,3,0.5440283794751861,5.854251409041998e-06,0.9389428048141624,5.052289978194938e-29,61
SF3B4,TRA2A,5,0.6165969936960698,3.8084494644422924e-29,0.554341311042306,9.469251218397002e-23,265
RPS3,SRSF1,1,0.08084414928875301,0.5649779855954863,0.45421932888122263,0.0006345552196769414,53
RPS3,SRSF1,2,0.9599659525119428,3.949362885639736e-18,0.7980196506139375,4.4860003640895486e-08,32
RPS3,SRSF1,6,0.6644874094637814,2.8830443087481064e-09,0.7488296161140855,1.700987886318446e-12,63
SRSF1,TRA2A,1,0.27693425581713554,0.00012457518098295267,0.5671271742282155,2.6289979748576334e-17,187
SRSF1,TRA2A,2,0.9376490163387826,4.0770501262839745e-95,0.6875662958394595,4.93072724823723e-30,205
SRSF1,TRA2A,3,0.17796543349950375,0.02061891880342589,-0.2720316849032059,0.00034639331566121653,169
SRSF1,TRA2A,4,-0.32389104907994565,6.517202319616849e-08,-0.46711210371066963,8.030226950539058e-16,266
