Data Mode	Binding Type	Cell Line	Feature	Zero Cutoff	# Non-Zeros	% Non-Zeros	Num Positive	Sum Positive	Num Negative	Sum Negative	ARBS	NARBS
Unique Binding	Bound Only	HepG2	HNRNPC_1	0.001	27	27.55102040816326	27	0.033710761249355174	0	0.0	0.033710761249355174	1.0
Unique Binding	Bound Only	HepG2	HNRNPC_1	0.01	0	0.0	0	0.0	0	0.0		
Unique Binding	Bound Only	HepG2	HNRNPC_1	0.1	0	0.0	0	0.0	0	0.0		
Unique Binding	Bound Only	HepG2	HNRNPC_2	0.0	89	100.0	0	0.0	89	-1.7986831427734054	-1.7986831427734054	-1.0
Unique Binding	Bound Only	HepG2	HNRNPC_2	1e-05	89	100.0	0	0.0	89	-1.7986831427734054	-1.7986831427734054	-1.0
Unique Binding	Bound Only	HepG2	HNRNPC_2	0.0001	89	100.0	0	0.0	89	-1.7986831427734054	-1.7986831427734054	-1.0
Unique Binding	Bound Only	HepG2	HNRNPC_2	0.001	83	93.25842696629213	0	0.0	83	-1.79513183922701	-1.79513183922701	-1.0
Unique Binding	Bound Only	HepG2	HNRNPC_2	0.01	23	25.842696629213485	0	0.0	23	-1.5599876608202288	-1.5599876608202288	-1.0
Unique Binding	Bound Only	HepG2	HNRNPC_2	0.1	8	8.98876404494382	0	0.0	8	-1.012700717785511	-1.012700717785511	-1.0
Unique Binding	Bound Only	HepG2	HNRNPC_3	0.0	153	100.0	0	0.0	153	-48.37408867865136	-48.37408867865136	-1.0
Unique Binding	Bound Only	HepG2	HNRNPC_3	1e-05	153	100.0	0	0.0	153	-48.37408867865136	-48.37408867865136	-1.0
Unique Binding	Bound Only	HepG2	HNRNPC_3	0.0001	153	100.0	0	0.0	153	-48.37408867865136	-48.37408867865136	-1.0
Unique Binding	Bound Only	HepG2	HNRNPC_3	0.001	153	100.0	0	0.0	153	-48.37408867865136	-48.37408867865136	-1.0
Unique Binding	Bound Only	HepG2	HNRNPC_3	0.01	153	100.0	0	0.0	153	-48.37408867865136	-48.37408867865136	-1.0
Unique Binding	Bound Only	HepG2	HNRNPC_3	0.1	148	96.73202614379085	0	0.0	148	-47.90559063652215	-47.90559063652215	-1.0
Unique Binding	Bound Only	HepG2	HNRNPC_4	0.0	53	29.2817679558011	0	0.0	53	-0.014367194419544593	-0.014367194419544593	-1.0
Unique Binding	Bound Only	HepG2	HNRNPC_4	1e-05	21	11.602209944751381	0	0.0	21	-0.014341638689448209	-0.014341638689448209	-1.0
Unique Binding	Bound Only	HepG2	HNRNPC_4	0.0001	19	10.497237569060774	0	0.0	19	-0.014302685636360956	-0.014302685636360956	-1.0
Unique Binding	Bound Only	HepG2	HNRNPC_4	0.001	0	0.0	0	0.0	0	0.0		
Unique Binding	Bound Only	HepG2	HNRNPC_4	0.01	0	0.0	0	0.0	0	0.0		
Unique Binding	Bound Only	HepG2	HNRNPC_4	0.1	0	0.0	0	0.0	0	0.0		
Unique Binding	Bound Only	HepG2	HNRNPC_5	0.0	27	100.0	27	0.04846329738014831	0	0.0	0.04846329738014831	1.0
Unique Binding	Bound Only	HepG2	HNRNPC_5	1e-05	27	100.0	27	0.04846329738014831	0	0.0	0.04846329738014831	1.0
Unique Binding	Bound Only	HepG2	HNRNPC_5	0.0001	27	100.0	27	0.04846329738014831	0	0.0	0.04846329738014831	1.0
Unique Binding	Bound Only	HepG2	HNRNPC_5	0.001	24	88.88888888888889	24	0.04567099247512853	0	0.0	0.04567099247512853	1.0
Unique Binding	Bound Only	HepG2	HNRNPC_5	0.01	0	0.0	0	0.0	0	0.0		
Unique Binding	Bound Only	HepG2	HNRNPC_5	0.1	0	0.0	0	0.0	0	0.0		
Unique Binding	Bound Only	HepG2	HNRNPC_6	0.0	190	100.0	168	3.4913285070490416	22	-0.49208965354342066	2.999238853505621	0.7529309584358419
Unique Binding	Bound Only	HepG2	HNRNPC_6	1e-05	190	100.0	168	3.4913285070490416	22	-0.49208965354342066	2.999238853505621	0.7529309584358419
Unique Binding	Bound Only	HepG2	HNRNPC_6	0.0001	190	100.0	168	3.4913285070490416	22	-0.49208965354342066	2.999238853505621	0.7529309584358419
Unique Binding	Bound Only	HepG2	HNRNPC_6	0.001	190	100.0	168	3.4913285070490416	22	-0.49208965354342066	2.999238853505621	0.7529309584358419
Unique Binding	Bound Only	HepG2	HNRNPC_6	0.01	160	84.21052631578947	152	3.364405187521676	8	-0.4174673894484655	2.9469377980732103	0.7792271521834715
Unique Binding	Bound Only	HepG2	HNRNPC_6	0.1	0	0.0	0	0.0	0	0.0		
Unique Binding	Bound Only	HepG2	HNRNPK_1	0.0	911	100.0	0	0.0	911	-15.930842420988279	-15.930842420988279	-1.0
Unique Binding	Bound Only	HepG2	HNRNPK_1	1e-05	911	100.0	0	0.0	911	-15.930842420988279	-15.930842420988279	-1.0
Unique Binding	Bound Only	HepG2	HNRNPK_1	0.0001	911	100.0	0	0.0	911	-15.930842420988279	-15.930842420988279	-1.0
Unique Binding	Bound Only	HepG2	HNRNPK_1	0.001	911	100.0	0	0.0	911	-15.930842420988279	-15.930842420988279	-1.0
Unique Binding	Bound Only	HepG2	HNRNPK_1	0.01	596	65.42261251372119	0	0.0	596	-13.917127643898688	-13.917127643898688	-1.0
Unique Binding	Bound Only	HepG2	HNRNPK_1	0.1	0	0.0	0	0.0	0	0.0		
Unique Binding	Bound Only	HepG2	HNRNPK_2	0.0	1135	100.0	0	0.0	1135	-18.02408603555368	-18.02408603555368	-1.0
Unique Binding	Bound Only	HepG2	HNRNPK_2	1e-05	1135	100.0	0	0.0	1135	-18.02408603555368	-18.02408603555368	-1.0
Unique Binding	Bound Only	HepG2	HNRNPK_2	0.0001	1135	100.0	0	0.0	1135	-18.02408603555368	-18.02408603555368	-1.0
Unique Binding	Bound Only	HepG2	HNRNPK_2	0.001	1135	100.0	0	0.0	1135	-18.02408603555368	-18.02408603555368	-1.0
Unique Binding	Bound Only	HepG2	HNRNPK_2	0.01	709	62.46696035242291	0	0.0	709	-15.308422710155833	-15.308422710155833	-1.0
Unique Binding	Bound Only	HepG2	HNRNPK_2	0.1	0	0.0	0	0.0	0	0.0		
Unique Binding	Bound Only	HepG2	HNRNPK_3	0.0	1122	100.0	0	0.0	1122	-69.97296420901716	-69.97296420901716	-1.0
Unique Binding	Bound Only	HepG2	HNRNPK_3	1e-05	1122	100.0	0	0.0	1122	-69.97296420901716	-69.97296420901716	-1.0
Unique Binding	Bound Only	HepG2	HNRNPK_3	0.0001	1122	100.0	0	0.0	1122	-69.97296420901716	-69.97296420901716	-1.0
Unique Binding	Bound Only	HepG2	HNRNPK_3	0.001	1122	100.0	0	0.0	1122	-69.97296420901716	-69.97296420901716	-1.0
Unique Binding	Bound Only	HepG2	HNRNPK_3	0.01	1099	97.95008912655972	0	0.0	1099	-69.78111343488595	-69.78111343488595	-1.0
Unique Binding	Bound Only	HepG2	HNRNPK_3	0.1	258	22.994652406417114	0	0.0	258	-30.25691470996498	-30.25691470996498	-1.0
Unique Binding	Bound Only	HepG2	HNRNPK_4	0.0	1156	100.0	72	0.05059874416136621	1084	-0.5677900082929288	-0.5171912641315626	-0.836352960947148
Unique Binding	Bound Only	HepG2	HNRNPK_4	1e-05	1156	100.0	72	0.05059874416136621	1084	-0.5677900082929288	-0.5171912641315626	-0.836352960947148
Unique Binding	Bound Only	HepG2	HNRNPK_4	0.0001	891	77.07612456747405	72	0.05059874416136621	819	-0.5497754194826878	-0.4991766753213216	-0.8314426328599813
Unique Binding	Bound Only	HepG2	HNRNPK_4	0.001	146	12.629757785467127	17	0.024443478611266035	129	-0.3366577674236768	-0.31221428881241076	-0.8646170353624273
Unique Binding	Bound Only	HepG2	HNRNPK_4	0.01	0	0.0	0	0.0	0	0.0		
Unique Binding	Bound Only	HepG2	HNRNPK_4	0.1	0	0.0	0	0.0	0	0.0		
Unique Binding	Bound Only	HepG2	HNRNPK_5	0.0	0	0.0	0	0.0	0	0.0		
Unique Binding	Bound Only	HepG2	HNRNPK_5	1e-05	0	0.0	0	0.0	0	0.0		
Unique Binding	Bound Only	HepG2	HNRNPK_5	0.0001	0	0.0	0	0.0	0	0.0		
Unique Binding	Bound Only	HepG2	HNRNPK_5	0.001	0	0.0	0	0.0	0	0.0		
Unique Binding	Bound Only	HepG2	HNRNPK_5	0.01	0	0.0	0	0.0	0	0.0		
Unique Binding	Bound Only	HepG2	HNRNPK_5	0.1	0	0.0	0	0.0	0	0.0		
Unique Binding	Bound Only	HepG2	HNRNPK_6	0.0	0	0.0	0	0.0	0	0.0		
Unique Binding	Bound Only	HepG2	HNRNPK_6	1e-05	0	0.0	0	0.0	0	0.0		
Unique Binding	Bound Only	HepG2	HNRNPK_6	0.0001	0	0.0	0	0.0	0	0.0		
Unique Binding	Bound Only	HepG2	HNRNPK_6	0.001	0	0.0	0	0.0	0	0.0		
Unique Binding	Bound Only	HepG2	HNRNPK_6	0.01	0	0.0	0	0.0	0	0.0		
Unique Binding	Bound Only	HepG2	HNRNPK_6	0.1	0	0.0	0	0.0	0	0.0		
Unique Binding	Bound Only	HepG2	HNRNPL_1	0.0	88	100.0	71	0.4688420658398515	17	-0.8805493274362245	-0.411707261596373	-0.30510588969803853
Unique Binding	Bound Only	HepG2	HNRNPL_1	1e-05	88	100.0	71	0.4688420658398515	17	-0.8805493274362245	-0.411707261596373	-0.30510588969803853
Unique Binding	Bound Only	HepG2	HNRNPL_1	0.0001	88	100.0	71	0.4688420658398515	17	-0.8805493274362245	-0.411707261596373	-0.30510588969803853
Unique Binding	Bound Only	HepG2	HNRNPL_1	0.001	88	100.0	71	0.4688420658398515	17	-0.8805493274362245	-0.411707261596373	-0.30510588969803853
Unique Binding	Bound Only	HepG2	HNRNPL_1	0.01	37	42.04545454545455	20	0.23710072534641755	17	-0.8805493274362245	-0.6434486020898069	-0.5757156280606764
Unique Binding	Bound Only	HepG2	HNRNPL_1	0.1	0	0.0	0	0.0	0	0.0		
Unique Binding	Bound Only	HepG2	HNRNPL_2	0.0	0	0.0	0	0.0	0	0.0		
Unique Binding	Bound Only	HepG2	HNRNPL_2	1e-05	0	0.0	0	0.0	0	0.0		
Unique Binding	Bound Only	HepG2	HNRNPL_2	0.0001	0	0.0	0	0.0	0	0.0		
Unique Binding	Bound Only	HepG2	HNRNPL_2	0.001	0	0.0	0	0.0	0	0.0		
Unique Binding	Bound Only	HepG2	HNRNPL_2	0.01	0	0.0	0	0.0	0	0.0		
Unique Binding	Bound Only	HepG2	HNRNPL_2	0.1	0	0.0	0	0.0	0	0.0		
Unique Binding	Bound Only	HepG2	HNRNPL_3	0.0	0	0.0	0	0.0	0	0.0		
Unique Binding	Bound Only	HepG2	HNRNPL_3	1e-05	0	0.0	0	0.0	0	0.0		
Unique Binding	Bound Only	HepG2	HNRNPL_3	0.0001	0	0.0	0	0.0	0	0.0		
Unique Binding	Bound Only	HepG2	HNRNPL_3	0.001	0	0.0	0	0.0	0	0.0		
Unique Binding	Bound Only	HepG2	HNRNPL_3	0.01	0	0.0	0	0.0	0	0.0		
Unique Binding	Bound Only	HepG2	HNRNPL_3	0.1	0	0.0	0	0.0	0	0.0		
Unique Binding	Bound Only	HepG2	HNRNPL_4	0.0	3	1.5228426395939088	0	0.0	3	-0.003969859644915901	-0.003969859644915901	-1.0
Unique Binding	Bound Only	HepG2	HNRNPL_4	1e-05	3	1.5228426395939088	0	0.0	3	-0.003969859644915901	-0.003969859644915901	-1.0
Unique Binding	Bound Only	HepG2	HNRNPL_4	0.0001	3	1.5228426395939088	0	0.0	3	-0.003969859644915901	-0.003969859644915901	-1.0
Unique Binding	Bound Only	HepG2	HNRNPL_4	0.001	3	1.5228426395939088	0	0.0	3	-0.003969859644915901	-0.003969859644915901	-1.0
Unique Binding	Bound Only	HepG2	HNRNPL_4	0.01	0	0.0	0	0.0	0	0.0		
Unique Binding	Bound Only	HepG2	HNRNPL_4	0.1	0	0.0	0	0.0	0	0.0		
Unique Binding	Bound Only	HepG2	HNRNPL_5	0.0	0	0.0	0	0.0	0	0.0		
Unique Binding	Bound Only	HepG2	HNRNPL_5	1e-05	0	0.0	0	0.0	0	0.0		
Unique Binding	Bound Only	HepG2	HNRNPL_5	0.0001	0	0.0	0	0.0	0	0.0		
Unique Binding	Bound Only	HepG2	HNRNPL_5	0.001	0	0.0	0	0.0	0	0.0		
Unique Binding	Bound Only	HepG2	HNRNPL_5	0.01	0	0.0	0	0.0	0	0.0		
Unique Binding	Bound Only	HepG2	HNRNPL_5	0.1	0	0.0	0	0.0	0	0.0		
Unique Binding	Bound Only	HepG2	HNRNPL_6	0.0	336	100.0	336	13.254415573641047	0	0.0	13.254415573641047	1.0
Unique Binding	Bound Only	HepG2	HNRNPL_6	1e-05	336	100.0	336	13.254415573641047	0	0.0	13.254415573641047	1.0
Unique Binding	Bound Only	HepG2	HNRNPL_6	0.0001	336	100.0	336	13.254415573641047	0	0.0	13.254415573641047	1.0
Unique Binding	Bound Only	HepG2	HNRNPL_6	0.001	336	100.0	336	13.254415573641047	0	0.0	13.254415573641047	1.0
Unique Binding	Bound Only	HepG2	HNRNPL_6	0.01	331	98.51190476190477	331	13.211767549382824	0	0.0	13.211767549382824	1.0
Unique Binding	Bound Only	HepG2	HNRNPL_6	0.1	0	0.0	0	0.0	0	0.0		
Unique Binding	Bound Only	HepG2	HNRNPM_1	0.0	0	0.0	0	0.0	0	0.0		
Unique Binding	Bound Only	HepG2	HNRNPM_1	1e-05	0	0.0	0	0.0	0	0.0		
Unique Binding	Bound Only	HepG2	HNRNPM_1	0.0001	0	0.0	0	0.0	0	0.0		
Unique Binding	Bound Only	HepG2	HNRNPM_1	0.001	0	0.0	0	0.0	0	0.0		
Unique Binding	Bound Only	HepG2	HNRNPM_1	0.01	0	0.0	0	0.0	0	0.0		
Unique Binding	Bound Only	HepG2	HNRNPM_1	0.1	0	0.0	0	0.0	0	0.0		
Unique Binding	Bound Only	HepG2	HNRNPM_2	0.0	497	100.0	0	0.0	497	-3.1968897088040715	-3.1968897088040715	-1.0
Unique Binding	Bound Only	HepG2	HNRNPM_2	1e-05	497	100.0	0	0.0	497	-3.1968897088040715	-3.1968897088040715	-1.0
Unique Binding	Bound Only	HepG2	HNRNPM_2	0.0001	497	100.0	0	0.0	497	-3.1968897088040715	-3.1968897088040715	-1.0
Unique Binding	Bound Only	HepG2	HNRNPM_2	0.001	469	94.36619718309859	0	0.0	469	-3.1747560598783604	-3.1747560598783604	-1.0
Unique Binding	Bound Only	HepG2	HNRNPM_2	0.01	87	17.50503018108652	0	0.0	87	-1.8162946635390744	-1.8162946635390744	-1.0
Unique Binding	Bound Only	HepG2	HNRNPM_2	0.1	0	0.0	0	0.0	0	0.0		
Unique Binding	Bound Only	HepG2	HNRNPM_3	0.0	170	100.0	0	0.0	170	-17.922110080913633	-17.922110080913633	-1.0
Unique Binding	Bound Only	HepG2	HNRNPM_3	1e-05	170	100.0	0	0.0	170	-17.922110080913633	-17.922110080913633	-1.0
Unique Binding	Bound Only	HepG2	HNRNPM_3	0.0001	170	100.0	0	0.0	170	-17.922110080913633	-17.922110080913633	-1.0
Unique Binding	Bound Only	HepG2	HNRNPM_3	0.001	170	100.0	0	0.0	170	-17.922110080913633	-17.922110080913633	-1.0
Unique Binding	Bound Only	HepG2	HNRNPM_3	0.01	170	100.0	0	0.0	170	-17.922110080913633	-17.922110080913633	-1.0
Unique Binding	Bound Only	HepG2	HNRNPM_3	0.1	93	54.70588235294118	0	0.0	93	-12.792565766944081	-12.792565766944081	-1.0
Unique Binding	Bound Only	HepG2	HNRNPM_4	0.0	229	100.0	0	0.0	229	-22.639012666245993	-22.639012666245993	-1.0
Unique Binding	Bound Only	HepG2	HNRNPM_4	1e-05	229	100.0	0	0.0	229	-22.639012666245993	-22.639012666245993	-1.0
Unique Binding	Bound Only	HepG2	HNRNPM_4	0.0001	229	100.0	0	0.0	229	-22.639012666245993	-22.639012666245993	-1.0
Unique Binding	Bound Only	HepG2	HNRNPM_4	0.001	229	100.0	0	0.0	229	-22.639012666245993	-22.639012666245993	-1.0
Unique Binding	Bound Only	HepG2	HNRNPM_4	0.01	229	100.0	0	0.0	229	-22.639012666245993	-22.639012666245993	-1.0
Unique Binding	Bound Only	HepG2	HNRNPM_4	0.1	106	46.288209606986904	0	0.0	106	-16.695211174550586	-16.695211174550586	-1.0
Unique Binding	Bound Only	HepG2	HNRNPM_5	0.0	0	0.0	0	0.0	0	0.0		
Unique Binding	Bound Only	HepG2	HNRNPM_5	1e-05	0	0.0	0	0.0	0	0.0		
Unique Binding	Bound Only	HepG2	HNRNPM_5	0.0001	0	0.0	0	0.0	0	0.0		
Unique Binding	Bound Only	HepG2	HNRNPM_5	0.001	0	0.0	0	0.0	0	0.0		
Unique Binding	Bound Only	HepG2	HNRNPM_5	0.01	0	0.0	0	0.0	0	0.0		
Unique Binding	Bound Only	HepG2	HNRNPM_5	0.1	0	0.0	0	0.0	0	0.0		
Unique Binding	Bound Only	HepG2	HNRNPM_6	0.0	0	0.0	0	0.0	0	0.0		
Unique Binding	Bound Only	HepG2	HNRNPM_6	1e-05	0	0.0	0	0.0	0	0.0		
Unique Binding	Bound Only	HepG2	HNRNPM_6	0.0001	0	0.0	0	0.0	0	0.0		
Unique Binding	Bound Only	HepG2	HNRNPM_6	0.001	0	0.0	0	0.0	0	0.0		
Unique Binding	Bound Only	HepG2	HNRNPM_6	0.01	0	0.0	0	0.0	0	0.0		
Unique Binding	Bound Only	HepG2	HNRNPM_6	0.1	0	0.0	0	0.0	0	0.0		
Unique Binding	Bound Only	HepG2	HNRNPUL1_1	0.0	0	0.0	0	0.0	0	0.0		
Unique Binding	Bound Only	HepG2	HNRNPUL1_1	1e-05	0	0.0	0	0.0	0	0.0		
Unique Binding	Bound Only	HepG2	HNRNPUL1_1	0.0001	0	0.0	0	0.0	0	0.0		
Unique Binding	Bound Only	HepG2	HNRNPUL1_1	0.001	0	0.0	0	0.0	0	0.0		
Unique Binding	Bound Only	HepG2	HNRNPUL1_1	0.01	0	0.0	0	0.0	0	0.0		
Unique Binding	Bound Only	HepG2	HNRNPUL1_1	0.1	0	0.0	0	0.0	0	0.0		
Unique Binding	Bound Only	HepG2	HNRNPUL1_2	0.0	0	0.0	0	0.0	0	0.0		
Unique Binding	Bound Only	HepG2	HNRNPUL1_2	1e-05	0	0.0	0	0.0	0	0.0		
Unique Binding	Bound Only	HepG2	HNRNPUL1_2	0.0001	0	0.0	0	0.0	0	0.0		
Unique Binding	Bound Only	HepG2	HNRNPUL1_2	0.001	0	0.0	0	0.0	0	0.0		
Unique Binding	Bound Only	HepG2	HNRNPUL1_2	0.01	0	0.0	0	0.0	0	0.0		
Unique Binding	Bound Only	HepG2	HNRNPUL1_2	0.1	0	0.0	0	0.0	0	0.0		
Unique Binding	Bound Only	HepG2	HNRNPUL1_3	0.0	0	0.0	0	0.0	0	0.0		
Unique Binding	Bound Only	HepG2	HNRNPUL1_3	1e-05	0	0.0	0	0.0	0	0.0		
Unique Binding	Bound Only	HepG2	HNRNPUL1_3	0.0001	0	0.0	0	0.0	0	0.0		
Unique Binding	Bound Only	HepG2	HNRNPUL1_3	0.001	0	0.0	0	0.0	0	0.0		
Unique Binding	Bound Only	HepG2	HNRNPUL1_3	0.01	0	0.0	0	0.0	0	0.0		
Unique Binding	Bound Only	HepG2	HNRNPUL1_3	0.1	0	0.0	0	0.0	0	0.0		
Unique Binding	Bound Only	HepG2	HNRNPUL1_4	0.0	0	0.0	0	0.0	0	0.0		
Unique Binding	Bound Only	HepG2	HNRNPUL1_4	1e-05	0	0.0	0	0.0	0	0.0		
Unique Binding	Bound Only	HepG2	HNRNPUL1_4	0.0001	0	0.0	0	0.0	0	0.0		
Unique Binding	Bound Only	HepG2	HNRNPUL1_4	0.001	0	0.0	0	0.0	0	0.0		
Unique Binding	Bound Only	HepG2	HNRNPUL1_4	0.01	0	0.0	0	0.0	0	0.0		
Unique Binding	Bound Only	HepG2	HNRNPUL1_4	0.1	0	0.0	0	0.0	0	0.0		
Unique Binding	Bound Only	HepG2	HNRNPUL1_5	0.0	0	0.0	0	0.0	0	0.0		
Unique Binding	Bound Only	HepG2	HNRNPUL1_5	1e-05	0	0.0	0	0.0	0	0.0		
Unique Binding	Bound Only	HepG2	HNRNPUL1_5	0.0001	0	0.0	0	0.0	0	0.0		
Unique Binding	Bound Only	HepG2	HNRNPUL1_5	0.001	0	0.0	0	0.0	0	0.0		
Unique Binding	Bound Only	HepG2	HNRNPUL1_5	0.01	0	0.0	0	0.0	0	0.0		
Unique Binding	Bound Only	HepG2	HNRNPUL1_5	0.1	0	0.0	0	0.0	0	0.0		
Unique Binding	Bound Only	HepG2	HNRNPUL1_6	0.0	0	0.0	0	0.0	0	0.0		
Unique Binding	Bound Only	HepG2	HNRNPUL1_6	1e-05	0	0.0	0	0.0	0	0.0		
Unique Binding	Bound Only	HepG2	HNRNPUL1_6	0.0001	0	0.0	0	0.0	0	0.0		
Unique Binding	Bound Only	HepG2	HNRNPUL1_6	0.001	0	0.0	0	0.0	0	0.0		
Unique Binding	Bound Only	HepG2	HNRNPUL1_6	0.01	0	0.0	0	0.0	0	0.0		
Unique Binding	Bound Only	HepG2	HNRNPUL1_6	0.1	0	0.0	0	0.0	0	0.0		
Unique Binding	Bound Only	HepG2	HNRNPU_1	0.0	0	0.0	0	0.0	0	0.0		
Unique Binding	Bound Only	HepG2	HNRNPU_1	1e-05	0	0.0	0	0.0	0	0.0		
Unique Binding	Bound Only	HepG2	HNRNPU_1	0.0001	0	0.0	0	0.0	0	0.0		
Unique Binding	Bound Only	HepG2	HNRNPU_1	0.001	0	0.0	0	0.0	0	0.0		
Unique Binding	Bound Only	HepG2	HNRNPU_1	0.01	0	0.0	0	0.0	0	0.0		
Unique Binding	Bound Only	HepG2	HNRNPU_1	0.1	0	0.0	0	0.0	0	0.0		
Unique Binding	Bound Only	HepG2	HNRNPU_2	0.0	0	0.0	0	0.0	0	0.0		
Unique Binding	Bound Only	HepG2	HNRNPU_2	1e-05	0	0.0	0	0.0	0	0.0		
Unique Binding	Bound Only	HepG2	HNRNPU_2	0.0001	0	0.0	0	0.0	0	0.0		
Unique Binding	Bound Only	HepG2	HNRNPU_2	0.001	0	0.0	0	0.0	0	0.0		
Unique Binding	Bound Only	HepG2	HNRNPU_2	0.01	0	0.0	0	0.0	0	0.0		
Unique Binding	Bound Only	HepG2	HNRNPU_2	0.1	0	0.0	0	0.0	0	0.0		
Unique Binding	Bound Only	HepG2	HNRNPU_3	0.0	0	0.0	0	0.0	0	0.0		
Unique Binding	Bound Only	HepG2	HNRNPU_3	1e-05	0	0.0	0	0.0	0	0.0		
Unique Binding	Bound Only	HepG2	HNRNPU_3	0.0001	0	0.0	0	0.0	0	0.0		
Unique Binding	Bound Only	HepG2	HNRNPU_3	0.001	0	0.0	0	0.0	0	0.0		
Unique Binding	Bound Only	HepG2	HNRNPU_3	0.01	0	0.0	0	0.0	0	0.0		
Unique Binding	Bound Only	HepG2	HNRNPU_3	0.1	0	0.0	0	0.0	0	0.0		
Unique Binding	Bound Only	HepG2	HNRNPU_4	0.0	0	0.0	0	0.0	0	0.0		
Unique Binding	Bound Only	HepG2	HNRNPU_4	1e-05	0	0.0	0	0.0	0	0.0		
Unique Binding	Bound Only	HepG2	HNRNPU_4	0.0001	0	0.0	0	0.0	0	0.0		
Unique Binding	Bound Only	HepG2	HNRNPU_4	0.001	0	0.0	0	0.0	0	0.0		
Unique Binding	Bound Only	HepG2	HNRNPU_4	0.01	0	0.0	0	0.0	0	0.0		
Unique Binding	Bound Only	HepG2	HNRNPU_4	0.1	0	0.0	0	0.0	0	0.0		
Unique Binding	Bound Only	HepG2	HNRNPU_5	0.0	0	0.0	0	0.0	0	0.0		
Unique Binding	Bound Only	HepG2	HNRNPU_5	1e-05	0	0.0	0	0.0	0	0.0		
Unique Binding	Bound Only	HepG2	HNRNPU_5	0.0001	0	0.0	0	0.0	0	0.0		
Unique Binding	Bound Only	HepG2	HNRNPU_5	0.001	0	0.0	0	0.0	0	0.0		
Unique Binding	Bound Only	HepG2	HNRNPU_5	0.01	0	0.0	0	0.0	0	0.0		
Unique Binding	Bound Only	HepG2	HNRNPU_5	0.1	0	0.0	0	0.0	0	0.0		
Unique Binding	Bound Only	HepG2	HNRNPU_6	0.0	0	0.0	0	0.0	0	0.0		
Unique Binding	Bound Only	HepG2	HNRNPU_6	1e-05	0	0.0	0	0.0	0	0.0		
Unique Binding	Bound Only	HepG2	HNRNPU_6	0.0001	0	0.0	0	0.0	0	0.0		
Unique Binding	Bound Only	HepG2	HNRNPU_6	0.001	0	0.0	0	0.0	0	0.0		
Unique Binding	Bound Only	HepG2	HNRNPU_6	0.01	0	0.0	0	0.0	0	0.0		
Unique Binding	Bound Only	HepG2	HNRNPU_6	0.1	0	0.0	0	0.0	0	0.0		
Unique Binding	Bound Only	HepG2	IGF2BP1_1	0.0	1198	100.0	0	0.0	1198	-38.0443461777228	-38.0443461777228	-1.0
Unique Binding	Bound Only	HepG2	IGF2BP1_1	1e-05	1198	100.0	0	0.0	1198	-38.0443461777228	-38.0443461777228	-1.0
Unique Binding	Bound Only	HepG2	IGF2BP1_1	0.0001	1198	100.0	0	0.0	1198	-38.0443461777228	-38.0443461777228	-1.0
Unique Binding	Bound Only	HepG2	IGF2BP1_1	0.001	1198	100.0	0	0.0	1198	-38.0443461777228	-38.0443461777228	-1.0
Unique Binding	Bound Only	HepG2	IGF2BP1_1	0.01	1016	84.80801335559266	0	0.0	1016	-36.68201697011701	-36.68201697011701	-1.0
Unique Binding	Bound Only	HepG2	IGF2BP1_1	0.1	0	0.0	0	0.0	0	0.0		
Unique Binding	Bound Only	HepG2	IGF2BP1_2	0.0	1353	100.0	0	0.0	1353	-10.429389239111782	-10.429389239111782	-1.0
Unique Binding	Bound Only	HepG2	IGF2BP1_2	1e-05	1353	100.0	0	0.0	1353	-10.429389239111782	-10.429389239111782	-1.0
Unique Binding	Bound Only	HepG2	IGF2BP1_2	0.0001	1353	100.0	0	0.0	1353	-10.429389239111782	-10.429389239111782	-1.0
Unique Binding	Bound Only	HepG2	IGF2BP1_2	0.001	1221	90.2439024390244	0	0.0	1221	-10.326026599118542	-10.326026599118542	-1.0
Unique Binding	Bound Only	HepG2	IGF2BP1_2	0.01	312	23.059866962305986	0	0.0	312	-6.875606196519435	-6.875606196519435	-1.0
Unique Binding	Bound Only	HepG2	IGF2BP1_2	0.1	0	0.0	0	0.0	0	0.0		
Unique Binding	Bound Only	HepG2	IGF2BP1_3	0.0	1215	100.0	1215	79.07014367041732	0	0.0	79.07014367041732	1.0
Unique Binding	Bound Only	HepG2	IGF2BP1_3	1e-05	1215	100.0	1215	79.07014367041732	0	0.0	79.07014367041732	1.0
Unique Binding	Bound Only	HepG2	IGF2BP1_3	0.0001	1215	100.0	1215	79.07014367041732	0	0.0	79.07014367041732	1.0
Unique Binding	Bound Only	HepG2	IGF2BP1_3	0.001	1215	100.0	1215	79.07014367041732	0	0.0	79.07014367041732	1.0
Unique Binding	Bound Only	HepG2	IGF2BP1_3	0.01	1215	100.0	1215	79.07014367041732	0	0.0	79.07014367041732	1.0
Unique Binding	Bound Only	HepG2	IGF2BP1_3	0.1	266	21.89300411522634	266	34.291970931634204	0	0.0	34.291970931634204	1.0
Unique Binding	Bound Only	HepG2	IGF2BP1_4	0.0	1314	100.0	1314	84.06116046124188	0	0.0	84.06116046124188	1.0
Unique Binding	Bound Only	HepG2	IGF2BP1_4	1e-05	1314	100.0	1314	84.06116046124188	0	0.0	84.06116046124188	1.0
Unique Binding	Bound Only	HepG2	IGF2BP1_4	0.0001	1314	100.0	1314	84.06116046124188	0	0.0	84.06116046124188	1.0
