feature,AUROC,AUPRC,total_events,num_significant
WDR43_4,0.5,0.02654867256637168,339,9
WDR43_5,0.5,0.023170731707317073,820,19
WDR43_6,0.5,0.010395010395010396,481,5
APOBEC3C_1,0.7368637682777095,0.09671533411576552,5338,68
APOBEC3C_2,0.22382399768418004,0.0046170186767111486,7099,49
APOBEC3C_3,0.2972608299205709,0.003344826547878872,7054,27
APOBEC3C_4,0.8381450462416371,0.042864202493504644,5836,28
APOBEC3C_5,0.7340395329013968,0.050394289677393886,12219,122
APOBEC3C_6,0.7529237935607208,0.025538262606682214,13033,115
DDX3X_1,0.4262735504350373,0.0118626935178591,67197,1009
DDX3X_2,0.6022520915855684,0.028160175028346026,71587,1238
DDX3X_3,0.6677732859330103,0.025066728741539937,47611,691
DDX3X_4,0.641953440454782,0.028963351100715334,24165,457
DDX3X_5,0.5219837191719263,0.02117295150718692,34824,648
DDX3X_6,0.5305067358907092,0.025216731061282083,12253,273
IGF2BP2_1,0.38109321941066926,0.007312996030383409,18590,179
IGF2BP2_2,0.6900940722923325,0.0301678352766237,25931,356
IGF2BP2_3,0.4125072273054832,0.009896856037366765,16518,197
IGF2BP2_4,0.6143094816820669,0.017613199604431397,22446,278
IGF2BP2_5,0.6216516968943554,0.027932715310620873,23783,342
IGF2BP2_6,0.6451899048639093,0.029677416971561607,29575,406
ABCF1_1,0.4011396011396011,0.05517078396082284,371,20
ABCF1_2,0.5,0.00980392156862745,408,4
ABCF1_3,0.46269044321329644,0.07043009703674158,323,19
EEF2_2,0.5,0.0012658227848101266,790,1
DDX6_1,0.4770920375705082,0.02083813937658994,6224,129
DDX6_2,0.48347512196956166,0.02585701567215911,8313,130
DDX6_3,0.8006053559777677,0.050502917878198064,4048,51
DDX6_4,0.6970958447073097,0.0344160699591787,4456,60
DDX6_5,0.5945826071938832,0.04921511946342359,6108,42
DDX6_6,0.3687254777143783,0.006771169209014003,12455,112
HNRNPL_1,0.5183982683982684,0.021649196170015133,1019,18
HNRNPL_2,0.3620625493085637,0.014987337116804281,2791,49
HNRNPL_3,0.7172999148573861,0.09806834245734602,1815,87
HNRNPL_4,0.5679866884402217,0.03220475596880322,2590,64
HNRNPL_5,0.6296545743071189,0.08392315194213146,1451,79
HNRNPL_6,0.34917480378481036,0.013522138245107212,2633,46
GNL3_3,0.5,0.11351351351351352,185,21
GNL3_5,0.5,0.08053691275167785,149,12
GNL3_6,0.5,0.029411764705882353,170,5
NIPBL_1,0.5265439858463115,0.04556388310773886,2041,43
NIPBL_2,0.7580873671782762,0.1283409457631955,3091,11
NIPBL_3,0.3892352287166455,0.006195571704738365,3172,24
NIPBL_4,0.39040023029964355,0.023878473409607685,3678,99
NIPBL_5,0.4925073488023016,0.034315189918615006,2769,59
NIPBL_6,0.24894732812739245,0.02471316477373438,4426,72
DDX47_1,0.6082089552238806,0.07894736842105263,286,18
DDX47_2,0.6176084099868593,0.033362712102732756,1539,17
DDX47_3,0.30188679245283023,0.017666978253030742,271,6
DDX47_4,0.6685739436619719,0.05959367652020488,292,8
HLTF_1,0.7119614512471656,0.014583971709105569,1774,10
HLTF_2,0.7621212121212122,0.01541859038958807,994,4
HLTF_3,0.4742783422028705,0.002766217874928992,2073,6
HLTF_4,0.992023928215354,0.1111111111111111,1004,1
HLTF_5,0.27142652273675427,0.012122339095554342,2290,34
HLTF_6,0.5844270600155518,0.0590996134756963,1400,31
IGF2BP1_1,0.37101262084761927,0.011591250678502129,21978,289
IGF2BP1_2,0.6987665122631597,0.03049466755835865,26575,338
IGF2BP1_3,0.613459245610232,0.01499414277945147,24663,280
IGF2BP1_4,0.5306534367163109,0.03547401783074442,26340,288
IGF2BP1_5,0.47068299676484365,0.012381753894968695,34604,448
IGF2BP1_6,0.35368355486274156,0.0094667689161974,35963,484
TAF15_1,0.85625,0.007194244604316547,481,1
TAF15_2,0.5076150453028135,0.07378504012058934,747,48
TAF15_3,0.621174930453281,0.03518510766883089,697,18
TAF15_4,0.5302817841880342,0.07061249039224414,602,26
PCBP1_1,0.5618960255038193,0.03748588829942244,9731,185
PCBP1_2,0.6984327523231418,0.0369981619069047,9143,161
PCBP1_3,0.7158090955417815,0.03564958133230092,7749,123
PCBP1_4,0.6884278033340749,0.08117134873504248,6855,131
PCBP1_5,0.638924575617284,0.03784566461360695,9880,160
PCBP1_6,0.6494361494156977,0.01939499899784014,10486,149
RBM22_1,0.5314860426929393,0.01096837477988906,1639,15
RBM22_2,0.6510579663891314,0.04214921130457765,38235,855
RBM22_3,0.5191894793344068,0.019336366919599186,1683,27
RBM22_4,0.671598861775367,0.04032598806649959,31382,493
RBM22_5,0.5,0.0028011204481792717,1071,3
RBM22_6,0.5788929524273849,0.03494586884507235,28623,452
FASTKD2_1,0.5876549865229111,0.02023001953249757,1509,25
FASTKD2_2,0.35744823083141597,0.015858798227838034,2526,52
FASTKD2_3,0.5689499774673277,0.01680342665055575,965,14
FASTKD2_4,0.3471524288107203,0.01828482120352992,814,18
FASTKD2_5,0.7180555555555554,0.05209983334884362,519,15
FASTKD2_6,0.5,0.031833150384193196,911,29
CPSF6_1,0.626179979440849,0.056695253744855026,3373,84
CPSF6_2,0.3935933344079955,0.006144514011171874,5262,38
CPSF6_3,0.7662030729243088,0.03663370027107944,4359,22
CPSF6_4,0.4164834930971686,0.00993125421068307,5284,63
CPSF6_5,0.2998087042441232,0.009792017662413244,6301,84
CPSF6_6,0.7834036538202565,0.05518378956467886,10395,207
RPS6_1,0.45485781990521323,0.002731328528335685,1693,5
RPS6_2,0.8061585118322707,0.05189450729561987,3873,66
RPS6_3,0.35013531799729364,0.012983797016959394,2251,34
RPS6_4,0.32410003617945005,0.0024766175397715456,2772,8
RPS6_6,0.9767838976892893,0.13436821537125487,1980,14
ILF3_1,0.43154422027661465,0.02343861693188198,1528,37
ILF3_2,0.5517120431828171,0.03420611627266923,3720,98
